time,CA_onshore_wind_turbine_1,CA_solar_photovoltaic_1,CEN_onshore_wind_turbine_1,CEN_solar_photovoltaic_1,MIDAT_onshore_wind_turbine_1,MIDAT_solar_photovoltaic_1,NE_onshore_wind_turbine_1,NE_solar_photovoltaic_1,NW_onshore_wind_turbine_1,NW_solar_photovoltaic_1,NCEN_onshore_wind_turbine_1,NCEN_solar_photovoltaic_1,SE_solar_photovoltaic_1,SW_onshore_wind_turbine_1,SW_solar_photovoltaic_1,TX_onshore_wind_turbine_1,TX_solar_photovoltaic_1,CA_offshorewind_class10_moderate_floating_1_1,NW_offshorewind_class10_moderate_floating_1_1,NE_offshorewind_class10_moderate_floating_1_1,CA_utilitypv_class1_moderate_70_0_2_1,CA_utilitypv_class1_moderate_70_0_2_2,CA_utilitypv_class1_moderate_70_0_2_3,NW_utilitypv_class1_moderate_70_0_2_1,NW_utilitypv_class1_moderate_70_0_2_2,NW_utilitypv_class1_moderate_70_0_2_3,NW_utilitypv_class1_moderate_70_0_2_4,SW_utilitypv_class1_moderate_70_0_2_1,SW_utilitypv_class1_moderate_70_0_2_2,SW_utilitypv_class1_moderate_70_0_2_3,SW_utilitypv_class1_moderate_70_0_2_4,SW_utilitypv_class1_moderate_70_0_2_5,TX_utilitypv_class1_moderate_70_0_2_1,TX_utilitypv_class1_moderate_70_0_2_2,TX_utilitypv_class1_moderate_70_0_2_3,NCEN_utilitypv_class1_moderate_70_0_2_1,NCEN_utilitypv_class1_moderate_70_0_2_2,NCEN_utilitypv_class1_moderate_70_0_2_3,NCEN_utilitypv_class1_moderate_70_0_2_4,NCEN_utilitypv_class1_moderate_70_0_2_5,NCEN_utilitypv_class1_moderate_70_0_2_6,NCEN_utilitypv_class1_moderate_70_0_2_7,CEN_utilitypv_class1_moderate_70_0_2_1,CEN_utilitypv_class1_moderate_70_0_2_2,CEN_utilitypv_class1_moderate_70_0_2_3,CEN_utilitypv_class1_moderate_70_0_2_4,CEN_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,CA_landbasedwind_class4_moderate_70_1,CA_landbasedwind_class4_moderate_70_2,CA_landbasedwind_class4_moderate_70_3,NW_landbasedwind_class4_moderate_70_1,NW_landbasedwind_class4_moderate_70_2,NW_landbasedwind_class4_moderate_70_3,NW_landbasedwind_class4_moderate_70_4,NW_landbasedwind_class4_moderate_70_5,SW_landbasedwind_class4_moderate_70_1,SW_landbasedwind_class4_moderate_70_2,SW_landbasedwind_class4_moderate_70_3,SW_landbasedwind_class4_moderate_70_4,SW_landbasedwind_class4_moderate_70_5,TX_landbasedwind_class4_moderate_70_1,TX_landbasedwind_class4_moderate_70_2,TX_landbasedwind_class4_moderate_70_3,NCEN_landbasedwind_class4_moderate_70_1,NCEN_landbasedwind_class4_moderate_70_2,NCEN_landbasedwind_class4_moderate_70_3,NCEN_landbasedwind_class4_moderate_70_4,NCEN_landbasedwind_class4_moderate_70_5,NCEN_landbasedwind_class4_moderate_70_6,NCEN_landbasedwind_class4_moderate_70_7,CEN_landbasedwind_class4_moderate_70_1,CEN_landbasedwind_class4_moderate_70_2,CEN_landbasedwind_class4_moderate_70_3,CEN_landbasedwind_class4_moderate_70_4,CEN_landbasedwind_class4_moderate_70_5,CEN_landbasedwind_class4_moderate_70_6,CEN_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.077259539083509e-13,7.167099967763415e-13,1.011752255602126e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3254642173816796e-13,4.571787128753544e-14,3.874916619226697e-15,1.2988809184300808e-12,1.2699555135227719e-12,9.337294031637412e-13,1.3751761103846075e-12,1.4289253107873142e-12,3.6455979093296533e-13,1.1589170306627355e-12,8.494688411731324e-13,5.37394064083309e-13,8.145615630806103e-13,5.647247427532538e-13,4.341097411616175e-13,8.627818892106361e-13,8.610753807885247e-13,5.11763648887924e-13,3.397419711580354e-13,7.793349228970648e-13,1.4259184370663756e-12,9.274579586855525e-13,6.226567668679077e-13,5.594472978217429e-13,1.3385257462358281e-12,9.63144164460499e-13,1.2035471296629847e-12,1.5747853413110967e-12,1.3412395506007126e-12,1.1964711482825625e-12,1.1203690903567558e-12,1.1579649863799858e-12,1.4259127894613805e-12,1.8863013836891547e-13,6.489112661041419e-13,1.1571919004043016e-12,1.5101317846680312e-12,1.2221742910940126e-13,1.7866688919773367e-12,1.6524843999481913e-12,1.6451129394491894e-12,5.930764365819993e-13,1.4709721887482069e-12,9.233957709854912e-13,4.614981262095383e-13,1.5237433121439323e-12,1.7538169140415405e-12,1.4859982138900594e-12,1.521553198016811e-12,1.3372415208550062e-12,1.7662231838578433e-12,1.3770243371918609e-12
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1586087404957074e-13,8.830671823014027e-13,1.0082087620041354e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2644688975114167e-13,4.7234221898091996e-14,1.937994823639814e-15,1.3569285491048071e-12,1.2903234897617922e-12,9.059168423681001e-13,1.342746628155149e-12,1.3889337622911344e-12,3.0647565707793604e-13,1.3091010776601336e-12,9.016731148888575e-13,5.598425193185805e-13,8.69120622168321e-13,5.077916901162672e-13,3.924647770879564e-13,8.028199713425294e-13,8.848323752706663e-13,6.495436384764376e-13,4.026849795577169e-13,8.444477851310634e-13,1.475487824543529e-12,9.053252983995726e-13,6.927205942925827e-13,6.166294091720652e-13,1.266835679200236e-12,8.111779875711937e-13,1.2013285147209335e-12,1.4244939992671753e-12,1.2094055526270263e-12,1.052155751277096e-12,1.0644259148194663e-12,1.075653432833464e-12,1.411736177936299e-12,1.8621118960174643e-13,5.207207388982449e-13,1.135888107368888e-12,1.4766482929388656e-12,9.854463419794793e-14,1.7166938989029075e-12,1.4969945890717089e-12,1.5348855416475692e-12,4.731151870768676e-13,1.3939474599010735e-12,8.355286648163349e-13,3.284377976624597e-13,1.4925338028358216e-12,1.7197355716039227e-12,1.4704340610768496e-12,1.506229769318772e-12,1.3233691085861313e-12,1.7708841479704823e-12,1.3261414824096629e-12
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.956919498075729e-13,1.031152892771491e-12,1.0107444315739831e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2489197523426568e-13,4.2003786796836514e-14,1.937999883910749e-15,1.3929066560638152e-12,1.309358001738943e-12,8.809689682452329e-13,1.3132563244831053e-12,1.3470874396300282e-12,2.6958058617651726e-13,1.397292450842251e-12,1.0037391550003503e-12,6.004160493247061e-13,9.015539996629379e-13,5.017719393378696e-13,3.7066409824863943e-13,7.266708878592838e-13,9.223504779606239e-13,7.893252552151871e-13,5.375208484542444e-13,8.4575741904165e-13,1.5205725915983889e-12,9.662819227636236e-13,7.717577092041702e-13,6.755059539907639e-13,1.151342299706791e-12,6.331400841808002e-13,1.1714309679979251e-12,1.1786877731421552e-12,1.0415527793261907e-12,9.28213278546162e-13,1.0161758613094608e-12,1.0558759328802534e-12,1.4016919647701574e-12,1.8306417586137266e-13,3.920967204633095e-13,1.1222682027424297e-12,1.4710292971886034e-12,8.79157011724452e-14,1.5871084233396704e-12,1.3367634403528785e-12,1.41673180327148e-12,4.2672818412093085e-13,1.3255680594343726e-12,7.494252141635154e-13,2.4128015931505854e-13,1.4514460106389954e-12,1.700553458460291e-12,1.4632635553098186e-12,1.5082125320879494e-12,1.2870075637043285e-12,1.7776184889095842e-12,1.2902335624871758e-12
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.281818439908698e-13,1.0664130618307619e-12,1.0080802156043244e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3363045343853845e-13,4.790209675102005e-14,2.260528046663546e-15,1.402407882727898e-12,1.3163357416157769e-12,8.604855496445558e-13,1.2399728740743094e-12,1.320566803556802e-12,2.7594009411324e-13,1.4067378591369434e-12,1.091886495044824e-12,6.413631156874357e-13,9.049552852605344e-13,5.640310857530283e-13,3.7123296906600786e-13,6.480473358427246e-13,9.565848909144363e-13,9.107765370072119e-13,6.87556915368172e-13,8.206872708146138e-13,1.5416715766477251e-12,9.655529249757138e-13,8.44801539520563e-13,7.269761198328434e-13,9.940156289298593e-13,4.685617739898673e-13,1.1232423546083004e-12,9.268334721253293e-13,8.739536928185044e-13,8.955925207680023e-13,9.57419653292581e-13,1.0097473928525665e-12,1.3644464178494056e-12,1.6314357872275598e-13,2.878132121547369e-13,1.1131860603623728e-12,1.4778955684495416e-12,7.74995764078659e-14,1.3133668357571792e-12,1.1549069081714905e-12,1.3312166833407983e-12,4.728397013175792e-13,1.251197414367999e-12,6.66098226868256e-13,1.6711670666537656e-13,1.400931929998455e-12,1.6787276182171407e-12,1.4547855783273025e-12,1.490044160359788e-12,1.2256127986472597e-12,1.7879271713515042e-12,1.2804290452299979e-12
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.993567580307816e-13,1.0677482395212049e-12,1.0082619488252015e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5293330014504034e-13,5.767210235958735e-14,2.583421794329698e-15,1.4130652782433145e-12,1.3379992857097232e-12,8.366161060544381e-13,1.1987662466329436e-12,1.3348484041587568e-12,2.914597169679796e-13,1.3689699883335953e-12,1.1454132060023144e-12,6.808162948287966e-13,8.923153103250276e-13,6.560907978078144e-13,4.108737548927951e-13,5.855491299895278e-13,9.732581873794009e-13,1.0131146246994614e-12,8.257758345069762e-13,8.341432017412105e-13,1.5646587117901106e-12,9.819657362898348e-13,9.082372591390967e-13,7.92408557821267e-13,8.262609144583173e-13,3.5520399243335356e-13,1.0521630740463799e-12,7.291585449711355e-13,7.332630043326993e-13,8.981456559518235e-13,8.911912803941715e-13,1.0147528738211634e-12,1.327605186109645e-12,1.7021000403967394e-13,2.0869114396824254e-13,1.127327286851388e-12,1.4924355579071826e-12,7.996411429535154e-14,1.1186811052249454e-12,1.0065155459328829e-12,1.2539285481275253e-12,5.888962375231513e-13,1.1865625061380917e-12,5.999046988605771e-13,1.253384483559523e-13,1.373699325419331e-12,1.641470020787341e-12,1.4512111920818165e-12,1.4672878089765792e-12,1.1841443609876339e-12,1.7953310586264574e-12,1.2533650690360956e-12
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.514763945779352e-13,1.071766200123658e-12,1.0112532045849244e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6414879214904983e-13,6.540055971312825e-14,3.3906372124982546e-15,1.4350682639582734e-12,1.3688401077245649e-12,8.4074786337015e-13,1.163290966229173e-12,1.3672086451893868e-12,3.268816038216936e-13,1.3041345758033946e-12,1.185788427120042e-12,7.161462021192722e-13,8.869820400915119e-13,7.638448749471672e-13,4.4687079935153114e-13,5.376087480340514e-13,9.653017816439746e-13,1.0970957736823972e-12,9.289331351589702e-13,8.889601326968695e-13,1.583760827252402e-12,1.1115497202688842e-12,9.873440928345593e-13,8.552042362341066e-13,7.014880859086856e-13,2.734393864677276e-13,9.407732675037501e-13,6.267205792046361e-13,6.28911999228325e-13,8.766328636013422e-13,8.07823694338618e-13,1.0842501107026634e-12,1.2860490740256083e-12,1.9792248956705503e-13,1.5105233707070067e-13,1.1515491773248147e-12,1.5084224017089401e-12,8.62807268047761e-14,1.0317945597507766e-12,9.138334876772836e-13,1.1398561223738665e-12,7.426441602338979e-13,1.1118834098018785e-12,5.334082517871157e-13,8.277372611900188e-14,1.3873574873389034e-12,1.587282183643838e-12,1.4506353176139424e-12,1.428921045576876e-12,1.159759203651114e-12,1.7855880282733584e-12,1.192513414586991e-12
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.627489355706365e-13,1.067964727326539e-12,9.97254653801976e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6804265421376437e-14,1.272914202503395e-13,3.898731036558774e-14,0.0,0.0,3.543332333633508e-14,2.1437583605779e-14,5.2437885335552015e-15,4.385349466418259e-14,3.761033345750488e-14,5.760062448978616e-14,2.124508531637455e-15,8.417081780832722e-14,3.078871790108111e-14,3.951416376960144e-14,1.9523099365713407e-13,2.0181141285008166e-13,2.162162302730516e-13,1.8025569102639188e-13,7.305577373083772e-14,2.3182170197872537e-13,1.0756300457913282e-13,2.821046713592715e-13,7.506596582933022e-14,3.7134338831245764e-15,1.42176395096335e-12,1.37235119426236e-12,8.256465387009427e-13,1.1071077805031006e-12,1.4225598386031207e-12,3.723996036826554e-13,1.2035500146048609e-12,1.206473639694897e-12,7.725887274329483e-13,8.904339463344058e-13,8.538193254192377e-13,4.953775392298978e-13,4.730171791500063e-13,9.70409773530333e-13,1.1525257420769891e-12,9.872303193818517e-13,9.644010623254144e-13,1.5698876113822731e-12,1.2142598231140512e-12,1.1053888253861816e-12,9.371746913022993e-13,6.823138006913654e-13,2.547609144118515e-13,8.577980337800491e-13,6.360215687750404e-13,5.889636821799605e-13,9.876743254625802e-13,7.340581608425013e-13,1.1971644115322938e-12,1.2204500959676914e-12,2.414714093418419e-13,1.227451053754774e-13,1.1753858325177683e-12,1.5025550296155858e-12,9.309335076401055e-14,1.0298897894072491e-12,8.151567533391176e-13,1.0346612749877994e-12,8.461230761834998e-13,1.0363263168583886e-12,4.796064538718018e-13,6.369371546347751e-14,1.3868372395139988e-12,1.5441822120347194e-12,1.4293152811196905e-12,1.362954453866842e-12,1.1065982458942857e-12,1.7489672548563067e-12,1.0860115882345807e-12
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.358394177312846e-13,1.0702607158971071e-12,8.729459716379203e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.634493510312498e-14,1.023325867862213e-13,7.76069487868803e-14,1.5611095886669605e-14,5.130115766006273e-14,1.2216952219288383e-13,6.742677427589716e-14,3.125018046165823e-15,0.0,2.2688140668851845e-14,5.762775576125481e-15,4.2908031348528743e-13,7.641887447253231e-14,3.304712731063545e-14,0.0,5.600160131369333e-13,8.376086882828515e-13,5.446284398895319e-13,3.2886236995903153e-13,4.55048467455541e-13,3.3067640128829907e-13,2.994215514444544e-13,2.3699894193608914e-13,3.28210811575022e-13,3.6082173842939676e-13,5.221318215288801e-13,3.11553652665647e-13,8.067262191744828e-13,3.34496828242163e-13,6.855502201347898e-13,1.0087835269371981e-12,9.935040792171506e-13,8.964484190843033e-13,9.182688772776261e-13,6.095507839131276e-13,1.1232432821865595e-12,7.724380523542949e-13,3.1436208311793435e-13,9.252845105115481e-14,4.197694313817625e-15,1.4101950591556928e-12,1.3854063248074185e-12,8.061509207860213e-13,1.0355405770633796e-12,1.4777874652224207e-12,4.308989524884799e-13,1.146105546091955e-12,1.233263019468174e-12,8.353611893906575e-13,8.965767211831794e-13,9.269957252382328e-13,5.342430968461994e-13,4.279909598336642e-13,9.885704859952958e-13,1.1842220362440292e-12,1.0353747330662547e-12,1.0491346638047456e-12,1.5437193346755125e-12,1.2517807749129265e-12,1.266073116662281e-12,9.931699176167493e-13,7.176745482197095e-13,2.3020650207484977e-13,8.001049305420495e-13,6.813205070782542e-13,6.043248856227273e-13,1.1910312067476724e-12,7.233545821662018e-13,1.2275419579846672e-12,1.1213495660921494e-12,2.768500509127429e-13,1.1363219028803315e-13,1.1983793230649402e-12,1.4879397021396853e-12,1.0921040993058719e-13,9.711301619938751e-13,6.713928730929867e-13,8.99318973598832e-13,9.177170423063117e-13,9.53361372286719e-13,4.3328914744051394e-13,6.55869602179996e-14,1.2266292530094636e-12,1.422444846516816e-12,1.3730696812488395e-12,1.2505004755184175e-12,1.0618731985264153e-12,1.6113134453068558e-12,9.778858231618815e-13
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.459193946067489e-13,1.0801176906662857e-12,8.587630671870631e-13,4.967346466494472e-15,3.728900904233877e-15,0.0,0.0,0.0,0.0,0.0,9.372650231497351e-14,1.35638646850181e-13,2.473425639089068e-13,2.2235515533642402e-15,1.4083964314116118e-14,7.13504491745364e-13,9.190033319466227e-13,7.465118038424941e-13,2.275482693019841e-13,2.4009697962487144e-13,4.535624495083608e-13,2.3670822375445047e-13,1.811261283068721e-13,1.232680423435986e-14,2.6543261203320417e-13,1.181474717397954e-13,1.3998236596427094e-12,6.027039146725223e-13,4.997477876885779e-13,2.0415236562983556e-14,1.3480722295940089e-12,1.332119379840515e-12,1.1577795333932741e-12,9.709847164886418e-13,1.2988514008298474e-12,6.448225034638347e-13,6.337093650992076e-13,8.382141162678625e-13,5.917765625431816e-13,6.562706283108146e-13,8.448220887740209e-13,8.218215143629787e-13,1.2287732755815404e-12,6.49623116311377e-13,1.3193374850743858e-12,1.3282191606722197e-12,1.3045831483426442e-12,1.0982944124030065e-12,1.1921070925873589e-12,9.30886587226458e-13,1.4099340231066366e-12,1.1190318178777239e-12,3.5054649433391484e-13,1.1182947885845729e-13,4.3591937538588266e-15,1.4319736075032007e-12,1.40682096494996e-12,7.987971026034069e-13,9.045402478828133e-13,1.5282626982854248e-12,4.936952822228312e-13,1.1792763913040366e-12,1.2679765698684632e-12,8.834493623370247e-13,9.484128467255208e-13,9.754047576144932e-13,5.387390666126595e-13,4.143657001185916e-13,1.001105186043177e-12,1.0762043855836066e-12,9.837600874640543e-13,1.08376938074447e-12,1.5119381512766344e-12,1.2674116128261865e-12,1.366297781132412e-12,8.621158419899032e-13,8.275419275639231e-13,1.6757050519311683e-13,6.967819829154386e-13,7.849091210467369e-13,6.706861116055365e-13,1.2456331352744891e-12,4.2104233178292456e-13,8.829978835830285e-13,7.212676720301719e-13,1.9190202009622577e-13,5.740967810410051e-14,1.196411410160048e-12,1.4085634204153807e-12,1.0603023964528783e-13,8.568596329472985e-13,4.504738497371761e-13,7.055971045657148e-13,7.079852194463873e-13,5.98869122472347e-13,3.844575513915117e-13,2.858465168281482e-14,7.648565003653089e-13,1.0280329079423234e-12,1.247737120949293e-12,1.042964096041783e-12,7.79241602515641e-13,9.780961621740648e-13,8.085190605299851e-13
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.849016816485841e-13,9.58428420974601e-13,8.379807057193946e-13,3.4292872330258106e-13,2.099251359844618e-13,9.656161345850613e-14,1.986774614914811e-13,6.975421657379847e-14,5.646561056981759e-14,3.538807446637567e-14,9.221174222858187e-13,7.482142502816511e-13,1.0255305013952298e-12,2.990651616566718e-13,4.3546348006920314e-13,1.377748312774336e-12,1.401717174440644e-12,1.2180927197168577e-12,4.4273984792153676e-13,3.89826425212738e-13,6.057950581195185e-13,3.1151359055453446e-13,6.017254713180237e-13,1.185131724581673e-13,7.800461015716753e-13,2.8635709908438573e-13,1.5700643473732613e-12,7.991870682143582e-13,9.750279360124511e-13,1.1870945454120298e-13,1.5351070050956012e-12,1.3545691871584014e-12,1.3527439812957646e-12,1.0415249421495776e-12,1.4197204606028594e-12,7.708154848844965e-13,8.765738666776801e-13,1.0567802727016884e-12,7.979651526453865e-13,8.211668424427764e-13,8.445406153163455e-13,8.347886736805633e-13,1.1499245050512234e-12,7.742890396011415e-13,1.3242371685324626e-12,1.207682131995035e-12,1.208200060500827e-12,9.746469271884064e-13,1.0886017049270046e-12,8.837591136647137e-13,1.2815585518879037e-12,1.0252065854113523e-12,3.7559685603106607e-13,1.2306707783715526e-13,6.294313976956149e-15,1.3984235596260317e-12,1.389673291510428e-12,7.874915634018494e-13,7.963641671593667e-13,1.5427798217126767e-12,5.422604138498572e-13,1.2733559801406135e-12,1.2718245608156328e-12,8.965806201409841e-13,1.0159093203424294e-12,8.906922794892823e-13,3.854232978096849e-13,3.845795801584907e-13,8.129547458217869e-13,6.024728285332854e-13,9.248314102516736e-13,1.106879178873781e-12,1.189530400225472e-12,1.2294953772590057e-12,8.447549858022728e-13,3.3254839550198753e-13,8.5899249290752e-13,4.504609000779862e-14,4.1197042556477286e-13,9.085773605487882e-13,6.947210772262967e-13,1.2213579957522151e-12,3.4747514367551363e-13,1.0115163923757083e-12,5.553592185931117e-13,3.4543342723867136e-14,2.4112811409255007e-14,1.151768435522222e-12,1.2839896082005784e-12,2.1221882754679132e-14,7.542402187750167e-13,4.180527434490993e-13,6.107772804934535e-13,5.563737114383641e-13,3.482548185091998e-13,3.318984504070468e-13,1.241470733127047e-14,4.773619415595403e-13,6.969959810842974e-13,1.1498792813117232e-12,8.6207457533398e-13,4.52915408128217e-13,4.4523651576652446e-13,6.448142181832922e-13
