commodity,commodity_subtype,node_in,node_out,resource_id,component_id,type,variable,time,weighted_value,time_weight
Ethylene,flow,SE_ESC_transforms,ethylene_SE,SE_ESC,SE_ESC_ethylene_production_edge,SteamCracker,flow,504,0.0,
Ethylene,flow,SE_Ethanol_Dehydration_H2fuel_transforms,ethylene_SE,SE_Ethanol_Dehydration_H2fuel,SE_Ethanol_Dehydration_H2fuel_ethylene_production_edge,EthanolDehydration,flow,504,-8.133536465687352e-12,
Ethylene,flow,SE_Ethanol_Dehydration_NGfuel_transforms,ethylene_SE,SE_Ethanol_Dehydration_NGfuel,SE_Ethanol_Dehydration_NGfuel_ethylene_production_edge,EthanolDehydration,flow,504,0.0,
Ethylene,flow,SE_TSC_CCS_90_H2prod_transforms,ethylene_SE,SE_TSC_CCS_90_H2prod,SE_TSC_CCS_90_H2prod_ethylene_production_edge,SteamCracker,flow,504,0.0,
Ethylene,flow,SE_TSC_CCS_90_transforms,ethylene_SE,SE_TSC_CCS_90,SE_TSC_CCS_90_ethylene_production_edge,SteamCracker,flow,504,0.0,
Ethylene,flow,SE_TSC_Non_CCS_H2fuel_transforms,ethylene_SE,SE_TSC_Non_CCS_H2fuel,SE_TSC_Non_CCS_H2fuel_ethylene_production_edge,SteamCracker,flow,504,0.0,
Ethylene,flow,SE_TSC_Non_CCS_H2prod_transforms,ethylene_SE,SE_TSC_Non_CCS_H2prod,SE_TSC_Non_CCS_H2prod_ethylene_production_edge,SteamCracker,flow,504,0.0,
Ethylene,flow,SE_TSC_Non_CCS_transforms,ethylene_SE,SE_TSC_Non_CCS,SE_TSC_Non_CCS_ethylene_production_edge,SteamCracker,flow,504,0.0,
Ethylene,flow,Synthetic_Ethylene_CCS_90_transforms,ethylene_SE,Synthetic_Ethylene_CCS_90,Synthetic_Ethylene_CCS_90_ethylene_production_edge,SyntheticEthylene,flow,504,5475000.0,
Ethylene,flow,Synthetic_Ethylene_Non_CCS_transforms,ethylene_SE,Synthetic_Ethylene_Non_CCS,Synthetic_Ethylene_Non_CCS_ethylene_production_edge,SyntheticEthylene,flow,504,0.0,
Ethylene,flow,ethylene_SE,SE_Ethylene_End_Use_transforms,SE_Ethylene_End_Use,SE_Ethylene_End_Use_fuel_edge,FuelsEndUse{Ethylene},flow,504,5475000.0,
