case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,FixedCost,missing,1.1604881517321133e11
missing,all,cost,all,all,all,Cost,VariableCost,missing,9.062766797815256e10
missing,all,cost,all,all,all,Cost,TotalCost,missing,2.066764831513639e11
