natgas_SE,ethane_SE,natgas_demand_SE,biocorn_SE,biowood_SE,bioherb_SE,elec_SE,ethylene_SE,ethylene_demand_SE,h2_SE,co2_captured_SE,gasoline_SE,ethanol_SE,gasoline_demand_SE,jetfuel_SE,jetfuel_demand_SE,diesel_SE,diesel_demand_SE
-55.434918819816026,21.98,137.29095260725407,155.0,565.9829355795979,565.9829355795979,10.432150001454799,1145.2437990951996,4269.998131827228,11.928510693289319,-603.660436031957,94.95991,-48.57644063733535,335.02709391047756,75.68131,320.84185740485646,97.34841,348.9605510980601
-55.21796542442542,21.98,137.50790600264466,155.0,517.9351083960977,549.5243035223758,10.432150001454795,1145.3336585057027,4270.08799123773,11.928510693289317,-603.660436031957,94.95991,-48.57011012948731,335.02709391047756,75.68131,320.84185740485646,97.34841,348.9605510980601
-55.21796542442544,21.98,137.50790600264466,155.0,565.9829355795979,565.9829355795979,10.432150001454795,1145.333658505704,4270.087991237732,11.928510693289317,-603.660436031957,94.95991,-48.57011012948725,335.02709391047756,75.68131,320.84185740485646,97.34841,348.9605510980601
-65.78778180620657,21.98,126.93808962086354,155.0,565.9829355795979,565.9829355795979,10.432150001454795,1140.955771413892,4265.71010414592,11.928510693289317,-603.660436031957,94.95991,-48.878528006227675,335.02709391047756,-194.6108135205139,50.54973388434258,97.34841,348.9605510980601
-55.21796542442542,21.98,137.50790600264466,155.0,332.6948587418233,549.5243035223758,10.432150001454795,1145.333658505705,4270.087991237732,11.928510693289317,-603.660436031957,94.95991,-48.570110129487155,335.02709391047756,75.68131,320.84185740485646,97.34841,348.9605510980601
-55.217965424425444,21.98,137.50790600264463,155.0,565.9829355795979,565.9829355795979,10.432150001454795,-1772.0025390093112,1352.7517937227165,11.928510693289317,-603.6604360319571,94.95991,-254.09360054989386,335.02709391047756,-194.6108135205138,50.54973388434266,97.34841,348.9605510980601
-55.43491881981603,21.98,137.29095260725404,155.0,565.9829355795979,565.9829355795979,10.432150001454795,1145.2437990951996,4269.998131827228,11.928510693289317,-603.660436031957,94.95991,-48.57644063733535,335.02709391047756,75.68131,320.84185740485646,97.34841,348.9605510980601
-55.43538906973581,21.98,137.2904823573343,155.0,565.0758719911046,565.0758719911046,10.160817986087503,1145.2024564977796,4269.956789229807,11.618259513399346,-603.660436031957,94.95991,-48.5400958292683,335.02709391047756,-138.6081021132038,106.55244529165265,97.34841,348.9605510980601
-90.06609775785623,21.98,102.65977366921386,155.0,566.2277613155779,238.9525798021476,0.0,-1754.2344629717504,1370.5198697602773,11.71986769326022,-603.6604360319569,94.95991,-252.64908924095732,335.02709391047756,-193.08653958653932,52.07400781831714,97.34841,348.9605510980601
-90.06609775785628,21.98,102.6597736692138,155.0,566.2277613155778,86.4192,0.0,-1754.234462971751,1370.5198697602766,11.71986769326022,-603.660436031957,94.95991,-252.64908924095735,335.02709391047756,75.68131,320.84185740485646,97.34841,348.9605510980601
-54.56344903914631,21.98,138.16242238792378,155.0,566.2277613155778,566.2277613155778,0.0,1144.0227030234705,4268.777035755498,11.71986769326022,-603.660436031957,94.95991,-48.46969798715657,335.02709391047756,-193.0865395865394,52.074007818317064,97.34841,348.9605510980601
-90.06609775785628,21.98,102.6597736692138,155.0,566.2277613155778,566.2277613155778,0.0,-1754.234462971751,1370.5198697602766,11.71986769326022,-603.660436031957,94.95991,-252.64908924095735,335.02709391047756,-138.60126123757004,106.55928616728642,97.34841,348.9605510980601
-54.56344903914631,21.98,138.16242238792378,155.0,566.2277613155778,566.2277613155778,0.0,-1526.3031596499957,1598.451173082032,11.71986769326022,-603.660436031957,94.95991,-236.5915511777536,335.02709391047756,-193.0865395865394,52.074007818317064,97.34841,348.9605510980601
-90.06609775785628,21.98,102.6597736692138,155.0,566.2277613155778,566.2277613155778,0.0,-1754.234462971751,1370.5198697602766,11.71986769326022,-603.660436031957,94.95991,-252.64908924095735,335.02709391047756,75.68131,320.84185740485646,97.34841,348.9605510980601
-90.06609775785628,21.98,102.6597736692138,155.0,566.2277613155778,566.2277613155778,0.0,1129.3179454442686,4254.072278176296,11.71986769326022,-603.660436031957,94.95991,-49.50563382000223,335.02709391047756,-193.0865395865394,52.074007818317064,97.34841,348.9605510980601
-54.56344903914631,21.98,138.16242238792378,155.0,566.2277613155778,566.2277613155778,0.0,-1803.5029762478623,1321.2513564841654,11.71986769326022,-603.660436031957,94.95991,-256.12000795953213,335.02709391047756,-193.0865395865394,52.074007818317064,97.34841,348.9605510980601
-55.43538906973581,21.98,137.2904823573343,155.0,565.0758719911046,332.1528828762684,10.160817986087501,-1787.0790863771974,1337.6752463548303,11.618259513399346,-603.660436031957,94.95991,-255.11647125707796,335.02709391047756,-195.0647057721024,50.095841632754066,97.34841,348.9605510980601
-55.21796542442542,21.98,137.50790600264466,155.0,565.9829355795979,332.69485874182334,10.432150001454795,-1772.0025390093108,1352.7517937227167,11.928510693289317,-603.660436031957,94.95991,-254.09360054989386,335.02709391047756,-194.6108135205139,50.54973388434258,97.34841,348.9605510980601
-89.20742241544411,21.98,103.51844901162598,155.0,565.9829355795979,425.11160082647524,10.432150001454795,-1724.8339453002081,1399.9203874318196,11.928510693289317,-603.660436031957,94.95991,-250.77061911718332,335.02709391047756,-194.6108135205139,50.54973388434258,97.34841,348.9605510980601
-55.21796542442542,21.98,137.50790600264466,155.0,565.9829355795979,517.9351083960976,10.432150001454795,-1772.0025390093108,1352.7517937227167,11.928510693289317,-603.660436031957,94.95991,-254.09360054989386,335.02709391047756,-194.6108135205139,50.54973388434258,97.34841,348.9605510980601
-55.21796542442542,21.98,137.50790600264466,155.0,332.6948587418233,565.9829355795979,10.432150001454795,-1772.0025390093108,1352.7517937227167,11.928510693289317,-603.660436031957,94.95991,-254.09360054989386,335.02709391047756,-194.6108135205139,50.54973388434258,97.34841,348.9605510980601
-55.21796542442544,21.98,137.50790600264466,155.0,565.9829355795979,565.9829355795979,10.432150001454795,-1772.0025390093106,1352.7517937227171,11.928510693289317,-603.660436031957,94.95991,-254.09360054989384,335.02709391047756,-137.32271093439698,107.83783647045948,97.34841,348.9605510980601
-89.20742241544411,21.98,103.51844901162598,155.0,565.9829355795979,565.9829355795979,10.432150001454795,-1724.8339453002081,1399.9203874318196,11.928510693289317,-603.660436031957,94.95991,-250.77061911718332,335.02709391047756,-137.32271093439698,107.83783647045948,97.34841,348.9605510980601
-55.21796542442542,21.98,137.50790600264466,155.0,565.9829355795979,517.9351083960977,10.432150001454795,-1772.0025390093108,1352.7517937227167,11.928510693289317,-603.660436031957,94.95991,-254.09360054989386,335.02709391047756,-194.6108135205139,50.54973388434258,97.34841,348.9605510980601
-89.20742241544411,21.98,103.51844901162598,155.0,565.9829355795979,565.9829355795979,10.432150001454795,-1724.8339453002081,1399.9203874318196,11.928510693289317,-603.660436031957,94.95991,-250.77061911718332,335.02709391047756,-194.6108135205139,50.54973388434258,97.34841,348.9605510980601
-55.21796542442544,21.98,137.50790600264466,155.0,565.9829355795979,565.9829355795979,10.432150001454808,1145.333658505704,4270.087991237732,11.928510693289317,-603.660436031957,94.95991,-48.57011012948725,335.02709391047756,-194.61081352051391,50.54973388434254,97.34841,348.9605510980601
-55.21796542442542,21.98,137.50790600264466,155.0,565.9829355795979,565.9829355795979,10.432150001454795,-1772.0025390093108,1352.7517937227167,11.928510693289317,-603.660436031957,94.95991,-254.09360054989386,335.02709391047756,-194.6108135205139,50.54973388434258,97.34841,348.9605510980601
-55.217965424425444,21.98,137.50790600264463,155.0,565.9829355795979,565.9829355795979,10.432150001454799,-1772.0025390093112,1352.7517937227165,11.928510693289317,-603.6604360319571,94.95991,-254.09360054989386,335.02709391047756,75.68131,320.84185740485646,97.34841,348.9605510980601
-89.2074224154441,21.98,103.51844901162599,155.0,565.9829355795979,235.93153413335762,10.432150001454795,-1724.8339453002097,1399.920387431818,11.928510693289317,-603.660436031957,94.95991,-250.7706191171834,335.02709391047756,75.68131,320.84185740485646,97.34841,348.9605510980601
-55.21796542442542,21.98,137.50790600264466,155.0,517.9351083960976,517.9351083960976,10.432150001454795,-1772.0025390093108,1352.7517937227167,11.928510693289317,-603.660436031957,94.95991,-254.09360054989386,335.02709391047756,-220.57160575883424,24.588941646022224,97.34841,348.9605510980601
-89.18508894524187,21.98,103.54078248182822,155.0,565.9765678547906,565.9765678547906,10.703482016822097,-1724.0692609626985,1400.6850717693292,11.933937333596662,-603.660436031957,94.95991,-250.72176158691198,335.02709391047756,-194.65045868650748,50.51008871834898,97.34841,348.9605510980601
-55.4353890697358,21.98,137.2904823573343,155.0,565.0758719911047,565.0758719911047,10.160817986087498,-1787.0790863771967,1337.675246354831,11.618259513399341,-603.6604360319569,94.95991,-255.11647125707793,335.02709391047756,75.68131,320.84185740485646,97.34841,348.9605510980601
-55.16271982575455,21.98,137.56315160131552,155.0,565.4360857446144,565.4360857446144,6.98337176123134,-1792.2150928422725,1332.5392398897552,11.650033975647906,-603.660436031957,94.95991,-255.4302928323767,335.02709391047756,-194.446102359753,50.71444504510345,97.34841,348.9605510980601
-89.72448433877429,21.98,103.0013870882958,155.0,565.2958546355165,565.2958546355165,8.22035064909809,-1742.4001470682635,1382.3541856637642,11.63766418676924,-603.660436031957,94.95991,-251.93956683768656,335.02709391047756,75.68131,320.84185740485646,97.34841,348.9605510980601
-89.65165441100152,21.98,103.07421701606856,155.0,565.0971777323018,565.0971777323018,9.972880001280538,-1739.8771420446099,1384.8771906874179,11.620138893247415,-603.6604360319569,94.95991,-251.78830092570263,335.02709391047756,-195.02811692984207,50.13243047501438,97.34841,348.9605510980601
-89.65165441100156,21.98,103.07421701606853,155.0,565.0971777323016,565.0971777323016,9.972880001280538,-1739.8771420446103,1384.8771906874172,11.620138893247415,-603.660436031957,94.95991,-251.78830092570269,335.02709391047756,-195.02811692984216,50.1324304750143,97.34841,348.9605510980601
-89.72448433877429,21.98,103.0013870882958,155.0,565.2958546355165,565.2958546355165,8.22035064909809,1130.7060635335447,4255.460396265572,11.63766418676924,-603.660436031957,94.95991,-49.532035866655164,335.02709391047756,-138.60679567353114,106.55375173132533,97.34841,348.9605510980601
-55.16271982575455,21.98,137.56315160131552,155.0,565.4360857446144,565.4360857446144,6.98337176123134,-1792.2150928422725,1332.5392398897552,11.650033975647906,-603.660436031957,94.95991,-255.4302928323767,335.02709391047756,-194.446102359753,50.71444504510345,97.34841,348.9605510980601
-54.56344903914632,21.98,138.16242238792378,155.0,566.2277613155777,566.2277613155777,0.0,-1803.502976247863,1321.2513564841647,11.71986769326022,-603.6604360319571,94.95991,-256.1200079595322,335.02709391047756,-193.0865395865394,52.074007818317064,97.34841,348.9605510980601
-54.785963487675424,21.98,137.93990793939466,155.0,565.9338052993271,565.9338052993271,2.592986594789614,-1799.3116870891301,1325.4426456428976,11.693937827312325,-603.660436031957,94.95991,-255.8639107417288,335.02709391047756,-193.5913570538391,51.56919035101736,97.34841,348.9605510980601
-55.43538906973581,21.98,137.2904823573343,155.0,565.0758719911046,565.0758719911046,10.160817986087501,1145.2024564977796,4269.956789229807,11.618259513399346,-603.660436031957,94.95991,-48.5400958292683,335.02709391047756,-195.0647057721024,50.095841632754066,97.34841,348.9605510980601
-89.2074224154441,21.98,103.51844901162599,155.0,565.9829355795979,239.14601616001252,10.432150001454795,-1724.8339453002081,1399.9203874318196,11.928510693289317,-603.660436031957,94.95991,-250.77061911718332,335.02709391047756,75.68131,320.84185740485646,97.34841,348.9605510980601
-55.21796542442542,21.98,137.50790600264466,155.0,565.9829355795979,517.9351083960978,10.432150001454795,-1772.0025390093108,1352.7517937227167,11.928510693289317,-603.660436031957,94.95991,-254.09360054989386,335.02709391047756,75.68131,320.84185740485646,97.34841,348.9605510980601
-55.21796542442542,21.98,137.50790600264466,155.0,332.69485874182334,517.9351083960979,10.432150001454795,-1772.0025390093103,1352.7517937227174,11.928510693289317,-603.6604360319569,94.95991,-254.09360054989384,335.02709391047756,-137.32271093439667,107.83783647045979,97.34841,348.9605510980601
-55.21796542442544,21.98,137.50790600264466,155.0,565.9829355795979,565.9829355795979,10.432150001454795,-1772.0025390093106,1352.7517937227171,11.928510693289317,-603.660436031957,94.95991,-254.09360054989384,335.02709391047756,75.68131,320.84185740485646,97.34841,348.9605510980601
-55.21796542442542,21.98,137.50790600264466,155.0,565.9829355795979,565.9829355795979,10.432150001454795,-1772.0025390093108,1352.7517937227167,11.928510693289317,-603.660436031957,94.95991,-254.09360054989386,335.02709391047756,-194.6108135205139,50.54973388434258,97.34841,348.9605510980601
-55.21796542442544,21.98,137.50790600264466,155.0,565.9829355795979,565.9829355795979,10.432150001454797,-1772.0025390093106,1352.7517937227171,11.928510693289319,-603.660436031957,94.95991,-254.09360054989384,335.02709391047756,-194.6108135205139,50.54973388434258,97.34841,348.9605510980601
-55.21796542442544,21.98,137.50790600264466,155.0,565.9829355795979,565.9829355795979,10.432150001454797,-1772.0025390093106,1352.7517937227171,11.928510693289319,-603.660436031957,94.95991,-254.09360054989384,335.02709391047756,-194.6108135205139,50.54973388434258,97.34841,348.9605510980601
-55.21796542442544,21.98,137.50790600264466,155.0,565.9829355795979,565.9829355795979,10.432150001454797,-1772.0025390093106,1352.7517937227171,11.928510693289319,-603.660436031957,94.95991,-254.09360054989384,335.02709391047756,-194.6108135205139,50.54973388434258,97.34841,348.9605510980601
-55.21796542442544,21.98,137.50790600264466,155.0,565.9829355795979,565.9829355795979,10.432150001454797,-1772.0025390093106,1352.7517937227171,11.928510693289319,-603.660436031957,94.95991,-254.09360054989384,335.02709391047756,-194.6108135205139,50.54973388434258,97.34841,348.9605510980601
-55.21796542442542,21.98,137.50790600264466,155.0,565.9829355795979,517.9351083960977,10.432150001454797,-1772.0025390093108,1352.7517937227167,11.928510693289319,-603.660436031957,94.95991,-254.09360054989386,335.02709391047756,-194.6108135205139,50.54973388434258,97.34841,348.9605510980601
-55.21796542442544,21.98,137.50790600264466,155.0,565.9829355795978,565.9829355795978,10.432150001454797,-1772.002539009312,1352.7517937227158,11.928510693289319,-603.6604360319571,94.95991,-254.09360054989392,335.02709391047756,-194.6108135205139,50.54973388434258,97.34841,348.9605510980601
-55.21796542442544,21.98,137.50790600264466,155.0,565.9829355795979,565.9829355795979,10.432150001454797,-1772.0025390093106,1352.7517937227171,11.928510693289319,-603.660436031957,94.95991,-254.09360054989384,335.02709391047756,-194.6108135205139,50.54973388434258,97.34841,348.9605510980601
-55.21796542442542,21.98,137.50790600264466,155.0,565.9829355795979,517.9351083960977,10.432150001454797,-1772.0025390093108,1352.7517937227167,11.928510693289319,-603.660436031957,94.95991,-254.09360054989386,335.02709391047756,-194.6108135205139,50.54973388434258,97.34841,348.9605510980601
