natgas_SE,natgas_MIDAT,natgas_NE,natgas_demand_SE,natgas_demand_MIDAT,natgas_demand_NE,bioherb_SE,bioherb_MIDAT,bioherb_NE,biowood_SE,biowood_MIDAT,biowood_NE,elec_SE,elec_MIDAT,elec_NE,h2_SE,h2_MIDAT,h2_NE,co2_captured_SE,co2_captured_MIDAT,co2_captured_NE,gasoline_SE,gasoline_MIDAT,gasoline_NE,gasoline_demand_SE,gasoline_demand_MIDAT,gasoline_demand_NE,jetfuel_SE,jetfuel_MIDAT,jetfuel_NE,jetfuel_demand_SE,jetfuel_demand_MIDAT,jetfuel_demand_NE,diesel_SE,diesel_MIDAT,diesel_NE,diesel_demand_SE,diesel_demand_MIDAT,diesel_demand_NE
12.55668122,12.21546705,15.01342319,30.209182630644523,29.867968460644526,32.66592460064452,79.99999999999999,39.99999999999999,39.99999999999999,79.99999999999999,39.99999999999999,39.99999999999999,112.6463430431299,68.94627874606738,86.46686421203411,43.37929632611777,42.93628098324422,28.59111263974143,-22.940612330020805,-115.37003753645789,-157.08350742570246,83.87044139,90.69472466,87.28258303,107.39159002678211,114.21587329678212,110.80373166678211,72.71273824,69.30059661,76.12487988,96.73292117985086,93.32077954985087,100.14506281985088,90.11466058,-81.02728941669169,-266.03167893228573,114.76695363057121,-56.37499636612048,-241.37938588171454
12.55668122,12.21546705,15.01342319,30.209182630644523,29.867968460644526,32.66592460064452,79.99999999999999,39.99999999999999,39.99999999999999,79.99999999999999,39.99999999999999,39.99999999999999,112.6463430431299,68.94627874606738,86.46686421203411,43.37929632611777,42.93628098324422,28.59111263974143,-45.07401551254957,-115.37003753645789,-157.08350742570246,83.87044139,90.69472466,87.28258303,107.39159002678211,114.21587329678212,110.80373166678211,72.71273824,69.30059661,76.12487988,96.73292117985086,93.32077954985087,100.14506281985088,90.11466058,-81.02728941669169,-266.03167893228573,114.76695363057121,-56.37499636612048,-241.37938588171454
12.55668122,12.21546705,15.01342319,30.209182630644523,29.867968460644526,32.66592460064452,79.99999999999999,39.99999999999999,39.99999999999999,79.99999999999999,39.99999999999999,39.99999999999999,112.6463430431299,68.94627874606738,86.46686421203411,43.37929632611777,42.93628098324422,28.59111263974143,-33.46596656180754,-115.37003753645789,-157.08350742570246,83.87044139,90.69472466,87.28258303,107.39159002678211,114.21587329678212,110.80373166678211,72.71273824,69.30059661,76.12487988,96.73292117985086,93.32077954985087,100.14506281985088,90.11466058,-81.02728941669169,-266.03167893228573,114.76695363057121,-56.37499636612048,-241.37938588171454
12.55668122,12.21546705,15.01342319,30.209182630644523,29.867968460644526,32.66592460064452,79.99999999999999,39.99999999999999,39.99999999999999,79.99999999999999,39.99999999999999,39.99999999999999,112.6463430431299,68.94627874606738,86.46686421203411,43.37929632611777,42.93628098324422,28.59111263974143,-32.34220266685048,-115.37003753645789,-157.08350742570246,83.87044139,90.69472466,87.28258303,107.39159002678211,114.21587329678212,110.80373166678211,72.71273824,69.30059661,76.12487988,96.73292117985086,93.32077954985087,100.14506281985088,90.11466058,-81.02728941669169,-266.03167893228573,114.76695363057121,-56.37499636612048,-241.37938588171454
12.55668122,12.21546705,-4.544225435110251,30.209182630644523,29.867968460644526,13.108275975534275,79.99999999999999,39.99999999999999,39.99999999999999,79.99999999999999,39.99999999999999,39.99999999999999,112.6463430431299,68.94627874606738,23.30897612351383,43.37929632611777,42.93628098324422,26.628685594265608,-45.07401551254957,-115.37003753645789,-77.23603790826236,57.72532550593635,90.69472466,-6.958649563092107,81.24647414271845,114.21587329678212,16.56249907369001,72.71273824,69.30059661,76.12487988,96.73292117985086,93.32077954985087,100.14506281985088,90.11466058,-81.02728941669169,18.594306211372526,114.76695363057121,-56.37499636612048,43.24659926194373
12.55668122,-14.863276719197115,-2.6340913746213617,30.209182630644523,2.7892246914474095,15.018410036023162,79.99999999999999,39.99999999999999,39.99999999999999,79.99999999999999,39.99999999999999,39.99999999999999,112.6463430431299,0.0,0.0,43.37929632611777,16.85756161461263,26.861775355500747,-13.0,-115.37003753645789,-100.66345081055788,83.87044139,90.69472466,5.2116472350230225,107.39159002678211,114.21587329678212,28.732795871805138,72.71273824,69.30059661,76.12487988,96.73292117985086,93.32077954985087,100.14506281985088,90.11466058,-277.6847955597322,83.29037731,114.76695363057121,-253.03250250916102,107.9426703605712
12.55668122,-18.585571957231082,-4.60128998534661,30.209182630644523,-0.9330705465865584,13.051211425297915,79.99999999999999,39.99999999999999,39.99999999999999,79.99999999999999,39.99999999999999,39.99999999999999,55.710904983777866,0.0,0.0,42.445549360229435,16.85756161461263,26.861775355500747,-62.32878527966907,-115.37003753645789,-89.26380716658188,1.0814227619710801,90.69472466,87.28258303,24.602571398753195,114.21587329678212,110.80373166678211,72.71273824,69.30059661,76.12487988,96.73292117985086,93.32077954985087,100.14506281985088,90.11466058,-277.6847955597322,83.29037731,114.76695363057121,-253.03250250916102,107.9426703605712
11.28925812762164,-18.585571957231082,-3.645793517280062,28.941759538266165,-0.9330705465865584,14.006707893364464,79.99999999999999,39.99999999999999,39.99999999999999,79.99999999999999,39.99999999999999,39.99999999999999,55.710904983777866,0.0,0.0,40.79749317913999,16.85756161461263,26.861775355500747,-62.76201401994726,-115.37003753645789,-94.80077693651307,83.87044139,90.69472466,87.28258303,107.39159002678211,114.21587329678212,110.80373166678211,72.71273824,69.30059661,76.12487988,96.73292117985086,93.32077954985087,100.14506281985088,90.11466058,-277.6847955597322,-176.7610370326217,114.76695363057121,-253.03250250916102,-152.1087439820505
11.28925812762164,-15.080337844317569,1.2747626977425692,28.941759538266165,2.5721635663269558,18.927264108387096,79.99999999999999,39.99999999999999,39.99999999999999,79.99999999999999,39.99999999999999,39.99999999999999,55.710904983777866,0.0,0.0,40.79749317913999,16.85756161461263,26.861775355500747,-62.76201401994726,-115.37003753645789,-123.31471908530789,83.87044139,90.69472466,16.34146456473064,107.39159002678211,114.21587329678212,39.86261320151275,72.71273824,69.30059661,76.12487988,96.73292117985086,93.32077954985087,100.14506281985088,90.11466058,-277.6847955597322,83.29037731,114.76695363057121,-253.03250250916102,107.9426703605712
11.28925812762164,-14.863276719197115,-3.645793517280064,28.941759538266165,2.7892246914474095,14.006707893364462,79.99999999999999,39.99999999999999,39.99999999999999,79.99999999999999,39.99999999999999,39.99999999999999,55.710904983777866,0.0,0.0,40.79749317913999,16.85756161461263,26.861775355500747,-62.76201401994726,-115.37003753645789,-94.80077693651307,50.89354734288369,90.69472466,87.28258303,74.41469597966581,114.21587329678212,110.80373166678211,72.71273824,69.30059661,76.12487988,96.73292117985086,93.32077954985087,100.14506281985088,90.11466058,-277.6847955597322,83.29037731,114.76695363057121,-253.03250250916102,107.9426703605712
