case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,DiscountedFixedCost,missing,7.325644393995815e11
missing,all,cost,all,all,all,Cost,DiscountedVariableCost,missing,6.765360865352291e10
missing,all,cost,all,all,all,Cost,DiscountedTotalCost,missing,8.002180480531045e11
