bioagri_CA,bioagri_NW,bioagri_SW,bioagri_TX,bioagri_NCEN,bioagri_CEN,bioagri_SE,bioagri_MIDAT,bioagri_NE,bioherb_CA,bioherb_NW,bioherb_SW,bioherb_TX,bioherb_NCEN,bioherb_CEN,bioherb_SE,bioherb_MIDAT,bioherb_NE,biowood_CA,biowood_NW,biowood_SW,biowood_TX,biowood_NCEN,biowood_CEN,biowood_SE,biowood_MIDAT,biowood_NE,natgas_fossil_CA,natgas_fossil_SW,natgas_fossil_NW,natgas_fossil_NCEN,natgas_fossil_CEN,natgas_fossil_TX,natgas_fossil_SE,natgas_fossil_MIDAT,natgas_fossil_NE,natgas_CA,natgas_SW,natgas_NW,natgas_NCEN,natgas_CEN,natgas_TX,natgas_SE,natgas_MIDAT,natgas_NE,natgas_demand_CA,natgas_demand_SW,natgas_demand_NW,natgas_demand_NCEN,natgas_demand_CEN,natgas_demand_TX,natgas_demand_SE,natgas_demand_MIDAT,natgas_demand_NE,uranium_source,elec_CA,elec_NW,elec_SW,elec_NCEN,elec_CEN,elec_TX,elec_SE,elec_MIDAT,elec_NE,h2_CA,h2_NW,h2_SW,h2_NCEN,h2_CEN,h2_TX,h2_SE,h2_MIDAT,h2_NE,co2_captured_CA,co2_captured_NW,co2_captured_SW,co2_captured_NCEN,co2_captured_CEN,co2_captured_TX,co2_captured_SE,co2_captured_MIDAT,co2_captured_NE,gasoline_fossil_global,gasoline_global,gasoline_demand_global,jetfuel_fossil_global,jetfuel_global,jetfuel_demand_global,diesel_fossil_global,diesel_global,diesel_demand_global,ethylene_global,ethylene_demand_global,ethanol_global,ethanol_demand_global
4.618432622448153,18.206480440552397,31.907541458031478,0.48574785094612716,11.612404488615844,-16.34453514693765,-18.242535027067536,13.089163357900407,28.94285851728321,60.24746209187335,47.953142809658075,33.89527777911698,39.051201945233245,30.311639644979383,43.17348449188279,29.48895108639812,29.662045088308446,40.85077409230966,17.657850538800066,6.338674675081291,7.729039736908385,-7.6418658195909,-23.073296582094073,-21.289150574775544,-34.00546273280021,-35.198603789261576,-23.646241639215656,30.197460680000002,23.50966148,27.67247527,20.77994752,19.17624057,16.68537658,22.48601875,21.59886171,25.96640405,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.814676307,13.66386880390998,13.731575299071809,13.692929630335342,13.401381908449515,13.439814160004236,13.328124970551334,13.328787317855085,13.197601427491758,13.045010879657461,6.136167526760336,5.392915448741416,5.751938174231176,7.9788274197721245,7.45578013672155,6.846965392411137,8.274279756221706,8.870133678735826,9.750211002575702,62.63436111889446,65.80418892704301,61.06035185654439,41.6458366236339,47.4990195372374,52.27184471608822,36.003580923159866,28.057446408062937,19.99688409785978,94.95992439,-121.94994247337092,-121.94994247337092,75.68131954,-0.0,-0.0,97.3484241,-0.0,-0.0,-0.0,-0.0,5000.0,5000.0
4.8396043746340895,18.425257256345777,32.02548456575067,0.6510800255473086,11.272948792186831,-16.302385707586733,-18.04720356682083,13.203526162573468,28.902767096125384,60.258960366825654,48.00467298991751,34.017267383063476,38.45437811170596,29.783315360371333,42.437188449056585,28.902174838310437,29.451115868501407,40.81022319505287,17.721263867129128,6.612604360385319,8.059339174338449,-7.3374598552905175,-22.978470835075754,-21.203471164178712,-33.81315460534355,-35.00381970355634,-23.354335582565017,30.197460680000002,23.50966148,27.67247527,20.77994752,19.17624057,16.68537658,22.48601875,21.59886171,25.96640405,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.814676307,13.74221678928067,13.80562443925273,13.769120541707467,13.475895917392139,13.515638989990466,13.405664142098875,13.412451329210485,13.288761508010296,13.130247063795423,6.087922914439098,5.348217308252114,5.702259328340834,7.92136910360226,7.4008106679174945,6.789411445558189,8.222291905444665,8.815272789844022,9.711137501283043,64.31485783011938,67.65474397111736,62.69346918180966,42.532209861042176,48.86019234121368,53.94563196832885,37.01934848112021,28.7351832600748,20.557670858904682,94.95992439,-127.35742804018871,-127.35742804018871,75.68131954,-0.0,-0.0,97.3484241,-0.0,-0.0,-0.0,-0.0,5000.0,5000.0
4.977046260632606,18.543838576359086,32.10448272134064,0.8261574767443517,11.05347101692621,-16.250495207502954,-17.89525667300904,13.34493446320401,28.94312753744416,60.26570595196088,48.02503894234826,34.052514238409096,38.11885191929547,29.472985196433147,41.886113683789866,28.590059448590207,29.407970087602664,40.8676162521734,17.758533573859175,6.8148759228890965,8.290817696088123,-7.060243595654944,-22.894760627126132,-21.11814571050597,-33.64257514494975,-34.79048506877997,-23.078176507231824,30.197460680000002,23.50966148,27.67247527,20.77994752,19.17624057,16.68537658,22.48601875,21.59886171,25.96640405,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.814676307,13.837158459289306,13.910459503967394,13.870704674157372,13.626392310159648,13.662545594402518,13.558146936204134,13.584625514160388,13.456942820075858,13.278222841124181,6.086656551105903,5.341697782619802,5.694245574846936,7.903527269430699,7.387325037637292,6.772186342670989,8.205301090114675,8.798071685163261,9.711181059004652,65.19211642457023,68.6591325771919,63.567939260118685,42.97903442624799,49.521942003565044,54.76447854763536,37.51809951734359,29.08441353612375,20.800078248838183,94.95992439,-130.03173007269908,-130.03173007269908,75.68131954,-0.0,-0.0,97.3484241,-0.0,-0.0,-0.0,-0.0,5000.0,5000.0
5.030987860799629,18.66320875948908,32.14343932805363,0.841327411172627,11.132907763917208,-16.134356956725558,-17.80512351903447,13.382171686922266,28.948662380418934,60.26585001979513,48.03502110255432,34.07700635403012,38.086123041019164,29.48733460298867,41.88179816923396,28.62524344860082,29.410012926490847,40.85716018616877,17.7631880334034,6.859951267341044,8.389025804337805,-6.996607048118305,-22.820273308513052,-21.03329689161361,-33.55900448063499,-34.69154358563592,-23.014488737898873,30.197460680000002,23.50966148,27.67247527,20.77994752,19.17624057,16.68537658,22.48601875,21.59886171,25.96640405,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.814676307,13.927463335202008,13.981859984214152,13.94948450384823,13.645918485673532,13.698715488761975,13.586495172082186,13.598306243363197,13.486789533792928,13.333544098763802,6.0762791127183435,5.3291919568456105,5.687441920315233,7.888981403116734,7.375137691436759,6.758960140142877,8.194480942835101,8.785197499987754,9.692098697470142,65.21293002604652,68.70639695221377,63.58242464977828,42.919619109875825,49.47621659999311,54.68753136314685,37.531391391691685,29.096412936067473,20.82171081257783,94.95992439,-129.64696912937544,-129.64696912937544,75.68131954,-0.0,-0.0,97.3484241,-0.0,-0.0,-0.0,-0.0,5000.0,5000.0
5.046554090099113,18.6649158021865,32.152156016241264,0.8562386726861947,11.12274734361622,-16.15285417206819,-17.803097842654747,13.401474166355221,28.96925039020086,60.26684290467497,48.05288873189229,34.142260112813446,38.15554185549649,29.513896328701644,41.972917182077786,28.646006262631968,29.474028298787612,40.905813083271944,17.768326528738264,6.87202720960247,8.390413914489216,-7.0056093240565875,-22.82688754470719,-21.057582675227387,-33.565561607487204,-34.718025163523265,-23.0299164064917,30.197460680000002,23.50966148,27.67247527,20.77994752,19.17624057,16.68537658,22.48601875,21.59886171,25.96640405,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.814676307,14.005217245069563,14.058837638067159,14.02611026044189,13.723666701772085,13.77846657381453,13.667001415877273,13.679722901759627,13.572726877592999,13.422786408322917,6.0307539799361995,5.283321664826708,5.64277657668898,7.841528075653672,7.328270420226397,6.711344122256451,8.150330313231105,8.7409507523861,9.647608048365326,65.27764554187426,68.71645827912407,63.634675742029,42.99015720061049,49.48906661076099,54.61922386474737,37.524649633318106,29.23153873034138,21.03675213764771,94.95992439,-129.90155512348107,-129.90155512348107,75.68131954,-0.0,-0.0,97.3484241,-0.0,-0.0,-0.0,-0.0,5000.0,5000.0
5.1067019618442515,18.699372627122543,32.17998488799184,0.9673556013171682,11.011815330439207,-16.1152202889687,-17.704647135325907,13.48087513603758,29.005488155080158,60.270102087703265,48.07612898328884,34.15460491419803,38.03503916670558,29.40044211431179,41.795046883042865,28.51501083035941,29.50896373931281,40.96840863770846,17.788543722649692,6.959593362188613,8.482118673784,-6.843967370618042,-22.753224171359733,-20.995203068374565,-33.45404245932359,-34.61398294764988,-22.893604333114553,30.197460680000002,23.50966148,27.67247527,20.77994752,19.17624057,16.68537658,22.48601875,21.59886171,25.96640405,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.814676307,14.041925960776517,14.10637595567516,14.070269321832825,13.824113450892577,13.87407486280233,13.76669825621063,13.79634761391178,13.683253594024908,13.515697888673762,6.025770992469465,5.272801737664749,5.6332754597383845,7.829687506846849,7.316888381122271,6.696405320726695,8.140852270922123,8.730977169093384,9.644529038682254,65.67327082012447,69.17732519976619,64.03117319688023,43.196149251253566,49.77881348023531,54.949283388609345,37.716570459380975,29.36575496773932,21.109710812860598,94.95992439,-131.0472424528089,-131.0472424528089,75.68131954,-0.0,-0.0,97.3484241,-0.0,-0.0,-0.0,-0.0,5000.0,5000.0
5.142632480423851,18.798489987792568,32.20670333418842,0.9458753041811623,11.070445497009572,-16.017462468636158,-17.65983674929603,13.48063829280931,29.00388362043679,60.26904948964946,48.106405432109845,34.19481274674726,38.01962035081577,29.41886312273074,41.82778245846866,28.534670604390776,29.459053990345083,40.93649755732576,17.79086078457117,6.9791419771250185,8.544939339197606,-6.823412288950945,-22.717611846447642,-20.927543169982812,-33.41728846221651,-34.54996762672343,-22.830235430311582,30.197460680000002,23.50966148,27.67247527,20.77994752,19.17624057,16.68537658,22.48601875,21.59886171,25.96640405,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.814676307,13.991825901930085,14.043478157774857,14.012181174851277,13.700893905150375,13.76446347910742,13.649739951874613,13.662942914082121,13.559179742211048,13.415275238170599,6.01335076992122,5.260434340782571,5.626716547652945,7.819934438499821,7.303308191891249,6.683429186807269,8.133440275517781,8.727405689288931,9.624463311496866,65.59698418817717,69.08792600276317,63.936010774644494,43.10995065605841,49.70050148267308,54.82219009604334,37.736402925158664,29.379447952948517,21.171883613392172,94.95992439,-130.34649680593245,-130.34649680593245,75.68131954,-0.0,-0.0,97.3484241,-0.0,-0.0,-0.0,-0.0,5000.0,5000.0
5.138141323195849,18.780548093417494,32.20099044221597,0.9668467460521314,11.045969219777945,-16.040714323360437,-17.65904297381383,13.479876810113613,29.020307673708665,60.26803902813785,48.117027203149554,34.23593748558087,38.088804686742705,29.414188846551,41.84637774181055,28.466513991433434,29.445304152113174,40.973139172809915,17.78716770517439,6.967128439874326,8.516105914265,-6.831224358136983,-22.73219578334539,-20.945271347370408,-33.460838507062725,-34.59604763318624,-22.81899597440008,30.197460680000002,23.50966148,27.67247527,20.77994752,19.17624057,16.68537658,22.48601875,21.59886171,25.96640405,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.814676307,13.7088914542283,13.760810840847837,13.729683894358049,13.390774964962986,13.47819641072428,13.359274193319937,13.34404847411395,13.226218415046752,13.101677840059494,5.969790030844418,5.214233077622765,5.583315690815383,7.7746062514378425,7.253191625791169,6.6355326541905955,8.08805055928021,8.68858456439859,9.578392511817665,65.65119558260277,69.09314697532461,63.987887158734345,43.23922519737025,49.786339253295566,54.84749855461253,37.82753781089589,29.60865536516966,21.547098326758665,94.95992439,-130.2877837936927,-130.2877837936927,75.68131954,-0.0,-0.0,97.3484241,-0.0,-0.0,-0.0,-0.0,5000.0,5000.0
5.193865347649227,18.808426805184652,32.238146564401184,1.1519148750349453,10.885357987838919,-15.952055483248465,-17.563104607793452,13.58829939245086,29.078979126131006,60.26859794812341,48.14071659422136,34.28040043766997,37.9355047284992,29.168626349756174,41.668740561133426,28.27951314663718,29.47064966703568,41.06701574174573,17.805605485038445,7.051652687483271,8.632816692920152,-6.569251581211428,-22.681254811355032,-20.848253223852385,-33.390937565719,-34.41861174474792,-22.662972998717766,30.197460680000002,23.50966148,27.67247527,20.77994752,19.17624057,16.68537658,22.48601875,21.59886171,25.96640405,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.814676307,13.53107815707236,13.596269809418004,13.559271252850513,13.288730013384946,13.345844150533937,13.23230352960289,13.251390620099691,13.12550991505573,12.987760070957847,5.963917772535729,5.2022907983756586,5.571901813966996,7.762454954854397,7.230870195229285,6.607677957888192,8.076968424874776,8.68963109729557,9.571151337041293,66.0720493661239,69.56933298487724,64.45098088706789,43.56385405662426,50.29072028830214,55.58945883213124,38.151342570287106,29.795514916469156,21.68404347034577,94.95992439,-131.83495129940317,-131.83495129940317,75.68131954,-0.0,-0.0,97.3484241,-0.0,-0.0,-0.0,-0.0,5000.0,5000.0
5.2536537108783445,18.934277265890678,32.27462066965642,1.142147105420039,10.904787778284017,-15.874269392284505,-17.5328056461065,13.567563803167731,29.0770648875468,60.26877645359262,48.19668466333213,34.31367243872105,37.91968705259923,29.12436120134302,41.656584114685565,28.293465009988658,29.390720288875393,41.037665639232706,17.8153021990907,7.103496133369492,8.72674787709331,-6.526445992940759,-22.694151416177057,-20.77106551567932,-33.38151177743911,-34.38861957689479,-22.64080951028383,30.197460680000002,23.50966148,27.67247527,20.77994752,19.17624057,16.68537658,22.48601875,21.59886171,25.96640405,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,16.51902750465723,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.814676307,13.445890722249857,13.499278351516349,13.463107785948504,13.195868519144987,13.22659320396316,13.117648584605169,13.155019385526657,13.055580079417132,12.939628592059448,5.949781320084059,5.1888435307438465,5.556471470530808,7.75438838069412,7.2087068715742495,6.561290020023647,8.07591946263605,8.692534991828017,9.554594993031044,66.12218733858863,69.6489355900923,64.5488953599815,43.5824457551098,50.3740811208985,55.67606787950534,38.28036267669915,29.8560999912558,21.789949932946968,94.95992439,-131.7483481448527,-131.7483481448527,75.68131954,-0.0,-0.0,97.3484241,-0.0,-0.0,-0.0,-0.0,5000.0,5000.0
