time,co2_CA_to_NW_storage,co2_NW_to_CA_storage,co2_CA_to_SW_storage,co2_SW_to_CA_storage,co2_NW_to_SW_storage,co2_SW_to_NW_storage,co2_SW_to_CEN_storage,co2_CEN_to_SW_storage,co2_TX_to_CEN_storage,co2_CEN_to_TX_storage,co2_NCEN_to_CEN_storage,co2_CEN_to_NCEN_storage,co2_NCEN_to_SE_storage,co2_SE_to_NCEN_storage,co2_NCEN_to_MIDAT_storage,co2_MIDAT_to_NCEN_storage,co2_CEN_to_SE_storage,co2_SE_to_CEN_storage,co2_SE_to_MIDAT_storage,co2_MIDAT_to_SE_storage,co2_MIDAT_to_NE_storage,co2_NE_to_MIDAT_storage,CA_battery_moderate_0_storage,NW_battery_moderate_0_storage,SW_battery_moderate_0_storage,TX_battery_moderate_0_storage,NCEN_battery_moderate_0_storage,CEN_battery_moderate_0_storage,SE_battery_moderate_0_storage,MIDAT_battery_moderate_0_storage,NE_battery_moderate_0_storage,CA_hydroelectric_pumped_storage_1_storage,CEN_hydroelectric_pumped_storage_1_storage,MIDAT_hydroelectric_pumped_storage_1_storage,NE_hydroelectric_pumped_storage_1_storage,NW_hydroelectric_pumped_storage_1_storage,NCEN_hydroelectric_pumped_storage_1_storage,SE_hydroelectric_pumped_storage_1_storage,SW_hydroelectric_pumped_storage_1_storage,h2_CA_to_NW_storage,h2_NW_to_CA_storage,h2_CA_to_SW_storage,h2_SW_to_CA_storage,h2_NW_to_SW_storage,h2_SW_to_NW_storage,h2_SW_to_CEN_storage,h2_CEN_to_SW_storage,h2_TX_to_CEN_storage,h2_CEN_to_TX_storage,h2_NCEN_to_CEN_storage,h2_CEN_to_NCEN_storage,h2_NCEN_to_SE_storage,h2_SE_to_NCEN_storage,h2_NCEN_to_MIDAT_storage,h2_MIDAT_to_NCEN_storage,h2_CEN_to_SE_storage,h2_SE_to_CEN_storage,h2_SE_to_MIDAT_storage,h2_MIDAT_to_SE_storage,h2_MIDAT_to_NE_storage,h2_NE_to_MIDAT_storage,CA_Above_ground_storage_storage,NW_Above_ground_storage_storage,SW_Above_ground_storage_storage,TX_Above_ground_storage_storage,NCEN_Above_ground_storage_storage,CEN_Above_ground_storage_storage,SE_Above_ground_storage_storage,MIDAT_Above_ground_storage_storage,NE_Above_ground_storage_storage,CA_conventional_hydroelectric_1_storage,CEN_conventional_hydroelectric_1_storage,MIDAT_conventional_hydroelectric_1_storage,NE_conventional_hydroelectric_1_storage,NW_conventional_hydroelectric_1_storage,NCEN_conventional_hydroelectric_1_storage,SE_conventional_hydroelectric_1_storage,SW_conventional_hydroelectric_1_storage,TX_conventional_hydroelectric_1_storage,natgas_CA_to_SW_storage,natgas_NW_to_CA_storage,natgas_NW_to_SW_storage,natgas_NW_to_NCEN_storage,natgas_NW_to_CEN_storage,natgas_SW_to_CA_storage,natgas_SW_to_NW_storage,natgas_SW_to_TX_storage,natgas_SW_to_CEN_storage,natgas_TX_to_CEN_storage,natgas_NCEN_to_NW_storage,natgas_NCEN_to_CEN_storage,natgas_NCEN_to_SE_storage,natgas_NCEN_to_MIDAT_storage,natgas_CEN_to_NW_storage,natgas_CEN_to_SW_storage,natgas_CEN_to_TX_storage,natgas_CEN_to_NCEN_storage,natgas_CEN_to_SE_storage,natgas_SE_to_NCEN_storage,natgas_SE_to_CEN_storage,natgas_SE_to_MIDAT_storage,natgas_MIDAT_to_NCEN_storage,natgas_MIDAT_to_SE_storage,natgas_MIDAT_to_NE_storage,natgas_NE_to_MIDAT_storage
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.108298119526131e-12,9.19921368418145e-12,9.292710093119649e-12,9.711607253551316e-12,9.70407315362587e-12,9.698291197120463e-12,9.578286339701119e-12,9.707475099147929e-12,9.550274193275744e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.387313392801118e-10,5.304485785027467e-10,5.226685874342739e-10,5.207677825942577e-10,5.209749315557017e-10,5.250602262621597e-10,5.191207379909596e-10,5.173317322376691e-10,5.162972403450312e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5525.536401092135,14387.157411499398,73154.76135438676,20274.760972676868,17510.56909804409,59910.03092582927,52910.919726109176,27276.62342629067,30872.329830014103,160241.07831633647,2293.9800023929783,41653.068763705225,19374.074767421775,45592.583850371804,538.6410689067077,20901.86088442788,83855.622782967,78053.42325001086,205222.66986527297,32690.816428433423,67957.90354437925,66287.57048727397,67412.95828882925,75483.70166987725,64597.240525922534,11299.394721185621
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.012610067799692e-12,9.098826272055444e-12,9.19947199844729e-12,9.36976235847126e-12,9.378810421692958e-12,9.354458363776144e-12,9.254863922578704e-12,9.399751217753115e-12,9.269515834237308e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.377156925717774e-10,5.297309829711395e-10,5.220624637310796e-10,5.19777541070769e-10,5.201974276152998e-10,5.242248268224538e-10,5.184724002050913e-10,5.166981068064543e-10,5.169517055148232e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.4410006949765,14387.573181906348,73134.58079784493,20276.306020777312,17512.478523331723,59911.016035099296,52912.439469498255,27278.712822951817,30873.86549691835,160270.74417408914,2294.4487234311705,41651.968815900946,19371.51245168616,45592.93601709131,538.741383399701,20902.79639684701,83826.84066636329,78063.59770236544,205222.6152911079,32683.901949175,67960.86863590938,66289.42601964383,67427.33016346145,75482.83510201292,64584.26866083831,11300.032861311429
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.016964066084073e-12,9.10114134747865e-12,9.203256709608224e-12,9.094130689232827e-12,9.115341649898476e-12,9.07715278038907e-12,9.010010548178162e-12,9.161556384984335e-12,9.052044985172064e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.370857612911148e-10,5.294041609921781e-10,5.219612894199883e-10,5.188773473599201e-10,5.19426354751834e-10,5.226330538882489e-10,5.177082229824603e-10,5.160280543893869e-10,5.171404255303496e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.859207526172,14387.335227659165,73130.7593703775,20276.875489414688,17513.161827799668,59912.734979623274,52908.89064835683,27282.898191130786,30875.624271549827,160236.39864853022,2294.58474272781,41658.501680278896,19374.14280047172,45601.14550348999,538.7711799904777,20903.87988317298,83865.89069997666,78069.73431809721,205181.09387584118,32690.108690434216,67969.30555204106,66292.0448702472,67431.48964940572,75480.78100930132,64574.15836937051,11301.107676842299
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.190827422054511e-12,9.282709060047958e-12,9.380262406867428e-12,9.473828098716874e-12,9.50176732013733e-12,9.458415015333016e-12,9.39005464956003e-12,9.533490900177125e-12,9.415397982347403e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.35295408176008e-10,5.281625323805777e-10,5.216869139238559e-10,5.164219715941429e-10,5.17024781248992e-10,5.201756431990215e-10,5.153870640017294e-10,5.138367603995402e-10,5.15767564991478e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5524.945572374289,14387.08732988857,73148.8170931272,20275.56654320035,17510.963277302893,59913.05525413809,52907.170994292406,27280.573321865857,30871.915890904093,160266.94579675887,2294.1472370046536,41660.736648851016,19377.215187974463,45606.75583514563,538.6528792152941,20901.77850088977,83870.41935096984,78070.35430282536,205126.18733251526,32698.64008531338,67971.51892192659,66293.77438081239,67415.4123477973,75481.90274425515,64584.5585730767,11300.182961231978
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.188690106097094e-12,9.27977411436151e-12,9.379266569093883e-12,9.18831487131972e-12,9.220360576321837e-12,9.17065156137527e-12,9.130687185795164e-12,9.279074632525795e-12,9.172380556836743e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.351831463943718e-10,5.283448000235123e-10,5.221702886035979e-10,5.153628158647466e-10,5.16145995837736e-10,5.188560052738786e-10,5.146467294659534e-10,5.132142669904046e-10,5.155511887696719e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.1404674101495,14387.475278789943,73131.50715486698,20276.355992635847,17512.512309919068,59916.439761775284,52907.62004337337,27282.362337508308,30873.62550347357,160280.69716672017,2294.4297351732084,41658.00084385505,19373.681652251365,45601.63313792419,538.7377313334175,20902.974444921107,83874.2171313573,78075.62921489014,205144.21867958535,32688.72162495145,67967.7112286099,66289.57845940902,67426.61465106506,75476.27334157332,64570.738303196194,11300.382167088612
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.201034507034677e-12,9.291368149168292e-12,9.393910337603562e-12,8.986419892049866e-12,9.020007605285713e-12,8.966675338174113e-12,8.946207291419864e-12,9.099500285992706e-12,9.000096117384488e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.352524226399984e-10,5.287201299864911e-10,5.228554707077902e-10,5.145044690745103e-10,5.154986883167192e-10,5.170787943336632e-10,5.138742869193051e-10,5.125831543385272e-10,5.150470809396958e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.902711840412,14387.342176024824,73127.42061778849,20276.46493951241,17512.88163320011,59920.09572241086,52904.34359848316,27286.096941278505,30875.641498411387,160292.39096302833,2294.4688805856576,41660.698412106554,19374.8288732821,45604.912078963775,538.7563222844126,20904.133031148733,83886.25752569294,78074.20893013333,205115.01598831348,32690.915446449453,67970.61270521065,66288.54093544265,67431.08845320212,75473.45298444762,64559.80516143293,11301.001832982469
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.392724025275203e-12,9.492581810523844e-12,9.59304372887951e-12,9.392609187196196e-12,9.428317356388511e-12,9.373656411928616e-12,9.345798089993449e-12,9.495705554083111e-12,9.391106658364507e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.339513706726863e-10,5.280278791818133e-10,5.232062509846207e-10,5.121176944511246e-10,5.131140379614584e-10,5.146986676325813e-10,5.116056892639467e-10,5.104752901338531e-10,5.121397275799997e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5524.822322911161,14387.177643543866,73145.76535477772,20275.208541084463,17510.845560764443,59921.778667442,52902.5775005727,27282.45874547157,30872.031389269043,160321.5227203362,2294.076064740944,41662.04650287411,19377.66191766607,45607.83336789894,538.6475413048913,20901.96571179832,83884.77807302611,78073.5160700576,205072.40633685133,32698.740361410073,67972.61792522357,66290.1350769909,67411.49816601956,75475.92778452969,64573.265452259635,11299.973564832426
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.343856658011366e-12,9.440082553343835e-12,9.543735686547809e-12,9.142381797825955e-12,9.176958724450134e-12,9.11988256596035e-12,9.108282144682448e-12,9.264539134206924e-12,9.16637224169259e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.34188068181987e-10,5.285655569051058e-10,5.240577794249548e-10,5.11191280524476e-10,5.122957549283411e-10,5.135092928278854e-10,5.109461521722613e-10,5.099199314147069e-10,5.115853458312985e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.020603470591,14387.251250741234,73129.52242077388,20275.870455596814,17512.156469398455,59925.63151684114,52903.605255065726,27284.67899140561,30873.44465687353,160328.1303260391,2294.3201117616086,41657.18593631661,19373.509969259085,45600.58303128857,538.7241792869539,20902.88570933548,83909.2196438249,78074.45556549546,205094.83463211733,32687.384569929174,67966.03759320427,66283.8929366772,67421.6730819879,75468.85436886385,64558.3504478778,11300.05464022504
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.305232743896235e-12,9.3973223763658e-12,9.504233483926957e-12,8.953686368229648e-12,8.986634778583708e-12,8.928065851424546e-12,8.926817366399384e-12,9.087184692513057e-12,8.994913355621437e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.344609494417827e-10,5.291298857819938e-10,5.249436609275646e-10,5.105346650239344e-10,5.11740380249228e-10,5.118868727216648e-10,5.102840769079186e-10,5.093689292240015e-10,5.111329704339177e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.69576861525,14386.888358095226,73126.88434253608,20275.99749369908,17512.450957592253,59929.449892891374,52900.84344782084,27288.314695206005,30875.40718592604,160350.28000386097,2294.3652164565874,41658.9402853294,19374.43792538188,45603.61422723186,538.7402347461535,20903.950185949976,83910.89875017971,78070.95346311189,205068.95003355315,32689.030507160038,67967.74794760843,66283.19614929028,67426.17812330365,75466.45586284604,64546.795960417636,11300.811344847463
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.471362954205012e-12,9.572486383724656e-12,9.675567813775467e-12,9.400333829323373e-12,9.431879918603091e-12,9.374278809423349e-12,9.356959535541274e-12,9.516494831761022e-12,9.418768622035188e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.332492285133878e-10,5.285050883883003e-10,5.254064771117589e-10,5.08383841408536e-10,5.09488057277941e-10,5.09673970463883e-10,5.081351807993848e-10,5.073618987029713e-10,5.086265601189938e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5524.584134613984,14386.686460286079,73145.81478051453,20274.921666994545,17510.583636267806,59931.13845366009,52900.07677659172,27284.708952190453,30872.089819533314,160357.55880955647,2294.0336206549036,41660.906615385524,19377.780026395263,45608.47161146508,538.6405171573324,20901.90472553219,83917.97465150259,78070.2858399108,205025.16038500337,32698.17223645431,67971.63986137584,66287.31899785699,67405.61057819978,75471.21541452983,64561.88048426527,11300.119307759222
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.412243386061523e-12,9.508969255660026e-12,9.616787445539673e-12,9.195651952021151e-12,9.224823294702825e-12,9.166102760969082e-12,9.157761734702885e-12,9.319046499313085e-12,9.229505158770044e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.335354626559908e-10,5.290386917497023e-10,5.26272836195738e-10,5.077704358248746e-10,5.088561607711698e-10,5.086639240157649e-10,5.07650539509213e-10,5.069470426190307e-10,5.084319325515331e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5526.818425704477,14386.845136783222,73131.28219710893,20275.697342597003,17511.909167706235,59934.55508801114,52902.092778610684,27286.882954757955,30873.55928054335,160342.45734776978,2294.3045032477617,41656.3421426566,19373.824519595615,45603.73323890611,538.7164980989318,20902.86327338299,83947.57243547153,78072.40471236953,205051.64096590568,32687.484758353512,67965.99822034681,66283.68063023173,67417.01351959274,75465.4881593204,64545.537849209875,11300.573217374667
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.334706411637083e-12,9.426864396595891e-12,9.536648277102832e-12,9.028744162875598e-12,9.05493901771555e-12,8.995610414489402e-12,8.991114591420778e-12,9.151045325025541e-12,9.070055865045938e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.337432969407115e-10,5.29462376636872e-10,5.270321739589802e-10,5.074558136177873e-10,5.084583017706355e-10,5.071924504152862e-10,5.071438082743889e-10,5.065108953579919e-10,5.084395461695125e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.646911889258,14386.729956039511,73130.42723868844,20276.13438034038,17512.461688424868,59937.43644075741,52900.52071621041,27290.107515442985,30875.92262804782,160359.95885457407,2294.4334533772644,41659.78289312809,19375.394596573213,45610.931774644276,538.7416035254378,20904.25192226375,83931.97024581007,78070.91711878336,205031.39604945923,32691.114781439635,67969.69489050878,66286.03436399312,67422.9649778642,75462.65779171814,64529.72295610537,11301.922614048157
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.376910671865222e-12,9.472302519934652e-12,9.57922661076752e-12,9.5019879277571e-12,9.522949402856534e-12,9.465743744829366e-12,9.432958186574e-12,9.587568093211682e-12,9.503518863031546e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.323079911893883e-10,5.285521325073862e-10,5.271369281453573e-10,5.055619309287255e-10,5.0636091556728e-10,5.050713414092055e-10,5.050785237965705e-10,5.045754354497918e-10,5.070352143412377e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5524.553170689861,14386.465145076678,73150.97240608647,20275.418731300822,17510.971355924692,59938.354415990136,52900.546541428674,27286.709917678603,30873.454372789998,160355.412610523,2294.1880156348784,41665.868982686174,19380.49715115372,45621.21305422539,538.6547619524121,20902.831710250466,83927.6857990998,78072.047285593,204989.63500000778,32705.219052442448,67980.41419411016,66291.57319649559,67402.74153989284,75464.53326426551,64537.564809398085,11301.751878960113
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.257365815409268e-12,9.349056319733757e-12,9.460077640393103e-12,9.260995135991153e-12,9.280436250634775e-12,9.21787401878107e-12,9.203631197230522e-12,9.356235343438542e-12,9.285861819184257e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.326169665984031e-10,5.290158738566203e-10,5.279580749450745e-10,5.051028747501049e-10,5.05716646023155e-10,5.040534005169047e-10,5.046445293119964e-10,5.041590244831533e-10,5.069998721535247e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5526.776459627119,14387.045706624602,73137.69869023704,20276.22640515617,17512.29922963779,59940.39269565039,52901.72996694399,27287.518695959523,30873.99811467653,160389.51021527583,2294.4635383614973,41662.11209897077,19376.434745891762,45613.31489490415,538.7287531419645,20903.45434873433,83902.35394944737,78076.1918093199,205046.39086801102,32694.682201898282,67975.18094242182,66282.122987726,67419.28656477496,75453.4023705345,64507.80679293592,11300.155316794
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.622110083834882e-12,9.72355991268511e-12,9.846745422485419e-12,8.911824515804894e-12,8.951594801518079e-12,8.868379142566435e-12,8.935925346818008e-12,9.098290237843947e-12,9.041280092314566e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33719213183128e-10,5.302547953626871e-10,5.296434619954474e-10,5.045721347981627e-10,5.050795672957493e-10,5.024024727649801e-10,5.041518046519392e-10,5.037140329028961e-10,5.069602306393453e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.222335323723,14387.111521214723,73134.73277838413,20276.17042303229,17512.739963953132,59941.707668293544,52899.06815566333,27290.453343187037,30874.962894156717,160388.18000167533,2294.5267308139673,41664.06145978904,19376.73093478768,45613.23027151512,538.7517086474787,20904.055875708847,83927.04172503442,78070.43431427596,205034.7428334983,32694.77291874952,67974.57907455544,66277.74758078788,67408.6613716112,75450.13433086668,64516.181446043825,11301.276702087862
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0250834378713716e-11,1.0376092236726386e-11,1.0506121298408588e-11,8.933713311251412e-12,8.99526824278311e-12,8.891608262093014e-12,9.050261736577012e-12,9.216751238664362e-12,9.154147725784448e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.328847067140101e-10,5.300155165173298e-10,5.301388715971837e-10,5.0234506128705e-10,5.028259148984596e-10,5.003161133504678e-10,5.02217904429372e-10,5.018355874919379e-10,5.05077526975111e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5524.547062433168,14386.671819895348,73148.55967042965,20274.10772733002,17510.626949415106,59940.98900714687,52893.161455197245,27291.490707377157,30874.060770623666,160332.20011158357,2293.9378274442593,41668.552344344105,19379.633027599502,45610.092609368425,538.6421642048183,20903.274008095694,84012.08599470998,78070.9829492853,205006.71470110412,32702.780858719547,67978.34062717114,66271.0307584081,67399.35761551336,75444.86665602875,64523.05746484154,11299.513475386704
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0243686023868495e-11,1.0366697837579221e-11,1.048980108289601e-11,8.6685642667514e-12,8.731733516111717e-12,8.624987514343688e-12,8.797851702681825e-12,8.972963372795988e-12,8.914660007767719e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.326060222376281e-10,5.298046925340806e-10,5.29969540213803e-10,5.024133930433014e-10,5.030143818868813e-10,5.007472857294068e-10,5.024996973054713e-10,5.020508675629707e-10,5.050189533420699e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.06544755772,14387.731841384048,73129.62679533429,20274.341511836596,17511.23298936963,59938.47838380675,52895.18551438528,27287.721342533707,30873.084715616023,160387.0681868022,2294.1434703670075,41656.823982192705,19373.231682441925,45599.219509180446,538.687039524587,20902.92539445111,83928.05928288946,78070.66743634782,205083.13040654326,32686.48250130158,67965.24915661901,66272.48363422399,67403.97825823011,75455.5879747482,64539.01709045629,11298.05481551344
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.862404555480904e-12,9.976284029533273e-12,1.0087576505350536e-11,8.648977881483832e-12,8.694090421630014e-12,8.60601322849638e-12,8.715768250765008e-12,8.880050192133597e-12,8.824221516155898e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.312556077681478e-10,5.284805737801158e-10,5.283532774980784e-10,5.035425097323429e-10,5.041820376043396e-10,5.019957568356597e-10,5.034866326973156e-10,5.028979081369328e-10,5.055921656438511e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.502584063313,14388.004954711938,73124.23630502095,20274.964589831085,17512.15251364049,59932.90232889127,52898.6446292683,27285.52859426866,30872.351549318068,160407.91010697553,2294.394428707963,41657.61218799346,19373.52958112132,45596.979351853726,538.7345422401703,20902.922424097917,83840.06636973945,78068.4471211481,205118.0938787519,32687.005031005934,67967.57946472614,66279.3969418646,67417.5191775356,75464.39781654574,64548.41942926125,11299.982461074347
