time,CA_onshore_wind_turbine_1,CA_solar_photovoltaic_1,CEN_onshore_wind_turbine_1,CEN_solar_photovoltaic_1,MIDAT_onshore_wind_turbine_1,MIDAT_solar_photovoltaic_1,NE_onshore_wind_turbine_1,NE_solar_photovoltaic_1,NW_onshore_wind_turbine_1,NW_solar_photovoltaic_1,NCEN_onshore_wind_turbine_1,NCEN_solar_photovoltaic_1,SE_solar_photovoltaic_1,SW_onshore_wind_turbine_1,SW_solar_photovoltaic_1,TX_onshore_wind_turbine_1,TX_solar_photovoltaic_1,CA_offshorewind_class10_moderate_floating_1_1,NW_offshorewind_class10_moderate_floating_1_1,NE_offshorewind_class10_moderate_floating_1_1,CA_utilitypv_class1_moderate_70_0_2_1,CA_utilitypv_class1_moderate_70_0_2_2,CA_utilitypv_class1_moderate_70_0_2_3,NW_utilitypv_class1_moderate_70_0_2_1,NW_utilitypv_class1_moderate_70_0_2_2,NW_utilitypv_class1_moderate_70_0_2_3,NW_utilitypv_class1_moderate_70_0_2_4,SW_utilitypv_class1_moderate_70_0_2_1,SW_utilitypv_class1_moderate_70_0_2_2,SW_utilitypv_class1_moderate_70_0_2_3,SW_utilitypv_class1_moderate_70_0_2_4,SW_utilitypv_class1_moderate_70_0_2_5,TX_utilitypv_class1_moderate_70_0_2_1,TX_utilitypv_class1_moderate_70_0_2_2,TX_utilitypv_class1_moderate_70_0_2_3,NCEN_utilitypv_class1_moderate_70_0_2_1,NCEN_utilitypv_class1_moderate_70_0_2_2,NCEN_utilitypv_class1_moderate_70_0_2_3,NCEN_utilitypv_class1_moderate_70_0_2_4,NCEN_utilitypv_class1_moderate_70_0_2_5,NCEN_utilitypv_class1_moderate_70_0_2_6,NCEN_utilitypv_class1_moderate_70_0_2_7,CEN_utilitypv_class1_moderate_70_0_2_1,CEN_utilitypv_class1_moderate_70_0_2_2,CEN_utilitypv_class1_moderate_70_0_2_3,CEN_utilitypv_class1_moderate_70_0_2_4,CEN_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,CA_landbasedwind_class4_moderate_70_1,CA_landbasedwind_class4_moderate_70_2,CA_landbasedwind_class4_moderate_70_3,NW_landbasedwind_class4_moderate_70_1,NW_landbasedwind_class4_moderate_70_2,NW_landbasedwind_class4_moderate_70_3,NW_landbasedwind_class4_moderate_70_4,NW_landbasedwind_class4_moderate_70_5,SW_landbasedwind_class4_moderate_70_1,SW_landbasedwind_class4_moderate_70_2,SW_landbasedwind_class4_moderate_70_3,SW_landbasedwind_class4_moderate_70_4,SW_landbasedwind_class4_moderate_70_5,TX_landbasedwind_class4_moderate_70_1,TX_landbasedwind_class4_moderate_70_2,TX_landbasedwind_class4_moderate_70_3,NCEN_landbasedwind_class4_moderate_70_1,NCEN_landbasedwind_class4_moderate_70_2,NCEN_landbasedwind_class4_moderate_70_3,NCEN_landbasedwind_class4_moderate_70_4,NCEN_landbasedwind_class4_moderate_70_5,NCEN_landbasedwind_class4_moderate_70_6,NCEN_landbasedwind_class4_moderate_70_7,CEN_landbasedwind_class4_moderate_70_1,CEN_landbasedwind_class4_moderate_70_2,CEN_landbasedwind_class4_moderate_70_3,CEN_landbasedwind_class4_moderate_70_4,CEN_landbasedwind_class4_moderate_70_5,CEN_landbasedwind_class4_moderate_70_6,CEN_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.14962583375532e-14,2.331398040605374e-13,7.344034252305425e-14,5.776802928238945e-13,5.179664811943073e-13,3.8414648328331084e-13,1.855733139081024e-13,8.325727060653638e-14,3.8888364586182637e-13,1.6339710992706747e-13,6.279709905019729e-13,1.7765565539868033e-13,5.182778397068295e-13,5.652557092377256e-13,4.656985932034874e-13,6.383862780579457e-13,4.864430065891164e-13,4.152257641536942e-13,1.9921253909504742e-14,0.0,0.0,0.0,1.6672167783679305e-15,2.882761308457266e-14,0.0,1.5285181455226083e-13,1.3297576141783322e-13,3.2530098364442955e-14,2.918739085550244e-13,5.846645679912757e-14,0.0,0.0,0.0,0.0,4.082389937892201e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.590384321475468e-13,5.1703909429735935e-14,1.4055022052806455e-14,2.1709018957489123e-13,6.504221000052514e-13,8.664301232016874e-14,7.6647680168834e-14,7.080612797983649e-13,2.3975241581830646e-13,4.671413138725333e-13,4.806832507920618e-13,4.0647617594430453e-13,4.3275947618556385e-13,6.089646569988367e-13,5.116503737649191e-13,1.3071733426716021e-13,3.463552687437878e-13,1.9572167622054882e-13,1.8376822667102093e-13,6.103533781688147e-13,7.656128366492484e-13,8.453274125685551e-13,6.780925057152964e-13,6.127091740250368e-13,8.762790640798643e-13,7.140088029883053e-13,3.0944728548591074e-13,1.2656033422403504e-12,2.8671841144265063e-13,1.6937116840644962e-12,6.822743443211876e-13,8.130937613697404e-13,8.413402599954884e-13,5.518392060361261e-13,5.459988148855639e-13,6.228809560157413e-13,6.347182473181392e-13,5.190090019515247e-13,0.0,1.4060444896561445e-13,2.0730835555871143e-13,8.135144259855404e-14,5.231904938454547e-13,2.973142747506998e-13,2.291020740630586e-13,4.3990583224094956e-13,6.812103123868522e-13,3.578003560078787e-13,5.014054985912462e-13,5.149482597417729e-13,6.748132100468132e-13,5.589362735901097e-13
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.460648640229049e-13,2.576137499145839e-13,1.365994802465506e-13,3.718730448714512e-13,2.686818931525897e-13,1.4662305034618006e-13,3.791159951147591e-14,3.4962757284404954e-15,1.3390145659578547e-13,2.750380480531949e-14,2.4999689240350573e-13,4.890671574525404e-15,7.000772633765394e-14,2.656784252957573e-13,1.1563015380871498e-13,2.4734387669395303e-14,1.02523018733685e-14,2.377291924555875e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.799061869807488e-13,6.942688102179219e-14,1.512016033538636e-14,2.4795030359013677e-13,6.685537801089346e-13,1.3792520797020272e-13,1.0851768628549348e-13,7.17321279178817e-13,3.260971555383723e-13,5.206380193623949e-13,5.156346907674888e-13,4.4298037100550505e-13,4.907725480442005e-13,5.899088258394158e-13,4.917368952964995e-13,1.9160916389113583e-13,3.5254532602327985e-13,2.65158628088821e-13,2.785801347501593e-13,5.773925186437031e-13,7.314186042618006e-13,6.735678679578527e-13,5.695433104170497e-13,4.707354625971229e-13,9.049038247424707e-13,5.397685544763164e-13,3.430460360154847e-13,9.509726554822218e-13,2.799527270163406e-13,1.4295640058249676e-12,6.415628144662163e-13,6.803970126307774e-13,7.887890453590848e-13,4.797469915859088e-13,4.618216534732642e-13,5.182821728844473e-13,5.602569370858823e-13,4.62642463014955e-13,1.3290796770325708e-13,9.375413090733431e-14,1.7314712670044048e-13,1.6862139109084187e-13,4.158791869173393e-13,3.8877825966831004e-13,3.837727937412137e-13,3.6127179808263226e-13,6.407116180303879e-13,3.6836743323642467e-13,4.726796585113758e-13,4.851899214618967e-13,5.930763464041478e-13,5.20639546497911e-13
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2634063500555163e-13,3.2423793954320696e-13,1.396750948144675e-13,1.618103789066101e-14,7.444328060813497e-15,3.886848975806356e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1276798237798896e-13,9.218881423717448e-14,1.6572683710192725e-14,2.631869547373213e-13,6.826431385845778e-13,1.8157549300854304e-13,1.4498778520675722e-13,7.227260520118057e-13,4.488973257991545e-13,5.56100777328583e-13,5.411554848060629e-13,4.789622830785804e-13,5.403939897624474e-13,5.927177148913192e-13,5.075716555737839e-13,2.3825172351459365e-13,3.340530563983816e-13,2.92406319546224e-13,3.301455596158262e-13,5.749922963164539e-13,7.20884951235507e-13,6.403513712813714e-13,5.544904972225132e-13,4.2559286668596167e-13,9.487907292525958e-13,5.529105964201714e-13,3.461438231369696e-13,8.39318414720139e-13,2.6851017565302197e-13,1.2368594694558229e-12,6.400776474745757e-13,7.344517520766383e-13,7.992072016484839e-13,4.730863925674234e-13,4.496680479136515e-13,4.772456614603322e-13,5.631425590890652e-13,4.5286809940261644e-13,6.253047935052064e-13,1.9479378884662301e-13,2.2264099457830427e-13,2.30214899147636e-13,2.834104938911917e-13,4.737274619542393e-13,5.235400476801809e-13,2.9541870536432355e-13,6.015235709954402e-13,3.6972782606517057e-13,4.437594206739106e-13,4.653411373765988e-13,5.211120523426183e-13,5.166688393385691e-13
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5852084238295426e-13,3.762821865600059e-13,7.562758370686601e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.346890115808928e-13,1.0497967742454777e-13,1.6479236420505223e-14,2.636251659408489e-13,6.983437634829012e-13,1.8478386377492913e-13,1.711439268584364e-13,7.292512067387971e-13,5.19201345576936e-13,5.878168766269532e-13,5.565911689008985e-13,5.006767683849365e-13,5.637863017556648e-13,6.021268957700211e-13,5.309164987311453e-13,2.3402645753771447e-13,2.9629039987086306e-13,3.0707341378331395e-13,3.736199256954603e-13,6.005870158651532e-13,7.337317986338233e-13,7.14601887631437e-13,6.117088864014054e-13,5.009056598934453e-13,9.62053091068141e-13,5.705809252052162e-13,3.253840601347584e-13,9.718352037523309e-13,2.9944510206794103e-13,1.0956059764541663e-12,6.671936607859341e-13,8.867755293892144e-13,8.360480668678262e-13,5.180033928699531e-13,4.975512190593689e-13,4.999607269106392e-13,6.465795452241277e-13,4.847183497905616e-13,7.88592767655427e-13,5.16681490565469e-13,3.45112883610759e-13,2.851692674898331e-13,1.8070489738914503e-13,5.606735974895302e-13,6.269119499488571e-13,1.846911263235337e-13,5.118031829508598e-13,3.593088152251809e-13,4.375050995196084e-13,4.618716608637037e-13,4.595841924630323e-13,5.365836529284017e-13
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8035978288849384e-13,3.9725771725038674e-13,4.03023376574023e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.498809576271227e-13,1.0800488123037792e-13,1.686367557952469e-14,2.5435131987261503e-13,6.987526570756839e-13,1.8420039020558862e-13,2.0230804433474132e-13,7.220626483937317e-13,5.623587987205133e-13,6.08384553361509e-13,5.628747175513597e-13,5.20501914591844e-13,5.659208738245927e-13,5.780381534531167e-13,5.125006367029986e-13,2.1309524037988155e-13,2.4600477376004333e-13,2.8129117449103863e-13,3.806428662895817e-13,5.814876809514797e-13,6.749227700528679e-13,6.860670723177474e-13,5.916275343120841e-13,4.914856165016815e-13,8.689127805287776e-13,5.586910439978803e-13,2.8981003891831493e-13,8.530825310268255e-13,3.727187694615948e-13,8.034107930385685e-13,6.463019613177736e-13,8.733559642788704e-13,8.108896673175502e-13,4.962443606044385e-13,4.64275484378772e-13,4.575950178628001e-13,6.512268294241824e-13,4.65342224581263e-13,9.181591475040444e-13,7.913515913432717e-13,4.578816395756912e-13,3.465318381748169e-13,1.1275440340564083e-13,5.835829942432425e-13,6.308479609408372e-13,6.943645480460904e-14,3.6694119593864814e-13,3.475973478631621e-13,4.0333146598060405e-13,4.1540435814151964e-13,3.8986614154963134e-13,5.080943615629855e-13
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.651339456724412e-13,4.94163110160012e-13,1.098616399125245e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.660261284561446e-13,1.1084392471138541e-13,1.1828905817502902e-14,2.4846472825082873e-13,7.055768562412402e-13,1.8198093394804584e-13,2.3407671256032104e-13,7.204483729058482e-13,5.914956794665709e-13,6.146601599242636e-13,5.773871149720985e-13,5.281135539194086e-13,5.689256095255514e-13,5.635884286449547e-13,4.947897587982517e-13,2.011340773658238e-13,2.4123861784154687e-13,2.657866437983924e-13,3.652404488366417e-13,5.816931756636771e-13,6.508426946276712e-13,7.400807398573975e-13,6.104871422708148e-13,5.13834334188429e-13,7.836529091258861e-13,5.661439766254185e-13,2.856021847971148e-13,8.322801607245306e-13,4.880382768189088e-13,6.706546092432482e-13,6.410701439463287e-13,8.479316573467457e-13,8.191751377429013e-13,4.923265242781688e-13,4.707267692885575e-13,4.626305355716913e-13,7.031769177435816e-13,4.785405481865075e-13,9.120302435855066e-13,8.136374042960274e-13,6.063576609431073e-13,3.869396472812443e-13,1.2096418042991354e-13,5.843851325098651e-13,5.932682266273576e-13,5.3468524306318854e-14,2.7202406165585775e-13,3.460670705974878e-13,3.735486865970962e-13,3.6197772620891774e-13,3.465477860643807e-13,4.793748916192458e-13
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.200386272627824e-13,4.4228158985555807e-13,1.332242778007642e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.821447764478813e-13,1.102624895780485e-13,7.645997144394913e-15,2.4193515027279957e-13,7.231262043164492e-13,1.859910914606493e-13,2.5387443413057706e-13,7.310757063717905e-13,6.227876510813204e-13,6.223988067620981e-13,5.915132856294175e-13,5.407844401337126e-13,5.798723054359617e-13,5.549240772827331e-13,5.133507599012664e-13,1.8217994137258508e-13,3.069579311939501e-13,2.736447710157044e-13,3.6828304754457773e-13,5.895157317915269e-13,6.59008799058547e-13,8.961188738541442e-13,6.4702316123598e-13,5.705313013659264e-13,7.327987275444281e-13,5.886062646207402e-13,3.258865091104824e-13,8.49714903883428e-13,6.15491372395572e-13,7.947986425870083e-13,6.583286275525401e-13,8.430271495073443e-13,8.575878566572434e-13,5.210059265554922e-13,5.149919282222339e-13,5.060546833835188e-13,7.72524957761134e-13,5.097162315480718e-13,8.286295324117499e-13,8.01758064984738e-13,6.955604845691761e-13,4.1609539468705607e-13,1.9210332003174903e-13,6.000962377018915e-13,6.18655270182216e-13,5.3236695237675275e-14,2.1345184919895597e-13,3.4385658670882786e-13,3.253878783252335e-13,2.94427772762503e-13,3.358688676729728e-13,4.409471944414271e-13
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.274157287007375e-13,4.169342992291761e-13,3.4892048930323684e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.974529033306605e-13,1.1006994436182161e-13,7.938485323734812e-15,2.302599230887136e-13,7.239716322339815e-13,1.8844299466598885e-13,2.640374357715956e-13,7.313977397671306e-13,6.292274748754474e-13,6.054182313392378e-13,5.822257255914636e-13,5.358861731843126e-13,5.696083183312803e-13,5.425094735624174e-13,4.940129275320591e-13,1.5954987970879535e-13,3.979912263781636e-13,3.21537022788356e-13,3.8998095907068293e-13,5.660441852412443e-13,6.684444277839875e-13,8.785402642167598e-13,6.058918885204402e-13,5.5048418653678e-13,6.608671969794165e-13,5.611011945169137e-13,3.881464133269553e-13,7.235312306495763e-13,6.467466504954359e-13,6.881534232307633e-13,6.028606089688327e-13,7.269929984031258e-13,8.297095830847921e-13,4.950397614231972e-13,4.743874709398693e-13,4.809294733292395e-13,7.223902394068777e-13,4.861073491286641e-13,6.682413487398682e-13,7.221762154381979e-13,7.066521104399891e-13,4.2699300610844215e-13,2.871053682386889e-13,5.46310747828417e-13,5.876698458040863e-13,8.549001907010265e-14,1.9597042877381294e-13,3.2430811852947315e-13,2.7141340714385256e-13,2.2154951431343286e-13,3.0226944313593135e-13,3.760467270920629e-13
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.656901613281861e-13,4.181868950465354e-13,1.4921046884863972e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0595924290969457e-13,1.0978494836186986e-13,8.524381718416237e-15,2.1185176116314502e-13,7.308855381699272e-13,1.919692583076534e-13,2.7305112230260277e-13,7.374743850190004e-13,6.356515811098401e-13,6.080322201068174e-13,5.754813454913021e-13,5.3016937631136e-13,5.653331237885845e-13,5.520820714823296e-13,4.8700725147393e-13,1.4880631690049422e-13,5.1119780207587e-13,3.735378766463253e-13,4.745615826331387e-13,5.595482551673785e-13,6.212102871534369e-13,1.077805723823184e-12,5.966239216494453e-13,5.685101501897116e-13,5.935976380361496e-13,5.492868176438781e-13,4.4044166759048064e-13,6.785356484072774e-13,6.551158767545686e-13,7.061591445961949e-13,5.652119772728368e-13,7.029325422658511e-13,8.244374574779803e-13,4.987391603611471e-13,4.766661131524197e-13,4.947026000867911e-13,6.730719025440036e-13,4.843906548081231e-13,6.274518693011848e-13,6.928691730709227e-13,6.830766640849779e-13,4.977616775809435e-13,3.901388047267676e-13,5.354917119477652e-13,5.87904168228594e-13,1.2843831872392482e-13,1.958020854773498e-13,3.0725662046712054e-13,2.1869846163807547e-13,1.6919402042727904e-13,3.026211898996064e-13,3.1717205121185324e-13
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04310156074334e-13,4.013010658334255e-13,1.4866903005009648e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.087273251578538e-13,1.0848811547068679e-13,9.695234070030047e-15,1.951017698591537e-13,7.45358140056464e-13,1.9412868078422481e-13,3.012177059770088e-13,7.522537089001232e-13,6.508388044755897e-13,6.154442509304963e-13,5.760947992305186e-13,5.31331534401254e-13,5.676635378903893e-13,5.705056693107803e-13,4.746186696523433e-13,1.3494985039074657e-13,6.035790838869397e-13,4.224132003060496e-13,5.632505553809625e-13,5.564353184586066e-13,6.772022410009115e-13,1.2526463007737449e-12,6.207886154830227e-13,6.243177619652991e-13,6.050001399208713e-13,5.458827978874571e-13,5.211999648385903e-13,7.124791650113035e-13,6.243928607808335e-13,7.265619634629602e-13,5.637120276463097e-13,7.463372191589791e-13,8.398106279633852e-13,5.220984753950513e-13,5.160710641899955e-13,5.537674112072206e-13,6.709594092337035e-13,5.056218690752255e-13,6.615868965869535e-13,7.114089540166217e-13,6.883908539609444e-13,5.857088540000593e-13,4.869862033428979e-13,5.652654567500926e-13,6.172055535473162e-13,2.1181290842285135e-13,2.0875985982994937e-13,2.8011787713227634e-13,1.6803008936561625e-13,1.2698901967904927e-13,3.5670999005503146e-13,2.8003642002604367e-13
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.659605569266898e-13,4.4887535229088957e-13,1.450234398736361e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1065234095953067e-13,1.139974069695834e-13,1.648516857164902e-14,1.8731189717662883e-13,7.600304337283135e-13,1.9301162069936605e-13,3.2180770093191216e-13,7.539797125645518e-13,6.527176221440554e-13,6.13086714139406e-13,5.716247591367057e-13,5.136054542483888e-13,5.576133110860975e-13,5.725543152142971e-13,4.2862829098345e-13,1.1494756072034528e-13,6.146232569600668e-13,4.565212031369579e-13,6.019578673604729e-13,5.236675246649887e-13,6.581493837327812e-13,1.257136393583814e-12,5.687815873815234e-13,6.037578586406732e-13,5.090635970024387e-13,6.02225748344883e-13,5.698716726018354e-13,6.348699108350309e-13,5.358991566385324e-13,7.376908497417277e-13,4.464601124806838e-13,6.08640934534586e-13,7.676663373742726e-13,4.756957573505035e-13,4.717720072258206e-13,5.332391172972442e-13,6.638246402722289e-13,4.732174629431443e-13,6.15133858779009e-13,6.364156890567642e-13,5.619050086440208e-13,6.05544269491267e-13,5.542062667437952e-13,5.241480868018507e-13,5.854793339958558e-13,2.7377431701444403e-13,2.0174115845331458e-13,2.3640545356886247e-13,9.956095884129317e-14,1.2861261988792763e-13,4.0293594371771994e-13,2.2937283752489396e-13
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.652820387491346e-13,4.586786322563058e-13,1.7818873802814371e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1571571413045674e-13,1.2138832554891814e-13,1.9480345019830395e-14,1.8424236177173778e-13,7.659289799618703e-13,1.971674298017951e-13,3.319324694969348e-13,7.621541080898344e-13,6.652032773725013e-13,6.150865005228771e-13,5.78777915870156e-13,5.140590135420811e-13,5.599456114483777e-13,5.83639198042339e-13,3.8395025086103477e-13,1.0690706577203203e-13,6.226841992259366e-13,4.840403115386624e-13,6.198828918567438e-13,5.084479518235608e-13,6.722594835605947e-13,1.2594578083247508e-12,5.542671875495991e-13,6.044697358061308e-13,4.658716352107385e-13,6.835519211526349e-13,5.894056628477639e-13,6.164387992092956e-13,4.990276387940081e-13,8.564930924257195e-13,4.4120105653122746e-13,6.009655095841619e-13,7.007196610581083e-13,4.623891135679434e-13,4.710105262550652e-13,5.400918119894218e-13,6.682240761623242e-13,4.615987099323131e-13,6.205312064322678e-13,5.98612047326116e-13,5.452194511866379e-13,6.129451921509302e-13,6.193021384451698e-13,5.025975964550772e-13,5.801364489527457e-13,4.0131087935819264e-13,2.0748449086105779e-13,1.9075012337335866e-13,6.377973448546396e-14,1.6035890258948609e-13,5.1358792228419e-13,1.8186245849230736e-13
