bioagri_CA,bioagri_NW,bioagri_SW,bioagri_TX,bioagri_NCEN,bioagri_CEN,bioagri_SE,bioagri_MIDAT,bioagri_NE,bioherb_CA,bioherb_NW,bioherb_SW,bioherb_TX,bioherb_NCEN,bioherb_CEN,bioherb_SE,bioherb_MIDAT,bioherb_NE,biowood_CA,biowood_NW,biowood_SW,biowood_TX,biowood_NCEN,biowood_CEN,biowood_SE,biowood_MIDAT,biowood_NE,natgas_fossil_CA,natgas_fossil_SW,natgas_fossil_NW,natgas_fossil_NCEN,natgas_fossil_CEN,natgas_fossil_TX,natgas_fossil_SE,natgas_fossil_MIDAT,natgas_fossil_NE,natgas_CA,natgas_SW,natgas_NW,natgas_NCEN,natgas_CEN,natgas_TX,natgas_SE,natgas_MIDAT,natgas_NE,natgas_demand_CA,natgas_demand_SW,natgas_demand_NW,natgas_demand_NCEN,natgas_demand_CEN,natgas_demand_TX,natgas_demand_SE,natgas_demand_MIDAT,natgas_demand_NE,uranium_source,elec_CA,elec_NW,elec_SW,elec_NCEN,elec_CEN,elec_TX,elec_SE,elec_MIDAT,elec_NE,h2_CA,h2_NW,h2_SW,h2_NCEN,h2_CEN,h2_TX,h2_SE,h2_MIDAT,h2_NE,co2_captured_CA,co2_captured_NW,co2_captured_SW,co2_captured_NCEN,co2_captured_CEN,co2_captured_TX,co2_captured_SE,co2_captured_MIDAT,co2_captured_NE,gasoline_fossil_global,gasoline_global,gasoline_demand_global,jetfuel_fossil_global,jetfuel_global,jetfuel_demand_global,diesel_fossil_global,diesel_global,diesel_demand_global
169.89106547819637,169.2872865239191,145.4198156434923,129.56801759371788,124.55107743447654,131.96523233921147,120.82686800046073,120.08503215056363,122.83481848622507,485.8270050261227,208.23448241567547,159.033260984301,155.5304604678048,139.18678339813158,148.31647701237029,133.68214686629557,133.7992671153581,134.6430116108189,193.86733325151945,223.61327025255906,178.56523267469754,173.71548398188392,153.6476939377092,166.22247014695023,148.37953181608742,143.02342176821182,141.12174187377462,30.197460680000002,23.50966148,27.67247527,20.77994752,19.17624057,16.68537658,22.48601875,21.59886171,25.96640405,30.196825392742973,23.508890165090595,27.671760820621262,20.779708518361055,19.176142199825993,16.68498678886386,22.485658925575397,21.598591218333308,25.966070435721484,50.62459498600745,43.93665975835508,48.099530413885745,41.20747811162554,39.603911793090475,37.112756382128346,42.91342851883988,42.02636081159779,46.39384002898596,2.814676307,24.081053491631636,0.027166565129905104,25.310350536341634,24.642565483687246,23.45170152318442,24.654810318304584,24.008562457757638,22.79227853069021,17.89334310165527,27.540992237299047,10.994210975047455,28.9444184446473,30.777126034068452,26.82453419917328,28.193210207699,31.21726670376986,32.57590490174851,31.196744061407546,-6.477538013119207,-7.385461139770276,-14.494694922336695,-39.61522877812598,-29.599870025620024,-19.396960878484336,-45.699376449088156,-52.54919583928379,-59.88538217814684,94.95992439,90.07130272813217,117.32103271742837,75.68131954,47.95952051418761,75.47603110882969,97.3484241,114.1937241416018,142.05323830786355
170.40739501150864,166.95250874272622,146.0190700118664,129.62227057745616,124.71811709071183,132.01111258241707,120.87314815054701,120.12850156818811,122.87718802440324,484.39286224403486,200.5782054504043,159.7667875311792,155.72156546731242,139.71032421391448,148.51678725243414,133.76418617399267,133.88521822895018,134.7030490141325,194.96411011559297,220.89701535519356,179.5872020846036,173.93314913184028,154.01969124374452,166.25930659040307,148.61533920215152,143.15466536311914,141.18774705726972,30.197460680000002,23.50966148,27.67247527,20.77994752,19.17624057,16.68537658,22.48601875,21.59886171,25.96640405,30.196822175760268,23.50889205967238,27.671765181460753,20.77970957728232,19.176141870746648,16.68499383988498,22.485661505062996,21.598591470798628,25.966067759724424,50.624591769024754,43.93666165293686,48.099534774725235,41.207479170546804,39.603911464011134,37.11276343314946,42.91343109832748,42.02636106406312,46.3938373529889,2.814676307,18.392262056895902,10.348089030619875,19.33585647691546,22.329219743271953,23.464703798341475,24.65505759369871,21.951717812102725,20.650924420705653,17.893259372307305,21.043699789747016,11.843561231171744,22.112663290675204,30.81886245519733,26.832762345364323,28.193494585551573,31.25456184228469,32.61440240401825,31.196542571382388,-6.477508738258999,-7.385445996252958,-14.49468544522458,-39.61524352059605,-29.599875650591812,-19.39695567808401,-45.69939389793006,-52.54922447303367,-60.077696902003936,94.95992439,90.05709192349502,117.30682191279122,75.68131954,48.39280604512964,75.90931663977172,97.3484241,114.05208530981497,141.9115994760767
169.72350526790885,166.0685876577294,145.95074319392225,129.20661913583484,124.2518709319887,131.1962771828653,120.50909483954513,119.88351357465977,122.61826638068264,483.11332751808004,200.03540261011932,159.09596601614425,154.7314520504187,138.42719253938057,146.49779928254074,133.09175158348137,133.3179950394319,134.2911732843958,194.73807430039835,220.16344121361098,179.263979661316,173.09957692134157,153.0598674012519,164.72460769042942,147.73988330767378,142.56998265208622,140.91267610400234,30.197460680000002,23.50966148,27.67247527,20.77994752,19.17624057,16.68537658,22.48601875,21.59886171,25.96640405,30.196987639958593,23.508841211162267,27.671700431716193,20.779697573318476,19.176121717754917,16.684929793678098,22.48563863180354,21.59856794493258,25.966035602143695,50.62475723322308,43.93661080442675,48.099470024980675,41.20746716658296,39.603891311019396,37.11269938694258,42.913408225068025,42.02633753819706,46.39380519540818,2.814676307,14.353260671879594,10.339026017033277,15.090981519100028,25.83695745251872,27.156073509608373,24.65581485699884,26.016798559786682,23.89790342050144,17.893262275913944,21.11023953948115,11.840029431613013,18.751265024652778,30.75578435291764,31.053669890157437,28.194091060012187,31.181730171550015,32.55592685662642,31.19655980628378,-6.478319189025324,-7.385631350855906,-14.49484043335996,-39.615192249489915,-29.59986448366163,-19.3970488182553,-45.69932664927278,-52.54836423728518,-59.59121713772721,94.95992439,89.42236680070637,116.67209679000257,75.68131954,47.95264439830307,75.46915499294515,97.3484241,115.06744404069055,142.9269582069523
169.67271000056277,165.95323517364955,145.89413399280502,129.13752158488552,124.1995992120786,131.13023109117125,120.39879488801654,119.77367335881699,122.42850507668666,483.12199490977935,199.9499045675624,158.85352513959683,154.41079215161972,138.35296699056192,146.4032163538741,132.95627339216765,132.94213575578863,133.94880619081914,194.6482299113401,220.18666281386106,179.16392087790715,172.95639951213298,152.90446729755928,164.65052217156682,147.6330841691401,142.4342881322384,140.67482976683382,30.197460680000002,23.50966148,27.67247527,20.77994752,19.17624057,16.68537658,22.48601875,21.59886171,25.96640405,30.196798510207877,23.508868988904236,27.67172486692617,20.77970412913358,19.176142559219503,16.684965247677052,22.48565363520165,21.598580468051754,25.966048896351474,50.62456810347236,43.93663858216872,48.09949446019065,41.20747372239807,39.603912152483986,37.112734840941535,42.91342322846614,42.026350061316236,46.39381848961595,2.814676307,14.351128705239262,10.342972662458797,15.08727334721676,25.844324080045144,27.1644259524334,24.65621662560459,26.03497631993738,23.90894625540289,17.89330582249492,21.107118269767643,11.839863794261067,18.746827200350122,30.75574654998159,31.059193061512957,28.194239537316598,31.182032343119293,32.55571375605904,31.19664401371106,-6.477357559677443,-7.385447997159482,-14.494652712678409,-39.615141720529486,-29.59979639707714,-19.39687127121261,-45.699293956178295,-52.54881659835681,-59.927442586546086,94.95992439,89.37558391256796,116.62531390186416,75.68131954,47.84392779956754,75.36043839420961,97.3484241,115.17056240450539,143.03007657076714
170.04838437538837,166.768037471139,146.10741661051367,129.38303528825463,124.14526048795982,131.2074721536384,120.65594042837598,119.9307324400754,122.58360387339003,483.3178756907613,200.7343376866218,159.40558883524065,154.96655853131895,138.27055380209464,145.3798345752665,132.94628726781744,133.35642421425234,134.21805273068424,194.75084109780198,220.91304401419802,179.46699768808568,173.4007502327762,153.17324645530178,164.51420652681531,147.82125479740117,142.61096524720156,140.93351319595547,30.197460680000002,23.50966148,27.67247527,20.77994752,19.17624057,16.68537658,22.48601875,21.59886171,25.96640405,30.19681752226305,23.508878993555793,27.671743222507637,20.779706177701815,19.17614567766949,16.684974193151408,22.48565743837686,21.598584692229426,25.966057561295255,50.62458711552753,43.93664858682028,48.09951281577212,41.2074757709663,39.603915270933975,37.11274378641589,42.91342703164135,42.02635428549391,46.39382715455974,2.814676307,14.35093576568022,10.324777825115737,15.087510975103159,26.880585712083437,29.542672611756338,24.656317703111416,27.250283020634967,25.899412496661494,17.89341551376478,21.106400387604875,11.83217383047431,18.74500252113873,30.7388787885211,31.083032579384028,28.194289270033167,31.162021271137558,32.519921055493995,31.196846692764776,-6.477376413281352,-7.385432851560902,-14.494655194482096,-39.6151858053223,-29.599823362059638,-19.39687970837153,-45.69933144622107,-52.5489717963018,-60.00604960343132,94.95992439,89.29474433488646,116.54447432418266,75.68131954,47.90765980937057,75.42417040401266,97.3484241,115.25545579821734,143.1149699644791
169.53002180504018,168.26830756629386,145.82945441490696,129.11040658115562,124.05084259953308,130.8538067552575,120.46248124943374,119.85152384187474,122.49386394435018,483.09806194315655,207.38899783674532,158.77171479539072,154.44355832636515,137.96491163474386,144.91021443360592,132.7367370109891,133.15287272956314,133.96943187933277,194.43372980797528,222.90136956909214,179.0078286942071,172.84661993700186,152.81473533477495,163.84613612373275,147.41555627201487,142.3572803755345,140.66925700127962,30.197460680000002,23.50966148,27.67247527,20.77994752,19.17624057,16.68537658,22.48601875,21.59886171,25.96640405,30.197001969077665,23.508846706394237,27.671704663206267,20.779696465123685,19.17612980880396,16.684912663960585,22.485637063616945,21.598567777450725,25.966037282970266,50.62477156234215,43.936616299658716,48.09947425647075,41.20746605838817,39.60389940206844,37.11268225722507,42.91340665688143,42.02633737071521,46.393806876234756,2.814676307,14.351284535693503,0.043572135108689354,15.088807012190754,26.87901599451349,30.286007481227262,24.656084806967716,27.921617978380556,26.554938351883195,27.130012133894184,21.1067401694279,10.880057334794277,18.743770855909162,30.738072040546196,31.09053988189063,28.194313622425295,31.92825241525183,32.50820334731221,31.031156205236623,-6.478234718181716,-7.385611726002003,-14.49481086984965,-39.61513061686098,-29.599817724670846,-19.396952471939034,-45.69924584810098,-52.54794974520865,-59.425972157798626,94.95992439,89.25475027736083,116.50448026665703,75.68131954,47.65641544324606,75.17292603788813,97.3484241,115.40233925509125,143.26185342135298
249.7613593028097,201.16205263764013,179.81300705622095,113.25374295757452,199.71412620719363,79.80420579314217,133.32756363089447,133.99053458907753,151.6765616824009,537.6196955906358,409.0875499387,307.46916730044927,211.0970897834758,336.14962985703085,78.34597887944052,251.65230343784452,192.5421452257359,213.32097758807578,445.28233610381085,256.6133843083698,263.34920204258447,152.97374802198374,185.16726908069302,125.79239388739619,196.131976082162,181.0031468813708,164.16323003339022,30.197460680000002,23.50966148,27.67247527,20.77994752,19.17624057,16.68537658,22.48601875,21.59886171,25.96640405,30.19680572765358,23.508867771939123,27.671723400435596,20.779703261567807,19.176146251635604,16.684947300630995,22.485651362780054,21.59857871518104,25.966048387500145,50.62457532091806,43.9366373652036,48.099492993700075,41.20747285483229,39.60391584490008,37.112716893895474,42.91342095604453,42.02634830844552,46.393817980764624,2.814676307,14.352055812144965,0.009073053332704554,15.091641123741807,26.881296942118237,340.6486807819665,284.4323542763553,27.923372971093112,29.050141454119792,27.733274812563455,21.107661617328745,10.900093621648178,18.74283880013989,30.739413957295472,34.13223719564402,30.740224180791333,31.928696922726115,33.22022709233687,31.714021001113725,-6.477311501625932,-7.385430334399424,-14.494629058832995,-39.61509465780546,-29.599781525722335,-19.396797205252778,-45.699233525131504,-52.54848722103601,-60.162771939819635,94.95992439,184.4202974288596,211.67002741815583,75.68131954,5734.408778607499,5761.925289202141,97.3484241,-2121.6969139751686,-2093.837399808907
169.90884545775484,168.89716336197657,145.85698098341143,129.3021343477941,124.07633073672856,131.109527567572,120.51119443225012,119.8103206639605,122.39388625632286,483.7165722184947,208.29805714994572,159.1030177116768,155.1078192847386,137.99815872222248,145.47629431383234,132.8067078799026,133.0138208462242,133.77171957554847,194.3959712864416,223.55259675132348,179.1917102098337,173.200239457455,152.9045588392765,164.3581007492494,147.57759543738266,142.30416721065833,140.5486070820432,30.197460680000002,23.50966148,27.67247527,20.77994752,19.17624057,16.68537658,22.48601875,21.59886171,25.96640405,30.19683098332594,23.50887857019239,27.671751181177637,20.77970506303168,19.1761499479781,16.68496568820193,22.48565447973509,21.598583040440605,25.96605160850689,50.62460057659042,43.93664816345687,48.09952077444212,41.20747465629616,39.60391954124258,37.11273528146641,42.913424072999575,42.02635263370509,46.393821201771374,2.814676307,15.944821464006376,0.007813022900560178,16.765559192056145,27.53797388487207,29.599788125494186,24.66235724956048,27.289570632861327,28.70047143591843,27.79977898487302,21.07953865442801,10.915378024979358,19.173640054579153,31.48985307461219,31.08405308552313,28.194299269825855,31.206312663526905,32.82002223282408,31.790572929493763,-6.477301304462749,-7.385409120665525,-14.494628467815842,-39.61514486316196,-29.59979314087622,-19.39681606716637,-45.699278769584105,-52.54886746665102,-60.02034066850034,94.95992439,89.23842457769328,116.48815456698946,75.68131954,47.723916852651705,75.24042744729378,97.3484241,115.39921228987511,143.25872645613686
169.41295228146393,167.98978540315244,145.6312870299033,129.03153107799858,124.08595697093318,130.86501228249904,120.33293440934865,119.7647175805523,122.41087065281046,483.90999694273694,207.32773542208037,158.51820575086248,154.0252261269951,137.92025188383178,145.75529833168187,132.7916928546414,132.88175010040328,133.79975222471322,194.02404799843734,222.61023254759212,178.82160116986645,172.63985532160763,152.6307481306204,164.15273175382248,147.40048930866533,142.17827227043404,140.51562602004316,30.197460680000002,23.50966148,27.67247527,20.77994752,19.17624057,16.68537658,22.48601875,21.59886171,25.96640405,30.19702220926446,23.508836628569956,27.671704729522357,20.779695969199633,19.176137231707898,16.684915921470726,22.48563448676134,21.59856654816634,25.966039539353744,50.62479180252895,43.93660622183444,48.09947432278684,41.207465562464115,39.603906824972384,37.112685514735205,42.91340408002583,42.02633614143082,46.39380913261822,2.814676307,17.634386501075838,0.0144925642742545,16.772996338384996,26.87821501039736,28.19805167023493,24.65476148806609,25.997317326172624,28.39650572533073,27.800231080718547,21.048398348074954,10.908892559269702,19.176392272856635,30.738244170651367,31.070386354902034,28.19333032064749,31.18769049643606,32.47538875251344,31.791022770978728,-6.4781305833299445,-7.3855809929093175,-14.494766506419555,-39.61506104575937,-29.599757824080356,-19.396774652477692,-45.699152101062744,-52.54770042609693,-59.63471608012538,94.95992439,89.30611484180203,116.55584483109823,75.68131954,47.57839076607032,75.0949013607124,97.3484241,115.36231743084666,143.2218315971084
169.67195248724627,167.88730501076552,145.90511164536866,129.2006326987806,124.02767933936899,130.9309390184795,120.1868973306745,119.6206349099806,122.24204134314778,483.0693428682057,207.33504869379843,158.5502901033292,154.2354821976499,137.8625137987015,146.26700896306878,132.70885992329954,132.41774251320427,133.50885361197814,194.69546703841465,222.722012839389,179.16804342733784,173.21269471602744,152.4235896407775,164.39023209375787,147.41749105829243,142.00704397234043,140.32293819948885,30.197460680000002,23.50966148,27.67247527,20.77994752,19.17624057,16.68537658,22.48601875,21.59886171,25.96640405,30.196806468465187,23.508856949445118,27.67171682434464,20.779701830709016,19.176150575479546,16.68494497685114,22.485646448747165,21.598575588767947,25.96605095390741,50.62457606172968,43.9366265427096,48.09948641760912,41.2074714239735,39.603920168744025,37.11271457011562,42.91341604201165,42.02634518203243,46.39382054717189,2.814676307,14.267763560607257,0.009358107137397483,13.530050079292542,27.539190752238817,27.21347517036516,16.649264697949004,25.093104427904034,28.403596282401395,27.801342128434033,20.869490670874615,10.912517301003758,18.767794614015173,31.49114731060279,31.060760336101797,27.65070629124244,31.20419399710314,32.48021312265073,31.79132178694993,-6.477256130517883,-7.3853970612563264,-14.494588547907135,-39.61503222070405,-29.599711221752766,-19.396695931976254,-45.69915408591194,-52.54841212338147,-60.04663465013507,94.95992439,89.22577766775373,116.47550765704993,75.68131954,47.96176178377563,75.4782723784177,97.3484241,115.32795734121339,143.18747150747512
