time,CA_onshore_wind_turbine_1,CA_solar_photovoltaic_1,CEN_onshore_wind_turbine_1,CEN_solar_photovoltaic_1,MIDAT_onshore_wind_turbine_1,MIDAT_solar_photovoltaic_1,NE_onshore_wind_turbine_1,NE_solar_photovoltaic_1,NW_onshore_wind_turbine_1,NW_solar_photovoltaic_1,NCEN_onshore_wind_turbine_1,NCEN_solar_photovoltaic_1,SE_solar_photovoltaic_1,SW_onshore_wind_turbine_1,SW_solar_photovoltaic_1,TX_onshore_wind_turbine_1,TX_solar_photovoltaic_1,CA_offshorewind_class10_moderate_floating_1_1,NW_offshorewind_class10_moderate_floating_1_1,NE_offshorewind_class10_moderate_floating_1_1,CA_utilitypv_class1_moderate_70_0_2_1,CA_utilitypv_class1_moderate_70_0_2_2,CA_utilitypv_class1_moderate_70_0_2_3,NW_utilitypv_class1_moderate_70_0_2_1,NW_utilitypv_class1_moderate_70_0_2_2,NW_utilitypv_class1_moderate_70_0_2_3,NW_utilitypv_class1_moderate_70_0_2_4,SW_utilitypv_class1_moderate_70_0_2_1,SW_utilitypv_class1_moderate_70_0_2_2,SW_utilitypv_class1_moderate_70_0_2_3,SW_utilitypv_class1_moderate_70_0_2_4,SW_utilitypv_class1_moderate_70_0_2_5,TX_utilitypv_class1_moderate_70_0_2_1,TX_utilitypv_class1_moderate_70_0_2_2,TX_utilitypv_class1_moderate_70_0_2_3,NCEN_utilitypv_class1_moderate_70_0_2_1,NCEN_utilitypv_class1_moderate_70_0_2_2,NCEN_utilitypv_class1_moderate_70_0_2_3,NCEN_utilitypv_class1_moderate_70_0_2_4,NCEN_utilitypv_class1_moderate_70_0_2_5,NCEN_utilitypv_class1_moderate_70_0_2_6,NCEN_utilitypv_class1_moderate_70_0_2_7,CEN_utilitypv_class1_moderate_70_0_2_1,CEN_utilitypv_class1_moderate_70_0_2_2,CEN_utilitypv_class1_moderate_70_0_2_3,CEN_utilitypv_class1_moderate_70_0_2_4,CEN_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,CA_landbasedwind_class4_moderate_70_1,CA_landbasedwind_class4_moderate_70_2,CA_landbasedwind_class4_moderate_70_3,NW_landbasedwind_class4_moderate_70_1,NW_landbasedwind_class4_moderate_70_2,NW_landbasedwind_class4_moderate_70_3,NW_landbasedwind_class4_moderate_70_4,NW_landbasedwind_class4_moderate_70_5,SW_landbasedwind_class4_moderate_70_1,SW_landbasedwind_class4_moderate_70_2,SW_landbasedwind_class4_moderate_70_3,SW_landbasedwind_class4_moderate_70_4,SW_landbasedwind_class4_moderate_70_5,TX_landbasedwind_class4_moderate_70_1,TX_landbasedwind_class4_moderate_70_2,TX_landbasedwind_class4_moderate_70_3,NCEN_landbasedwind_class4_moderate_70_1,NCEN_landbasedwind_class4_moderate_70_2,NCEN_landbasedwind_class4_moderate_70_3,NCEN_landbasedwind_class4_moderate_70_4,NCEN_landbasedwind_class4_moderate_70_5,NCEN_landbasedwind_class4_moderate_70_6,NCEN_landbasedwind_class4_moderate_70_7,CEN_landbasedwind_class4_moderate_70_1,CEN_landbasedwind_class4_moderate_70_2,CEN_landbasedwind_class4_moderate_70_3,CEN_landbasedwind_class4_moderate_70_4,CEN_landbasedwind_class4_moderate_70_5,CEN_landbasedwind_class4_moderate_70_6,CEN_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7
1,0.11608128445186594,0.0,0.19359843953861855,0.0,0.12762734428065414,0.0,0.18272157680075907,0.0,306.77951845284406,0.0,0.1772982604097706,0.0,0.0,0.12358048702685664,0.0,0.17461139343686227,0.0,0.05843746794669717,0.16009012987742388,0.19558901911597948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04657095440780671,0.0076201436622454185,0.00046672585565606464,0.3172757889440385,4.942945224070556,0.21902951050442818,0.39428947771455053,399.109836013522,0.16463884410937268,0.19219759432689898,0.1698702292115657,0.10883896542332705,0.13067959426376374,0.19440019690136978,0.12750166377228878,0.13223173502700253,0.18436928197346147,0.11480683814185003,0.11487141924825212,0.1852405276415543,0.21430775567569071,0.2034785221403581,0.1588925169174089,0.15881108935851773,0.22418889203618164,0.19526948573729896,0.18836204236664256,0.21672752799349837,0.20168605386343463,0.2089735478948569,0.2142251183891517,0.18639723302385391,0.21159089100547135,0.08890205899352199,0.1948184424699848,0.20351336416855292,0.20939493535479414,0.06016230997950954,0.08502496833807527,0.20325475370795587,0.18369926483887156,0.19253034282994275,0.21787704255512885,0.1767957047655485,0.17197839108732738,0.1895063373420256,0.23373459347843006,0.25170825529133367,0.21893976004504712,0.21944393467614132,0.09115479694622752,0.1918726407229735
2,0.15577882895718176,0.0,0.19322622935396794,0.0,0.1378541007829881,0.0,0.18153600564073713,0.0,0.4184933997785265,0.0,0.1978878724958122,0.0,0.0,0.17272830389902083,0.0,0.1733778730740596,0.0,0.06318786992712054,0.17287050844828436,0.19564974561673176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046805537149794706,0.007902724054120016,0.00023299390820614486,0.23885908471585515,0.4138318876009137,0.16570340609830078,0.2620889955086128,0.4957604898881982,0.19501474250516604,0.2543949464616162,0.22105134249241276,0.12477504843455833,0.15732413328997258,0.1955378946900055,0.12116450084036079,0.1267791470762641,0.20206228558897021,0.13873289450568344,0.13227002414693823,0.20534597212834527,0.23744944988720817,0.22414544341154397,0.1771215968883998,0.16469247880692117,0.22461714631936047,0.19355743225605693,0.18875825775007982,0.2163753799686674,0.1993059504745569,0.20707812922046287,0.2378415135573846,0.20727115596491785,0.2370763520739274,0.09115779178983838,0.20850656336850415,0.22387430600057412,0.23358763794749393,0.05116907981880266,0.09501433682339666,0.22327553116856258,0.2024341876700504,0.20356790456445517,0.23992663660884617,0.1837642112907174,0.17590095118040194,0.1880648771139416,0.23310205190777245,0.2504227719784269,0.21887973279733908,0.21779804126461144,0.09132418105067708,0.18923404909343688
3,0.20180512376714432,0.0,0.1625849815809488,0.0,0.11307032753427393,0.0,0.17930775847617042,0.0,0.397623561852015,0.0,0.16800811013126804,0.0,0.0,0.22800323476099038,0.0,0.17258668236081576,0.0,0.13625976002381945,0.19539803190401006,0.1964892572302691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04751981477536903,0.007079217156640382,0.00023308060019079955,0.24006082520145433,0.40706830231591873,0.16062345241296475,0.253926879552566,0.4867046540239244,0.21802925554083585,0.3213597517069502,0.27969651579458077,0.142038446029667,0.1796419967145063,0.19646939893209492,0.11791712727938736,0.1196539221657692,0.17722726626145513,0.13992307521727265,0.1382048629908061,0.1782771265431966,0.2036482881376287,0.1915422213060083,0.16038991581652573,0.15119004627063493,0.19138899261452025,0.1618686995761891,0.16956765459533518,0.1834285419245134,0.17438949000051807,0.17624243738828227,0.19350668553514083,0.16788193990032596,0.1931123404938262,0.08441933918351546,0.1665234486919387,0.18677091413885027,0.19038481544339447,0.04508594227835796,0.07814471291658265,0.18910715100737363,0.16892602065592754,0.1743385065880021,0.20566539641939663,0.15762474827200124,0.14366861928803476,0.1825914392928677,0.23227076936513935,0.25148958326646875,0.21791138194621995,0.21732031462941093,0.09088668461581395,0.18606481793418406
4,0.2026358911737134,0.0,0.16044195787253557,0.0,0.11032591007881365,0.0,0.17351039506411325,0.0,0.3812736882009631,0.0,0.16886319590594212,0.0,0.0,0.22748049978281415,0.0,0.17348023488284525,0.0,0.16297629080341192,0.19354517643294772,0.19296716963869187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04904592973631447,0.008023390961616049,0.0002697295953273012,0.2374381456497207,0.39105416476080457,0.1554897540151279,0.2395227915788597,0.478625069357804,0.219610145584901,0.3187673518768861,0.2808242358378874,0.1485280683498058,0.1789147556399644,0.1942306522405488,0.11726551377225508,0.11041182334559507,0.17750534265777018,0.14808018336464113,0.1497681622036281,0.17638008460959376,0.20228308639343595,0.19073505089909304,0.16332250992534925,0.15089800610246373,0.19077091644430766,0.1593191603105879,0.1642249781193874,0.17921097001817543,0.1664302137564131,0.1753716428174812,0.19145357127266038,0.16737600365740946,0.19088010489213048,0.07763642084986158,0.1589486463328511,0.18532679596544366,0.1896559474262176,0.0401387058581614,0.08593432487043628,0.18922940460024584,0.16631310370317287,0.17823821542873097,0.2044866614344807,0.1503408914975629,0.12650661089630472,0.17174863626758607,0.22963388838875787,0.24763545578203017,0.21478868269674756,0.20999777596271274,0.08953997362910882,0.1825616936809038
5,0.20915406442168205,0.0,0.15091463717999432,0.0,0.10245414939220154,0.0,0.17473915460823264,0.0,0.4114186891119971,0.0,0.16498114786554652,0.0,0.0,0.23095540864323993,0.0,0.17555787624951336,0.0,0.17725304765927535,0.20000613202589396,0.19538203904108398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05307769794497182,0.009608824911417919,0.0003092423780726069,0.2448287590765758,0.415882119909984,0.15371119975610442,0.2386286160967655,0.5030368379229913,0.2248733110191562,0.3245928109090528,0.2829978840887035,0.1557482328534493,0.177664447889753,0.19306647538542165,0.12390908635141717,0.10410052394609046,0.1741296668826815,0.15245498825466763,0.15588973705216336,0.1728145020937426,0.1975355222602957,0.185829262889456,0.16218386642740135,0.14707669985361926,0.17811742003141262,0.14739468835114167,0.15448074894857677,0.16663024373701774,0.1539041597227535,0.16580647370938095,0.18501753928438802,0.1626464714490794,0.186184412559669,0.07945158702496846,0.14742403647527436,0.18172210993217197,0.18493033842605655,0.04109324678728466,0.07533844713850613,0.17499768574055352,0.15431223607695976,0.1744250320824361,0.19129883071282894,0.13816674863594464,0.10801473612977291,0.17399651799532878,0.2306178721699732,0.2515415950710769,0.21593892940536175,0.20968278375664318,0.09064510283263494,0.1833905961630869
6,0.2115922287846388,0.0,0.1451227138595641,0.0,0.09959349100972759,0.0,0.11339205122931162,0.0,175.66716613595872,0.0,0.16572157833434176,0.0,0.0,0.23199892003185596,0.0,0.17700419282209623,0.0,0.20483942615085582,0.2776633531375627,0.14642985891795668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05548273966409029,0.010859326067275995,0.0004079854478559212,0.3578528055127005,5.336851319604925,0.19149442657475882,0.317568762828652,226.85509761453432,0.23538284018450273,0.3263460669932101,0.28510760838795646,0.1618830213131337,0.17722950753383088,0.19089499860774595,0.12948636988028372,0.09864559720054161,0.17387927666225433,0.15733672172681124,0.16164961047845217,0.174751712898767,0.19785972491081338,0.18785701456363313,0.16504628390793896,0.1454662938021658,0.17007249987727846,0.14341310284498832,0.14501380233530314,0.1599765359860612,0.14491427594732564,0.16039138277847087,0.17724478305410685,0.1585183025781589,0.17965832517074887,0.08666744160069983,0.13350778175483857,0.1774222991667087,0.1792560178837448,0.043917368712418574,0.07107261232738438,0.16779126727885618,0.14559142650615087,0.17541601123621975,0.18670295455653374,0.1287273254599412,0.08620962250854347,0.1215267759049844,0.15492438800003416,0.17256417665839008,0.15068774227354775,0.15423799423659978,0.060786650115638996,0.12906709732330768
7,0.21520327426094354,0.0,0.01262914050494146,0.0,0.08900717253516177,0.06307646411216439,0.11492696665891344,0.0647486460098321,899.0883139706448,0.0,0.16601253368571633,0.0,0.07503108461341412,0.22971558165454553,0.0,0.014324809732897847,0.0,0.18895027311854307,0.26715022738936023,0.14403978601841094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005967065857503019,0.15279919784370577,0.01474616637933781,0.0,0.0,0.006162393105225114,0.006624584910599207,0.00126268226864153,0.017573982341722676,0.015916271700567246,0.02635457085886643,0.00040970944253882147,0.023026621554716204,0.011243995000134408,0.011049834312885138,0.09096146068129402,0.09506184770524076,0.061051371668872825,0.11140101413674525,0.01805330389320568,0.08313371634595476,0.04029317399927655,0.058669549604537616,0.012396124594969759,0.00044685711819433295,0.348838055116367,5.4557511262168825,0.18662123391233618,0.2988084106389839,1347.6730530988352,0.24556900956110772,0.3269205382966902,0.2854159628816606,0.16977716500604556,0.17713147130424262,0.015182220718997996,0.016428438654916055,0.014887940635069319,0.17385449343592474,0.16050327755809823,0.16383697123361285,0.1769590971666377,0.1970797682151897,0.18900622642831877,0.16808570899173159,0.01498823144138317,0.015426496947839041,0.012843911985328305,0.01573570612125097,0.014421151092392392,0.015364494278683805,0.014552979890140705,0.1746563315796834,0.15938817508776992,0.18125075470743468,0.09731037526581471,0.12570470142928236,0.1764283626019154,0.17776150114150369,0.04664666027953979,0.06425231352386618,0.15146554908647492,0.14127412166823383,0.16306151766043397,0.16860585206379763,0.11565519693951332,0.06982040743178833,0.12462109761934492,0.15326909232511543,0.17146643241339898,0.1471273753850988,0.15294435642505244,0.061140861102161326,0.12429068114738184
8,0.1679109647001269,0.0,0.15702300474094955,0.063037082912075,0.09110916031147553,0.08524291147568874,0.08866001987871641,0.06311053012393586,1137.1328942572864,0.0,0.16300689981835603,0.05539865598467486,0.11854094842055929,0.2097770760151434,0.0,0.18800210924746352,0.05491422782537825,0.1770757717601371,0.27786786162427496,0.13133537158658892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09622525787904124,0.034614330845874675,0.016819955638052445,0.0030030768895113235,0.007610005066489614,0.02077858715479228,0.006675121349342965,0.0003280509902030771,0.0,0.0026036250846376706,0.0013593918747204622,0.1413810988910813,0.016809155994209037,0.12484167020357972,0.0,0.10610857845445626,0.15091389455483295,0.10000484395440085,0.04389626100949618,0.09136115348529805,0.04610215923408373,0.07202608322155021,0.04885675076140908,0.08864018698679382,0.10345151397831617,0.12684200298324122,0.049964212860408835,0.09387995263049947,0.08151108622257117,0.10115151463259814,0.1477650132032855,0.1487608218397698,0.0866153859959693,0.1492965964133548,0.07801629657040027,0.13359822210868844,0.13052868107958027,0.06447211150429258,0.015524894677727915,0.0005066076964822952,0.3509840018840134,5.572760641803906,0.18381061205572727,0.279819204309379,1689.814101102893,0.24004879313769312,0.2967685939938747,0.2614570650704864,0.17214657333313554,0.17077914587791948,0.19278981667503103,0.14351171424982523,0.08510575316631158,0.170930421542155,0.1596376927439621,0.1634866219606146,0.17565298191339096,0.19231830180069664,0.18547442113049328,0.16934603496119638,0.15765518755604924,0.17990844722953625,0.15357924681802615,0.14366175179431961,0.17159874882054282,0.1498876564274576,0.1741797533177305,0.18272467508685963,0.1672333244659967,0.18795957641123096,0.10736261619272988,0.12664730917228506,0.18572436356771793,0.18606204519528546,0.05361656658749314,0.0651404489296965,0.1530353825007218,0.1399099787425495,0.17092695358083265,0.17176212507202138,0.11289121077561654,0.07207687224511844,0.08989604271535856,0.13645461542853665,0.16155103146513605,0.13478876088935465,0.1439408408183902,0.049855189798351796,0.1127832158648045
9,0.15811237741240802,0.13522051206339114,0.15164467546128435,0.06839322044385199,0.08079566074377453,0.09549559611582481,0.09084036131116591,0.0673544615190167,547.2073915825922,0.0,0.16569191315284115,0.05626222463445174,0.12803309051105316,0.21213004905393973,0.18868707109413663,0.17783309951937554,0.05951073576051158,0.17133482891997653,0.27125460280661895,0.12969951649812028,0.0014470365655465123,0.0011552268173009833,0.0,0.0,0.0,0.0,0.0,0.20192457143593856,0.030564050291518395,0.08705574653152245,0.0005787899096577602,0.003944815877999657,0.08116519094983232,0.06294782789467612,0.06391123974536311,0.03825179488418513,0.03254840759316238,0.06605199681029933,0.02229550833704081,0.01797713967640854,0.001299365074970599,0.02752770928149318,0.023281257920625534,0.13063932193301842,0.06664776917560261,0.09489737111289287,0.002893499771308001,0.10980623603673223,0.12803824854199775,0.09983598739295108,0.07707131060899064,0.10986874288707371,0.0679148153099221,0.10940124183704197,0.1016959868070289,0.11801350158380769,0.1353308218790797,0.14858822293006724,0.08236399231010483,0.0949929964677938,0.10031817988466019,0.11387386244782749,0.15241293188092708,0.15028366140964655,0.08237152929301328,0.15132300197989235,0.07638714612370745,0.1374973894508582,0.1429059592371884,0.07061049374896229,0.01859314372126187,0.0005266694920426241,0.3455041643365059,5.499726760032969,0.17824806963556816,0.23520826229387287,769.7868053599741,0.2488750827933941,0.2983289552794304,0.26302009029943507,0.1773297011612388,0.17587357336968057,0.18371388925879728,0.14053952811982312,0.08116887053662583,0.1738955210298434,0.15494872758662226,0.16252123657208806,0.1792250148571628,0.1958806546172127,0.18917534458159935,0.17432949517116025,0.15133068757157409,0.1806656374465092,0.15006459274650297,0.13601221072926722,0.16947296038415516,0.15308023383981317,0.17149383327341639,0.18007239101424943,0.16229113118060923,0.1815834141234518,0.08663345761162577,0.09521946424554328,0.18793296849867325,0.18669938289531274,0.052457321785481126,0.061820680412722595,0.14452314930181043,0.1227385005362498,0.16367503588493237,0.1587310720233246,0.10572553900839121,0.03892802491348091,0.07523620088671551,0.11183663683968259,0.15682449067270632,0.1257711602571544,0.12814189177344076,0.048594704552699375,0.10240143664917767
10,0.20240866271160485,0.22282660186647263,0.15618932267898344,0.08080914333788769,0.0887719331868766,0.09632106771823601,0.10148629816967514,0.07883275582480564,862.204589178411,0.07249516833066388,0.15904391658114037,0.05603834070547009,0.1448385426601817,0.2611405159223068,0.27916700344030687,0.2516037008335843,0.0855239760854829,0.17470766893222067,0.23095146847187634,0.1356020369478213,0.07562991102625033,0.05968828811178817,0.020016059211643133,0.02012861845851791,0.005250374345430289,0.0069426084652653725,0.0031716568757426296,0.1649856187395926,0.11101267255853403,0.13108401364773137,0.06792723892203499,0.09797771936975597,0.08795094070956111,0.07661884758705928,0.07794979846320982,0.059801873328949776,0.04709508734728826,0.0772456102682628,0.02726238290554897,0.04542209558902585,0.011829167962652962,0.05372382441193463,0.043662529406494135,0.13612112945665622,0.07111431800672452,0.09022221284612897,0.01599631151655239,0.12129490945139154,0.1398019671032671,0.11559340364701742,0.08643295827508868,0.12141764159427093,0.07591670300232917,0.12421794525534047,0.10976894863048314,0.13018044464952017,0.1423702987538511,0.1466759613830908,0.08218354666916361,0.094761576046972,0.1032672211330602,0.11440003609803984,0.15946803987472413,0.1582195935223505,0.1060788884997722,0.1612831539452153,0.09609204780080166,0.14848971217141593,0.14939004592022853,0.07661193388498366,0.020398626272696667,0.0007577085737791978,0.3345048333851133,5.4329010803032896,0.1749839102351166,0.2045091874438517,1290.9177301917516,0.2971040856807923,0.3682310418353154,0.31647757333493853,0.19471705047372284,0.19931588604503686,0.2668488558047102,0.13851837488071345,0.08311965445294488,0.1635988436882423,0.11799438161829029,0.1558633013802696,0.17605793876089182,0.18982984870672226,0.18447510174883064,0.15489015437821885,0.11463165769994632,0.1891413543435192,0.15343246367751817,0.10870471466870688,0.17842826529522426,0.15959400609668484,0.17808908916049404,0.18586313324861692,0.17106541117573215,0.1865190713579068,0.02074508723131658,0.052666376670396864,0.19520292827534824,0.1961684503039578,0.012068026841444682,0.07031002400947273,0.14273978588508562,0.13206295875460228,0.15772875085449378,0.14819539640171664,0.09759386890916413,0.018546352161263435,0.07598184298969402,0.12879457014886042,0.16409580472494767,0.12853844085395683,0.10312506104696376,0.042062984641265955,0.10097351299686991
