time,elec_CA_seg1,elec_NW_seg1,elec_SW_seg1,elec_NCEN_seg1,elec_CEN_seg1,elec_TX_seg1,elec_SE_seg1,elec_MIDAT_seg1,elec_NE_seg1,h2_CA_seg1,h2_NW_seg1,h2_SW_seg1,h2_NCEN_seg1,h2_CEN_seg1,h2_TX_seg1,h2_SE_seg1,h2_MIDAT_seg1,h2_NE_seg1
43,0.00030582001917451126,0.0003658024264059282,0.00032873700889194106,0.0002809400209404519,0.00029850449642268454,0.0003011791962982371,0.00027944700186568024,0.00027819628361525745,0.00027827410090948656,0.000324849766028282,0.00032701395912602206,0.0003290987236960909,0.000325923750234586,0.0003217011552843946,0.0003276721577369066,0.0003261140045685267,0.00032525796331631487,0.00032850457920844837
44,0.00030311808081393037,0.00035820747751865714,0.00032690572652748656,0.0002807575166645621,0.00029826846186375446,0.00030106783495145506,0.00027960434191545203,0.00027833498636451983,0.00027839496944666146,0.0003256601695520149,0.0003289060050010669,0.00033029467550740996,0.00032890675034733376,0.0003236952294399019,0.00032929557333755973,0.00032848259170221994,0.00032829649281816085,0.0003323314130418866
45,0.0003021126826574959,0.000362649277663441,0.00032725116930923273,0.00028193252537726164,0.00030051209574025645,0.00030325676439271233,0.00028046258458941386,0.000279061432547523,0.0002792305210967802,0.00032273114684352436,0.0003261336960396702,0.00032766229216701416,0.0003269052305640183,0.00032129911758327465,0.00032659244006327077,0.0003268626016227572,0.0003259136528028682,0.0003300031032662551
46,0.000304063259434663,0.00036939216170240046,0.000332616018309357,0.000282985340859959,0.00030257770852694865,0.0003061602049114994,0.00028107490284794286,0.0002790147010855891,0.0002792003049867662,0.0003214921025047878,0.0003246141174918709,0.0003266141626366498,0.00032563252744611626,0.00032014181281351633,0.00032541738941457637,0.00032572410465177764,0.0003245923690789675,0.00032806796146008936
47,0.0003091444390527063,0.00037802158195328675,0.0003384137455047042,0.0002836763314981761,0.000303878384468866,0.00030797281387429456,0.00028126938298367223,0.00027921642638559707,0.0002793775746853096,0.00032452286699501505,0.00032683041692192256,0.00032856877694730586,0.0003285281161316964,0.00032231651291277346,0.00032751476285684204,0.000328534569822879,0.0003277690960168378,0.0003317077680951719
48,0.00031593466695467473,0.00038700418413969257,0.0003448097176436931,0.00028369650835441445,0.0003040221616081435,0.00030855456483001,0.0002814471004006212,0.0002794279613064087,0.0002795929439914756,0.000322823406375462,0.0003251485067849702,0.00032689683236921546,0.0003266958207237988,0.0003205057991865986,0.0003257441991652708,0.0003271635887026294,0.0003257273059025558,0.0003295059229397658
49,0.00032539010997446275,0.00039720824111940387,0.0003528176718897836,0.00028352480379900723,0.00030142251044748916,0.0003032366079846005,0.00028119469146649557,0.0002792532219846891,0.00027933476856513255,0.00032208266910578435,0.00032449453751838363,0.0003263118270709341,0.00032564392440796307,0.0003201260154489464,0.00032516097417416116,0.0003261894197674695,0.0003245819914190414,0.00032773104264487797
50,0.0003342116010329849,0.00039541045087282325,0.00035378426656969747,0.0002835489355689558,0.00030062754609726944,0.00030112738192931927,0.000280743131192735,0.00027861404968079035,0.00027883722872568297,0.00032498335637416855,0.00032693199095847243,0.0003285178554451869,0.0003291794088131364,0.0003224609093565973,0.00032746413010928307,0.0003292384848979939,0.0003281531897558421,0.0003312858129399497
51,0.00034105988634774086,0.0003852942097787481,0.0003532272764917641,0.0002838554236857245,0.00030033122984547564,0.0002997261334950029,0.0002806527524959691,0.00027917165961700104,0.0002787324368029313,0.00032283810452007737,0.0003253439378545891,0.0003267112979400343,0.00032705339345153497,0.00032079696292938644,0.00032562314697479793,0.00032766983892737277,0.00032600613750837003,0.00032932551275931666
52,0.00034345211592446177,0.0003866796387805575,0.0003543503030911903,0.0002837920807491756,0.00030008209041336133,0.0002992159932967411,0.00028028390173968307,0.0002788114928680537,0.0002788684525786485,0.000321685655413376,0.00032476069235982973,0.0003261674223402332,0.0003258632608339094,0.00032019978974803104,0.00032499224614991357,0.00032664638816797394,0.00032477475669485977,0.0003277835553224825
53,0.000341553939549078,0.00038322662176901135,0.00035140635358031543,0.0002837889376874335,0.00029952284411408276,0.0002967817922533638,0.0002792535420312256,0.0002790977391628073,0.0002784194930263955,0.00032413925756431876,0.0003282921151293253,0.0003283556338823928,0.00032966342844750095,0.0003228670066587858,0.0003274482790645458,0.00032992923397382124,0.00033017539387025606,0.0003328355308266969
54,0.0003369481224658348,0.00037832829404104644,0.00034716340397457243,0.0002813290531573855,0.00029638091232280634,0.0002942709790365252,0.00027971428801188265,0.0002778158590789819,0.0002778582407982748,0.00032200626354444273,0.00032717974385324254,0.0003269281774362353,0.00032789573112977736,0.0003214907556099367,0.0003260900879824192,0.0003287705762849016,0.0003287310080115579,0.00033249252238724196
55,0.00033159793893579054,0.0003741312527035585,0.0003395159055163431,0.0002794704013048919,0.0002871767921095238,0.0002871210361472764,0.00027770505426702593,0.0002775551646902733,0.0002776369656550429,0.0003205833210847022,0.00032721439714659197,0.0003267680583090079,0.00032767162363878403,0.0003217857348524237,0.00032721390322449436,0.0003286620724974124,0.00032865560057088346,0.0003317568674698065
56,0.0003181647738307955,0.00035653521121664265,0.00031714655522859767,0.00027835758512342786,0.00028652676284713545,0.00028643848770763244,0.00027750932099813107,0.00027766698689807745,0.0002777686754320531,0.000322773881960644,0.0003297581188783065,0.00032929998004555834,0.0003308151960958808,0.0003246540050815132,0.0003308747670825604,0.0003325979783032,0.000332334408071088,0.0003361877677196217
57,0.0002996753362470671,0.0003322171063677606,0.0003099555410938283,0.0002787900966810654,0.00028822964053899986,0.00028752646732004917,0.00027735135022540093,0.00027846312602433925,0.00027849487767504826,0.0003215348430197318,0.00032894265923050773,0.00032928064450208526,0.00033016263792406503,0.000324285199974937,0.00033179942576761054,0.0003325610446809456,0.00033165047434053675,0.00033490748592705127
58,0.00029583582922112356,0.00033034550563697365,0.0003103610994663467,0.0002792167979640311,0.00029078468078202856,0.00028965353230590965,0.0002775392308295507,0.0002785622460656978,0.0002786260173588708,0.0003221312387025915,0.0003297788589870019,0.00033137932817519804,0.0003291591520239412,0.000324762449450553,0.00033229892282553763,0.00033137091390989594,0.0003301592967291939,0.0003324320471163165
59,0.0002980431050767719,0.0003319655322218426,0.00031600084434381853,0.00027902052087353207,0.00029040588869233476,0.00028955353043632356,0.0002775198165552293,0.00027834261437587987,0.00027861488848184663,0.0003275921922794566,0.00033375233685631485,0.00033589911678555347,0.0003323437448164072,0.0003282023766970483,0.00033595841900774487,0.00033553633878935805,0.00033316787301269587,0.00033593661482483325
60,0.00030229063620297174,0.0003375048377854862,0.00031706200087646807,0.00027929785194695083,0.00029153941347605683,0.0002909498654496205,0.0002779575603130942,0.0002779930360240323,0.00027905818713845246,0.0003279141606706515,0.0003334300535120391,0.0003354974819372551,0.00033068610478890776,0.00032671785622857044,0.000334880222050618,0.0003339947716354044,0.00033179006080804175,0.0003342462544842094
61,0.00030142150228199417,0.00033509545686603837,0.00031903247289144846,0.00027976201340842814,0.0002926088601718833,0.0002920680101459547,0.0002784397831442021,0.00027854727437640016,0.00027932759099432233,0.0003282517245200768,0.00033279786567637083,0.0003345530246162541,0.0003300348850625484,0.00032637143074633264,0.0003339587481196789,0.0003318116529171841,0.0003300560248932533,0.0003317080324768504
62,0.00030038723151084245,0.00033791346518897,0.0003191372033872564,0.0002800519095861997,0.0002932305492948245,0.0002928497420378745,0.0002788193601045498,0.00027882296291098805,0.00027930360353425497,0.00033253897292610216,0.00033590922247504366,0.0003376368727183853,0.0003338748234455682,0.00032932203404297563,0.0003365591025093926,0.0003351578373470589,0.0003325657338332765,0.00033469354980641866
63,0.0003000878553137735,0.0003391036207268261,0.00032095529851427254,0.0002804551431341612,0.00029385613777025766,0.0002935378369997919,0.0002792193062837059,0.0002791994860197401,0.0002793318521443168,0.00032992304706646583,0.0003339770463833956,0.0003357580937512981,0.00033199389754807725,0.000326972179344554,0.0003347017587210083,0.00033270546094372685,0.0003305988745302954,0.000332573908760795
64,0.00030072359508667544,0.00034200068637316996,0.000321743059939414,0.00028022738033127984,0.00029354752287125217,0.0002933651986768404,0.0002788018414721395,0.00027888735222250807,0.00027884411427560194,0.0003288924833030717,0.0003321427118448867,0.0003338525066065439,0.00033043234878082526,0.00032536988752894616,0.0003327891874698319,0.0003299121036459205,0.0003282600190951249,0.00032943535907882065
65,0.00029948329203251494,0.00034119798789251953,0.0003189702050866151,0.00027937127366089206,0.0002915707952094787,0.00029171916751769445,0.00027785359214052335,0.00027806929772225964,0.00027799250908250284,0.0003321464931839273,0.00033464926000730026,0.0003360765047487584,0.0003334646956103884,0.00032759763563731487,0.00033481082532393913,0.0003317210593969267,0.00033129261074667503,0.00033222944436977196
66,0.0002973779402448183,0.0003369920437227075,0.00031398765454931026,0.0002791608370635911,0.0002894324998710115,0.0002896977415288263,0.00027830506798226463,0.0002784147542731079,0.0002783671158993308,0.00032767372680313493,0.0003313100199867445,0.0003324458074635316,0.0003302593807516805,0.00032429985025266255,0.0003315774458398514,0.0003294782242473128,0.00032891418538095264,0.00032990356289596204
67,0.000294613298813307,0.000331993779084702,0.00030766640074615106,0.0002798984607898033,0.000291631724854344,0.0002916349329998565,0.00027921175032583984,0.0002791832762160108,0.00027920569224657086,0.0003243325872788232,0.0003286913071739035,0.0003291473357041019,0.0003284504440982373,0.0003227070712708656,0.0003285833312675196,0.00032792847055175913,0.0003277257392907799,0.0003282064488881723
68,0.0002918083009594818,0.00032721363959684323,0.0003088599386053875,0.0002799684271418431,0.00029395169474105015,0.00029411508871760603,0.0002787585368093504,0.0002786662047658073,0.00027852725219527176,0.0003250191430711599,0.0003310660802005832,0.000330376484917747,0.0003315931991725876,0.00032501478885279167,0.00033035806607039975,0.0003314285208103202,0.0003312243890866506,0.0003315336469630674
69,0.00029501817360879046,0.00033759029555210766,0.00031707093439225863,0.000280504817066838,0.00029540853232263653,0.00029582856724647455,0.00027925517164826354,0.000279273296016812,0.0002791528144308375,0.00032224200504413073,0.0003286404872783481,0.0003277708637566727,0.000329421222144433,0.00032292448202336056,0.0003278666633714988,0.00032934581421927245,0.00032900668785816004,0.00032976840848803363
70,0.00030231865518759644,0.00035155212570946485,0.000323751198002952,0.0002819243376330307,0.0002987843663017341,0.0002990736977272805,0.0002802160745569395,0.0002801308087652001,0.0002800531216954479,0.00032092643779757496,0.00032733466678484195,0.0003266372523018496,0.00032796903003798897,0.00032190123291785344,0.00032681251764205,0.00032781967004094306,0.00032770931512152146,0.00032824116173847505
71,0.0003054034341185503,0.0003572294482015157,0.0003308916832147411,0.00028286449158078337,0.00030096544083233335,0.0003008919247954086,0.0002807836406723803,0.0002806513276808078,0.0002808054499201482,0.0003237915177920387,0.00032963896394660466,0.00032843152924740216,0.0003307999321652097,0.00032418195716908547,0.00032894163784458723,0.0003308442263819839,0.00033098923016065145,0.00033161870870653806
72,0.00031311048455354574,0.0003680910149587265,0.0003385062489934483,0.0002843791479819775,0.00030339142333508,0.0003026046681046283,0.0002815593835087631,0.00028142932013963586,0.0002816244375701247,0.0003221455168016278,0.0003280099784571646,0.00032685656391572064,0.00032888010289144334,0.00032241672884489786,0.0003272950381375589,0.0003287786022362712,0.0003287375418265275,0.0003299411601841556
73,0.00032312057749827715,0.00037985317499656735,0.0003469301373089877,0.0002856472806974509,0.0003057003024509966,0.00030452289944758975,0.00028176356808520434,0.00028159679671342245,0.0002818107486452615,0.00032136963045731543,0.0003272556390899476,0.0003262716858448654,0.0003275429226416418,0.0003216869693788895,0.0003267471476881124,0.0003274139113279169,0.0003275609953165269,0.00032864945296587106
74,0.0003325163200180648,0.0003855160325841759,0.0003498060254790119,0.000286128921764982,0.00030542541954815176,0.00030335422297629046,0.00028172289147936655,0.00028133273569419715,0.000281460055108491,0.00032428339336364686,0.0003297518421191775,0.0003283495330751762,0.000330260642444573,0.000323916160206246,0.00032923112418712974,0.0003304973962844075,0.00033090525733116494,0.00033212986846640824
75,0.0003413682363891601,0.0003891297959351282,0.0003504307505177703,0.0002873431894146044,0.0003058510073797813,0.00030282456961231347,0.0002823284591654956,0.0002813757973744152,0.0002815111044725835,0.00032244488924254073,0.0003279308337223298,0.0003267224565274395,0.0003282328381849154,0.0003231607658045962,0.0003281743168378215,0.0003284980779263338,0.0003290869188666773,0.0003304197115423218
