case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,FixedCost,missing,4.402136320760219e10
missing,all,cost,all,all,all,Cost,VariableCost,missing,6.801665070922332e10
missing,all,cost,all,all,all,Cost,TotalCost,missing,1.120380139168255e11
