case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,DiscountedFixedCost,missing,4.428883094111339e10
missing,all,cost,all,all,all,Cost,DiscountedVariableCost,missing,6.838618449888315e10
missing,all,cost,all,all,all,Cost,DiscountedTotalCost,missing,1.1267501543999654e11
