case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,FixedCost,missing,7.859652635231904e11
missing,all,cost,all,all,all,Cost,VariableCost,missing,1.911332578016412e10
missing,all,cost,all,all,all,Cost,TotalCost,missing,8.050785893033545e11
