case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,DiscountedFixedCost,missing,1.202791272418667e11
missing,all,cost,all,all,all,Cost,DiscountedVariableCost,missing,7.68030033798044e10
missing,all,cost,all,all,all,Cost,DiscountedTotalCost,missing,1.9708213062167108e11
