natgas_SE,ethane_SE,natgas_demand_SE,biocorn_SE,biowood_SE,bioherb_SE,elec_SE,ethylene_SE,ethylene_demand_SE,h2_SE,co2_captured_SE,ethanol_SE,gasoline_SE,gasoline_demand_SE,jetfuel_SE,jetfuel_demand_SE,diesel_SE,diesel_demand_SE
-55.28025139718762,21.98,137.98142815142853,155.0,569.1703758804483,656.6716662245199,10.432150001454795,1146.4185628738428,4280.4656539703265,11.928510693289317,-604.4435933187789,104.27133680002909,94.95991,335.7410336618196,-136.45476492030056,109.43486947346462,97.34841,349.70882458768943
-89.33084019966242,21.98,103.93083934895373,155.0,569.1703758804484,656.6716662245199,10.432150001454795,-1721.9328802357734,1412.1142108607105,11.928510693289317,-604.4435933187788,104.27133680002909,94.95991,335.7410336618196,-147.64482585953908,98.2448085342261,97.34841,349.70882458768943
-89.33084019966242,21.98,103.93083934895373,155.0,569.1703758804484,656.6716662245199,10.432150001454795,1132.3152305355545,4266.362321632038,11.928510693289317,-604.4435933187788,104.27133680002909,94.95991,335.7410336618196,-147.64482585953908,98.2448085342261,97.34841,349.70882458768943
-89.33084019966242,21.98,103.93083934895373,155.0,569.1703758804484,789.4378608687979,10.432150001454795,1132.3152305355545,4266.362321632038,11.928510693289317,-604.4435933187788,104.27133680002909,94.95991,335.7410336618196,-194.9227768589021,50.96685753486311,97.34841,349.70882458768943
-89.33084019966242,21.98,103.93083934895373,155.0,569.1703758804484,714.6540041742272,10.432150001454795,-1721.9328802357734,1412.1142108607105,11.928510693289317,-604.4435933187788,104.27133680002909,94.95991,335.7410336618196,-136.45476492030048,109.4348694734647,97.34841,349.70882458768943
-55.28025139718762,21.98,137.98142815142853,155.0,569.1703758804484,656.6716662245199,10.432150001454795,-1769.1863091212085,1364.8607819752751,11.928510693289317,-604.4435933187788,104.27133680002909,94.95991,335.7410336618196,-136.45476492030048,109.4348694734647,97.34841,349.70882458768943
-89.33084019966242,21.98,103.93083934895373,155.0,569.1703758804483,789.4378608687978,10.432150001454795,-1721.932880235774,1412.1142108607098,11.928510693289317,-604.4435933187789,104.27133680002909,94.95991,335.7410336618196,75.68131,321.57094439376516,97.34841,349.70882458768943
-89.76726204936284,21.98,103.4944174992533,155.0,568.2633122919549,789.4666985780551,10.160817986087503,1132.0933221825528,4266.140413279037,11.618259513399346,-604.4435933187788,104.26591015972174,94.95991,335.7410336618196,-75.8579418253909,170.03169256837427,97.34841,349.70882458768943
-90.18951554207459,21.98,103.07216400654156,155.0,569.415201616428,790.5466106352525,0.0,1130.3775297729098,4264.424620869394,11.71986769326022,-604.4435933187789,104.06269379999999,94.95991,335.7410336618196,-102.45653250960365,143.43310188416154,97.34841,349.70882458768943
-90.18951554207459,21.98,103.07216400654156,155.0,569.415201616428,582.7529744928662,0.0,-1751.333397907316,1382.7136931891675,11.71986769326022,-604.4435933187788,104.06269379999999,94.95991,335.7410336618196,-186.1919512270807,59.697683166684506,97.34841,349.70882458768943
