case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,FixedCost,missing,5.39432432182753e10
missing,all,cost,all,all,all,Cost,VariableCost,missing,1.848950915940024e10
missing,all,cost,all,all,all,Cost,TotalCost,missing,7.243275237767554e10
