natgas_SE,ethane_SE,natgas_demand_SE,biocorn_SE,biowood_SE,bioherb_SE,elec_SE,ethylene_SE,ethylene_demand_SE,h2_SE,co2_captured_SE,ethanol_SE,gasoline_SE,gasoline_demand_SE,jetfuel_SE,jetfuel_demand_SE,diesel_SE,diesel_demand_SE
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,1368.4130948770164,2345.42308795715,0.0,-248.0583249873401,56.3840576,-21.408901148309862,53.65237174416531,75.68131,152.3351135372913,68.59807683168316,147.2690858316649
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,836.706381480871,1813.7163745610046,0.0,-248.0583249873401,18.92583810845778,-273.18437978868,-198.1231068962049,36.66233136297686,113.31613490026815,31.510730800453246,110.181739800435
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,836.706381480871,1813.7163745610046,0.0,-248.05832498734006,18.92583810845778,-273.18437978868,-198.12310689620486,75.68131,152.3351135372913,97.34841,176.01941899998175
14.058029999999999,21.98,82.94781153242016,155.0,86.1092644517918,86.4192,0.0,876.138973474041,1853.1489665541749,0.0,-248.0583249873401,18.92583810845778,-279.0504224481113,-203.98914955563615,36.66233136297686,113.31613490026815,97.34841,176.01941899998175
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,836.706381480871,1813.7163745610046,0.0,-248.0583249873401,18.92583810845778,-273.18437978868,-198.1231068962049,75.68131,152.3351135372913,97.34841,176.01941899998175
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,836.706381480871,1813.7163745610046,0.0,-248.0583249873401,18.92583810845778,-21.408505412364704,53.65276748011046,36.66233136297686,113.31613490026815,97.34841,176.01941899998175
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,836.706381480871,1813.7163745610046,0.0,-248.0583249873401,18.92583810845778,-21.408901148309862,53.65237174416531,36.66233136297686,113.31613490026815,31.510730800453246,110.181739800435
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,836.706381480871,1813.7163745610046,0.0,-248.0583249873401,18.92583810845778,-296.1052491477995,-221.04397625532437,36.66233136297686,113.31613490026815,97.34841,176.01941899998175
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,1368.4130948770164,2345.42308795715,0.0,-248.0583249873401,56.3840576,-21.408901148309862,53.65237174416531,75.68131,152.3351135372913,68.59807683168316,147.2690858316649
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,836.706381480871,1813.7163745610046,0.0,-248.0583249873401,18.92583810845778,22.810032295303206,97.87130518777838,75.68131,152.3351135372913,31.510730800453246,110.181739800435
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,1368.4130948770164,2345.42308795715,0.0,-248.0583249873401,56.3840576,-21.408901148309862,53.65237174416531,75.68131,152.3351135372913,68.59807683168316,147.2690858316649
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,836.706381480871,1813.7163745610046,0.0,-248.0583249873401,18.92583810845778,-279.4921065045057,-204.4308336120306,75.68131,152.3351135372913,31.510730800453246,110.181739800435
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,876.138973474041,1853.1489665541749,0.0,-248.05832498734014,21.703825763656152,-21.408505412364704,53.65276748011046,39.5560685038085,116.20987204109979,97.34841,176.01941899998175
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,836.706381480871,1813.7163745610046,0.0,-248.0583249873401,18.92583810845778,-73.86188203152962,1.199390860945557,36.66233136297686,113.31613490026815,31.510730800453246,110.181739800435
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,836.706381480871,1813.7163745610046,0.0,-248.0583249873401,18.92583810845778,-21.408505412364704,53.65276748011046,75.68131,152.3351135372913,97.34841,176.01941899998175
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,876.138973474041,1853.1489665541749,0.0,-248.0583249873401,21.703825763656152,-241.46220696139412,-166.40093406891893,39.5560685038085,116.20987204109979,34.261213627382325,112.93222262736407
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,836.706381480871,1813.7163745610046,0.0,-248.0583249873401,18.92583810845778,-21.408901148309862,53.65237174416531,75.68131,152.3351135372913,31.510730800453246,110.181739800435
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,836.706381480871,1813.7163745610046,0.0,-248.05832498734006,18.92583810845778,22.49988394219726,97.56115683467243,75.68131,152.3351135372913,31.510730800453246,110.181739800435
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,1368.4130948770164,2345.42308795715,0.0,-248.0583249873401,56.3840576,-21.408901148309862,53.65237174416531,75.68131,152.3351135372913,68.59807683168316,147.2690858316649
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,836.706381480871,1813.7163745610046,0.0,-248.0583249873401,18.92583810845778,-21.408901148309862,53.65237174416531,75.68131,152.3351135372913,97.34841,176.01941899998175
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,1368.4130948770164,2345.42308795715,0.0,-248.0583249873401,56.3840576,-352.28174837221127,-277.22047547973614,75.68131,152.3351135372913,68.59807683168316,147.2690858316649
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,876.138973474041,1853.1489665541749,0.0,-248.0583249873401,21.703825763656152,-241.46220696139412,-166.40093406891893,39.5560685038085,116.20987204109979,34.261213627382325,112.93222262736407
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,876.138973474041,1853.1489665541749,0.0,-248.0583249873401,18.92583810845778,-279.0504224481113,-203.98914955563615,75.17054541758306,151.82434895487435,31.510730800453246,110.181739800435
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,836.706381480871,1813.7163745610046,0.0,-248.0583249873401,18.92583810845778,17.113164734961618,92.17443762743679,75.68131,152.3351135372913,97.34841,176.01941899998175
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,836.706381480871,1813.7163745610046,0.0,-248.0583249873401,18.92583810845778,-21.408505412364704,53.65276748011046,75.68131,152.3351135372913,97.34841,176.01941899998175
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,876.138973474041,1853.1489665541749,0.0,-248.0583249873401,21.703825763656152,19.63860805786923,94.69988095034441,75.68131,152.3351135372913,97.34841,176.01941899998175
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,876.138973474041,1853.1489665541749,0.0,-248.0583249873401,21.703825763656152,-279.0504224481113,-203.98914955563615,39.5560685038085,116.20987204109979,34.261213627382325,112.93222262736407
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,9.972880001280538,1375.2191284494747,2352.2291215296086,0.19945760002561078,-248.0583249873401,56.6792548480379,-349.57520867193034,-274.5139357794552,75.68131,152.3351135372913,97.34841,176.01941899998175
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,9.97288000128054,841.9276193869237,1818.9376124670573,0.19945760002561083,-248.0583249873401,19.109388047131652,-242.68837999259003,-167.62710710011487,36.54603208238933,113.19983561968063,31.59569685457337,110.26670585455513
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,9.97288000128054,841.9276193869237,1818.9376124670573,0.19945760002561083,-248.0583249873401,19.109388047131652,17.098703224641856,92.15997611711701,75.68131,152.3351135372913,97.34841,176.01941899998175
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,19.945760002561077,878.4442600137438,1855.4542530938775,0.39891520005122155,-248.0583249873401,19.29293798580553,-21.408901148309862,53.65237174416531,36.4297328018018,113.08353633909309,97.34841,176.01941899998175
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,836.706381480871,1813.7163745610046,0.0,-248.0583249873401,18.92583810845778,-21.408901148309862,53.65237174416531,75.68131,152.3351135372913,97.34841,176.01941899998175
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,876.138973474041,1853.1489665541749,0.0,-248.0583249873401,21.703825763656152,25.164259121742504,100.22553201421766,75.68131,152.3351135372913,97.34841,176.01941899998175
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,836.706381480871,1813.7163745610046,0.0,-248.0583249873401,18.92583810845778,-21.408901148309862,53.65237174416531,36.66233136297686,113.31613490026815,97.34841,176.01941899998175
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,876.138973474041,1853.1489665541749,0.0,-248.0583249873401,18.92583810845778,-279.0504224481113,-203.98914955563615,36.66233136297686,113.31613490026815,97.34841,176.01941899998175
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,955.7496150368482,1932.7596081169818,0.0,-248.0583249873401,27.312317833419335,29.917218502897747,104.9784913953729,75.68131,152.3351135372913,39.81417607269241,118.48518507267417
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,836.706381480871,1813.7163745610046,0.0,-248.0583249873401,18.92583810845778,-279.4921065045057,-204.4308336120306,75.68131,152.3351135372913,31.510730800453246,110.181739800435
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,836.706381480871,1813.7163745610046,0.0,-248.0583249873401,18.92583810845778,-399.4327424210827,-324.3714695286076,36.66233136297686,113.31613490026815,97.34841,176.01941899998175
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,836.706381480871,1813.7163745610046,0.0,-248.0583249873401,18.92583810845778,-279.4921065045057,-204.4308336120306,36.66233136297686,113.31613490026815,31.510730800453246,110.181739800435
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,836.706381480871,1813.7163745610046,0.0,-248.0583249873401,18.92583810845778,-399.4327424210827,-324.3714695286076,36.66233136297686,113.31613490026815,97.34841,176.01941899998175
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,860.7396460810515,1837.749639161185,0.0,-248.0583249873401,20.61895816470419,-362.7066091812967,-287.64533628882157,75.68131,152.3351135372913,97.34841,176.01941899998175
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,1368.4130948770164,2345.42308795715,0.0,-248.0583249873401,56.3840576,-21.408901148309862,53.65237174416531,75.68131,152.3351135372913,97.34841,176.01941899998175
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,876.138973474041,1853.1489665541749,0.0,-248.0583249873401,18.92583810845778,22.49988394219726,97.56115683467243,75.68131,152.3351135372913,31.510730800453246,110.181739800435
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,876.138973474041,1853.1489665541749,0.0,-248.0583249873401,21.703825763656152,-279.0504224481113,-203.98914955563615,39.5560685038085,116.20987204109979,34.261213627382325,112.93222262736407
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,836.706381480871,1813.7163745610046,0.0,-248.0583249873401,18.92583810845778,22.49988394219726,97.56115683467243,36.66233136297686,113.31613490026815,31.510730800453246,110.181739800435
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,836.706381480871,1813.7163745610046,0.0,-248.0583249873401,18.92583810845778,-273.18437978868,-198.1231068962049,75.68131,152.3351135372913,31.510730800453246,110.181739800435
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,876.138973474041,1853.1489665541749,0.0,-248.0583249873401,21.703825763656152,-279.0504224481113,-203.98914955563615,75.68131,152.3351135372913,34.261213627382325,112.93222262736407
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,1368.4130948770164,2345.42308795715,0.0,-248.0583249873401,56.3840576,-352.28174837221127,-277.22047547973614,75.68131,152.3351135372913,97.34841,176.01941899998175
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,836.706381480871,1813.7163745610046,0.0,-248.0583249873401,18.92583810845778,-399.4327424210827,-324.3714695286076,36.66233136297686,113.31613490026815,31.510730800453246,110.181739800435
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,1368.4130948770164,2345.42308795715,0.0,-248.0583249873401,56.3840576,-573.6465702290085,-498.5852973365333,75.68131,152.3351135372913,97.34841,176.01941899998175
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,836.706381480871,1813.7163745610046,0.0,-248.0583249873401,18.92583810845778,-21.408505412364704,53.65276748011046,75.68131,152.3351135372913,97.34841,176.01941899998175
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,836.706381480871,1813.7163745610046,0.0,-248.0583249873401,18.92583810845778,22.49988394219726,97.56115683467243,75.68131,152.3351135372913,31.510730800453246,110.181739800435
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,1368.4130948770164,2345.42308795715,0.0,-248.0583249873401,56.3840576,54.55428610169492,129.6155589941701,75.68131,152.3351135372913,68.59807683168316,147.2690858316649
14.058029999999999,21.98,82.94781153242016,155.0,86.42,86.4192,0.0,836.706381480871,1813.7163745610046,0.0,-248.0583249873401,18.92583810845778,-279.4921065045057,-204.4308336120306,75.68131,152.3351135372913,97.34841,176.01941899998175
