,commodity,commodity_subtype,node_in,node_out,resource_id,component_id,type,variable,time,weighted_value,time_weight,zone,weighted_value_flow
0,Gasoline,flow,SE_BECCS_FT_Herb_transforms,gasoline_SE,SE_BECCS_FT_Herb,SE_BECCS_FT_Herb_gasoline_edge,BECCSLiquidFuels,flow,504,27214774.42913107,,SE,27214774.42913107
1,Gasoline,flow,SE_BECCS_FT_Wood_transforms,gasoline_SE,SE_BECCS_FT_Wood,SE_BECCS_FT_Wood_gasoline_edge,BECCSLiquidFuels,flow,504,6877162.5279863775,,SE,6877162.5279863775
2,Gasoline,flow,SE_Bio_FT_Herb_transforms,gasoline_SE,SE_Bio_FT_Herb,SE_Bio_FT_Herb_gasoline_edge,BECCSLiquidFuels,flow,504,-2.2682781884317392e-11,,SE,-2.2682781884317392e-11
3,Gasoline,flow,SE_Bio_FT_Wood_transforms,gasoline_SE,SE_Bio_FT_Wood,SE_Bio_FT_Wood_gasoline_edge,BECCSLiquidFuels,flow,504,-2.3845535682201928e-11,,SE,-2.3845535682201928e-11
4,Gasoline,flow,SE_Bio_Gasoline_Herb_transforms,gasoline_SE,SE_Bio_Gasoline_Herb,SE_Bio_Gasoline_Herb_gasoline_edge,BECCSGasoline,flow,504,8295972.69875601,,SE,8295972.69875601
5,Gasoline,flow,SE_Bio_Gasoline_Wood_transforms,gasoline_SE,SE_Bio_Gasoline_Wood,SE_Bio_Gasoline_Wood_gasoline_edge,BECCSGasoline,flow,504,-3.042006137098265e-10,,SE,-3.042006137098265e-10
6,Gasoline,flow,SE_Gasoline_Fossil_Upstream_transforms,gasoline_SE,SE_Gasoline_Fossil_Upstream,SE_Gasoline_Fossil_Upstream_fuel_edge,FossilFuelsUpstream{LiquidFuels},flow,504,338514980.2697265,,SE,338514980.2697265
7,Gasoline,flow,SE_Synthetic_FT_transforms,gasoline_SE,SE_Synthetic_FT,SE_Synthetic_FT_gasoline_edge,SyntheticLiquidFuels,flow,504,-1.2612055031619738e-10,,SE,-1.2612055031619738e-10
8,Gasoline,flow,Synthetic_Ethylene_CCS_90_transforms,gasoline_SE,Synthetic_Ethylene_CCS_90,Synthetic_Ethylene_CCS_90_gasoline_production_edge,SyntheticEthylene,flow,504,0.0,,SE,0.0
9,Gasoline,flow,Synthetic_Ethylene_Non_CCS_transforms,gasoline_SE,Synthetic_Ethylene_Non_CCS,Synthetic_Ethylene_Non_CCS_gasoline_production_edge,SyntheticEthylene,flow,504,-1.2723865224926531e-11,,SE,-1.2723865224926531e-11
10,Gasoline,flow,gasoline_SE,SE_Gasoline_Use_transforms,SE_Gasoline_Use,SE_Gasoline_Use_fuel_edge,FuelsEndUse{UserAdditions.Gasoline},flow,504,380902889.9256,,SE,-380902889.9256
