case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,DiscountedFixedCost,missing,4.998309757842318e9
missing,all,cost,all,all,all,Cost,DiscountedVariableCost,missing,3.9264518448978434e9
missing,all,cost,all,all,all,Cost,DiscountedTotalCost,missing,8.924761602740162e9
