Time_Index,natgas_fossil_CA,natgas_fossil_CEN,natgas_fossil_MIDAT,natgas_fossil_NCEN,natgas_fossil_NE,natgas_fossil_NW,natgas_fossil_SE,natgas_fossil_SW,natgas_fossil_TX,gasoline_fossil_global,diesel_fossil_global,jetfuel_fossil_global,ethane_CA,ethane_SW,ethane_NW,ethane_TX,ethane_NCEN,ethane_CEN,ethane_SE,ethane_MIDAT,ethane_NE
148,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
149,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
150,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
151,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
152,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
153,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
154,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
155,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
156,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
157,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
158,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
159,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
160,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
161,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
162,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
163,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
164,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
165,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
166,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
167,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
168,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
169,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
170,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
171,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
172,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
173,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
174,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
175,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
176,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
177,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
178,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
179,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
180,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
181,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
182,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
183,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
184,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
185,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
186,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
187,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
188,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
189,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
190,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
191,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
192,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
193,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
194,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
195,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
196,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
197,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
198,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
199,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
200,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
201,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
202,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
203,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
204,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
205,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
206,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
207,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
208,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
209,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
210,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
211,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
212,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
213,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
214,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
215,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
216,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
217,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
218,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
219,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
220,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
221,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
222,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
223,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
224,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
225,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
226,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
227,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
228,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
229,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
230,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
231,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
232,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
233,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
234,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
235,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
236,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
237,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
238,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
239,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
240,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
241,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
242,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
243,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
244,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
245,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
246,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
247,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
248,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
249,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
250,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
251,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
252,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
253,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
254,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
255,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
256,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
257,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
258,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
259,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
260,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
261,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
262,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
263,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
264,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
265,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
266,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
267,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
268,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
269,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
270,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
271,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
272,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
273,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
274,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
275,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
276,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
277,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
278,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
279,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
280,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
281,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
282,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
283,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
284,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
285,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
286,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
287,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
288,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
289,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
290,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
291,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
292,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
293,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
294,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
295,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
296,16.44652268,15.04754461,12.21546705,14.97930178,15.01342319,15.55936586,12.55668122,13.27323096,13.40971663,94.95990171,97.34840085,75.68130147,1,1,1,1,1,1,1,1,1
