corn_NCEN,corn_CEN,bioagri_CA,bioagri_NW,bioagri_SW,bioagri_TX,bioagri_NCEN,bioagri_CEN,bioagri_SE,bioagri_MIDAT,bioagri_NE,bioherb_CA,bioherb_NW,bioherb_SW,bioherb_TX,bioherb_NCEN,bioherb_CEN,bioherb_SE,bioherb_MIDAT,bioherb_NE,biowood_CA,biowood_NW,biowood_SW,biowood_TX,biowood_NCEN,biowood_CEN,biowood_SE,biowood_MIDAT,biowood_NE,ethanol_CA,ethanol_NW,ethanol_SW,ethanol_TX,ethanol_NCEN,ethanol_CEN,ethanol_SE,ethanol_MIDAT,ethanol_NE,ethylene_CA,ethylene_NW,ethylene_SW,ethylene_TX,ethylene_NCEN,ethylene_CEN,ethylene_SE,ethylene_MIDAT,ethylene_NE,gasoline_CA,gasoline_NW,gasoline_SW,gasoline_TX,gasoline_NCEN,gasoline_CEN,gasoline_SE,gasoline_MIDAT,gasoline_NE,ethylene_demand_CA,ethylene_demand_SW,ethylene_demand_NW,ethylene_demand_TX,ethylene_demand_NCEN,ethylene_demand_CEN,ethylene_demand_SE,ethylene_demand_MIDAT,ethylene_demand_NE,gasoline_demand_CA,gasoline_demand_SW,gasoline_demand_NW,gasoline_demand_TX,gasoline_demand_NCEN,gasoline_demand_CEN,gasoline_demand_SE,gasoline_demand_MIDAT,gasoline_demand_NE,natgas_CA,natgas_NW,natgas_SW,natgas_TX,natgas_NCEN,natgas_CEN,natgas_SE,natgas_MIDAT,natgas_NE,natgas_demand_CA,natgas_demand_SW,natgas_demand_NW,natgas_demand_TX,natgas_demand_NCEN,natgas_demand_CEN,natgas_demand_SE,natgas_demand_MIDAT,natgas_demand_NE,elec_CA,elec_NW,elec_SW,elec_TX,elec_NCEN,elec_CEN,elec_SE,elec_MIDAT,elec_NE,h2_CA,h2_NW,h2_SW,h2_TX,h2_NCEN,h2_CEN,h2_SE,h2_MIDAT,h2_NE,co2_captured_CA,co2_captured_NW,co2_captured_SW,co2_captured_TX,co2_captured_NCEN,co2_captured_CEN,co2_captured_SE,co2_captured_MIDAT,co2_captured_NE
155.0,155.0,32.438614938481656,41.511260788433894,37.97567657131592,31.046692803220353,41.4818396222071,37.87377943150174,31.126621360952644,38.38063793111225,38.89641196876432,71.95119013454082,65.41790249012443,59.74039397460753,63.12693762256158,62.47466624283354,66.02843122804552,60.57292222487158,56.84452361720927,59.93958718398748,35.151840323874566,37.69301834439741,37.44160001478627,37.59944303781678,33.479418754656876,32.18763052316496,24.655401218012013,20.93151699563827,27.241173687290512,-16.094524310245834,-11.36851883849745,-12.259965617746719,-16.955049521546925,59.31927644822198,59.12845872629493,-17.082248067665386,-12.519642701856409,-11.84214566792728,956.0189776459601,956.0189776459601,956.0189776459601,956.0189776459601,956.0189776459601,956.0189776459601,956.0189776459601,956.0189776459601,956.0189776459601,-138.17710160085434,-135.1909991245813,-147.2628980596835,-147.66150195756757,-149.42085613119468,-149.57932654736123,-148.91419516593393,-162.0386562701528,-175.81757237159596,-0.0,-0.0,-0.0,956.0189776459601,956.0189776459601,956.0189776459601,956.0189776459601,956.0189776459601,-0.0,-138.17710160085434,-147.2628980596835,-135.1909991245813,-147.66150195756757,-149.42085613119468,-149.57932654736123,-148.91419516593393,-162.0386562701528,-175.81757237159596,15.972872675124622,15.293036873680576,13.206775207662371,13.358363024673114,14.944701315840627,15.046938236923523,12.487836020141806,12.069378298251511,14.79777654850772,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,120.38768329714325,119.24040961343877,125.38355149294289,128.25740526888566,141.56539144196512,134.88183914941914,130.51658035370554,131.9662291583223,127.60635864268566,13.552661834585953,13.017065405893474,14.722449757999222,15.837037707583248,19.405237421562667,20.380318246791106,15.367806303462206,16.38539528301865,14.110627002728732,2.666202977093043,4.935907127464374,-4.718891961139619,-4.999793235904082,-6.094817869426145,-6.199867713728912,-6.095230718058663,-16.198267731424046,-26.304983937730285
155.0,155.0,32.440607951929415,41.51780138031482,37.9858691993168,31.08933229987264,41.48079599949206,37.87102893634445,31.13586922321195,38.39230264716772,38.91974650870148,72.06787711168116,65.45319886650297,59.76991213493437,63.15329004103674,62.48995317190739,66.02011114323783,60.60928960815677,56.87232186892048,59.99394120756471,35.15513685841473,37.67009635010876,37.46784390580847,37.60523096462159,33.442888106204,32.12681333638055,24.60910445370583,20.936946928990697,27.280489662097764,-18.07883205287031,-13.337709840365212,-14.345864443145306,-19.07521206814194,62.88445659655453,62.63525977433418,-19.232954907099675,-14.705277300117501,-13.90602868138456,1013.3981233542397,1013.3981233542397,1013.3981233542397,1013.3981233542397,1013.3981233542397,1013.3981233542397,1013.3981233542397,1013.3981233542397,1013.3981233542397,-146.7301805618135,-143.7206957924598,-155.79668621553574,-156.19730094829956,-157.95657339352417,-158.11511778236687,-157.44929308833994,-170.57349990935077,-184.84946303857063,-0.0,-0.0,-0.0,1013.3981233542397,1013.3981233542397,1013.3981233542397,1013.3981233542397,1013.3981233542397,-0.0,-146.7301805618135,-155.79668621553574,-143.7206957924598,-156.19730094829956,-157.95657339352417,-158.11511778236687,-157.44929308833994,-170.57349990935077,-184.84946303857063,15.993426767701747,15.293968924642401,13.202634937408064,13.358382188395069,14.944383466550232,15.046923867367639,12.48447156423012,12.064827352630594,14.78792606143497,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,145.55258558557264,144.1484163844244,151.83190614910882,155.4032861993379,171.5750183067134,163.44002112710217,157.7763937158731,159.6872186815382,153.88354450664698,14.166765954813208,13.608242464795694,15.388907526925921,16.497854196885683,20.116459929024543,21.074183623565208,16.034335889531455,17.0518840428825,14.744753633188356,2.6562299417843502,4.9411438574375275,-4.7180109744306,-4.999793360945699,-6.094808699141564,-6.199867201699925,-6.095228895840031,-16.198258765190076,-26.6859298931094
155.0,155.0,32.43555256597205,41.522084234098486,37.99545176775679,31.136965562652787,41.47901915439553,37.8743587614102,31.163174402538132,38.40703532668579,38.95558034932763,72.19955585342159,65.48654409141001,59.813519516472056,63.20421245919022,62.51766271079297,66.04958127433244,60.65368787580258,56.94456061390048,60.077427683683275,35.155391856395376,37.64389926144191,37.48923518534552,37.61681367394191,33.42372078636805,32.07570904730318,24.596117496683256,20.971335413062967,27.36928967991953,-20.348425645097063,-15.571197472453244,-16.752889454841917,-21.52094855755379,67.07937598462851,66.76739106309513,-21.700329908599276,-17.22139923856923,-16.277553559642357,1081.1714428866273,1081.1714428866273,1081.1714428866273,1081.1714428866273,1081.1714428866273,1081.1714428866273,1081.1714428866273,1081.1714428866273,1081.1714428866273,-156.87443151607692,-153.87668645145675,-165.87245796118842,-166.27930929375037,-168.03853454111385,-168.19716327224947,-167.5319285948272,-180.65841696425235,-195.33596200222624,-0.0,-0.0,-0.0,1081.1714428866273,1081.1714428866273,1081.1714428866273,1081.1714428866273,1081.1714428866273,-0.0,-156.87443151607692,-165.87245796118842,-153.87668645145675,-166.27930929375037,-168.03853454111385,-168.19716327224947,-167.5319285948272,-180.65841696425235,-195.33596200222624,15.979611091247346,15.278087351444722,13.206559083990985,13.358192254832813,14.944009448983202,15.046925051442088,12.487455961714742,12.078771235769047,14.799695804543413,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,174.53508234267773,172.84895821314288,182.33425055889094,186.70504646183986,206.17635267385938,196.37063331923036,189.18598678149576,191.6104965451312,184.15112212943558,14.810125162229658,14.243228438374189,16.070437273574385,17.18859970354026,20.856641141280953,21.78579452035274,16.72480390211626,17.74460593509946,15.393694936137834,2.606476886519664,4.876857520094414,-4.712593627937412,-4.999794993408989,-6.094803299590077,-6.199867067335829,-6.0952089966638185,-16.198253432637788,-26.993378808530135
155.0,155.0,32.4322794524193,41.51685649648732,37.98660222203925,31.09803937439316,41.479289653145045,37.86295890622551,31.126514476344337,38.396283932015706,38.92812231998952,72.1866469280069,65.45025470084137,59.78189192172365,63.17928825739676,62.50068213969328,66.04058221975875,60.620389622385986,56.90149339647207,60.01373885040798,35.15279030779434,37.65308630774933,37.47290768977482,37.60419692108904,33.420567474471156,32.0894551898116,24.58329055964475,20.94294706258931,27.29315361330802,-18.751197231435157,-13.990385206719852,-15.058328024356522,-19.800145984217746,64.1054916743252,63.83959823290067,-19.976292949936912,-15.45254337127182,-14.612516224363429,1033.1672445806394,1033.1672445806394,1033.1672445806394,1033.1672445806394,1033.1672445806394,1033.1672445806394,1033.1672445806394,1033.1672445806394,1033.1672445806394,-149.71350086246434,-146.7121120301819,-158.7328434405383,-159.13789607508974,-160.8976550253544,-161.0560035914036,-160.3901972741311,-173.51406617616922,-188.1566898360432,-0.0,-0.0,-0.0,1033.1672445806394,1033.1672445806394,1033.1672445806394,1033.1672445806394,1033.1672445806394,-0.0,-149.71350086246434,-158.7328434405383,-146.7121120301819,-159.13789607508974,-160.8976550253544,-161.0560035914036,-160.3901972741311,-173.51406617616922,-188.1566898360432,15.980807041265713,15.279160667453812,13.203188550862013,13.357000759104574,14.945374642971167,15.046939866857597,12.484661834464596,12.063322453459419,14.775673449948767,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,154.21627994031377,152.6921794422563,160.84325733755966,164.63724777197433,181.78967656815234,173.1548316827741,167.0957761426754,169.16493860493856,162.88164835093357,14.477394198257294,13.908750484184614,15.697190783864292,16.785770191176965,20.41606778252436,21.361891179567184,16.32021480193275,17.329314337972303,15.02315145243078,2.6217809762414133,4.8965289353362325,-4.714312060750665,-4.999793845734289,-6.094806659455529,-6.199869364279145,-6.0952175986955055,-16.19825667232399,-26.968029389718957
155.0,155.0,32.35618318071659,41.51491521168154,37.96852117094034,31.162939783265056,41.45963083337605,37.84685373738992,31.130886882586836,38.394771657354696,38.99729005509875,73.06612719046883,65.55758076213493,59.78202574350769,63.231336017578165,62.540401588770095,66.03873998151602,60.71815344709046,57.020952015135286,60.209742605348694,35.14445537078972,37.533021626201936,37.47247757260366,37.54868950271366,33.31872940185185,31.85211524515476,24.366278761046452,20.837525887801505,27.282167690187805,-50.84835499333299,-45.76804659635085,-48.79742019415425,-54.35947704993538,121.10726128700274,120.81097185204051,-53.07903143486712,-49.09083486718248,-46.55519366365489,1961.0253658404265,1961.0253658404265,1961.0253658404265,1961.0253658404265,1961.0253658404265,1961.0253658404265,1961.0253658404265,1961.0253658404265,1961.0253658404265,-287.7122260190797,-284.67616435088803,-296.7622263240559,-297.1673644452899,-298.9270884597855,-299.0853611444439,-298.4192197267363,-311.54131997583636,-326.5847391787947,-0.0,-0.0,-0.0,1961.0253658404265,1961.0253658404265,1961.0253658404265,1961.0253658404265,1961.0253658404265,-0.0,-287.7122260190797,-296.7622263240559,-284.67616435088803,-297.1673644452899,-298.9270884597855,-299.0853611444439,-298.4192197267363,-311.54131997583636,-326.5847391787947,15.99698912658372,15.283921840965265,13.198949955973884,13.357539910702995,14.945801956527005,15.04694975832164,12.48307102024621,12.05304348207873,14.781412298719797,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,559.1211027738437,553.9654678045337,587.150323311809,601.9882417303554,642.1335348173509,633.2410924073891,585.5424715177428,594.3329419166487,567.1935161236016,22.47508119593586,21.80817450270753,24.160247050562575,25.53447504737139,29.580237228969246,30.54002795967495,24.67400612199509,25.828659796372722,22.979831250404516,2.6477616263022647,4.951711203193456,-4.7150009645472775,-4.999793827782498,-6.094797580960598,-6.199868156750529,-6.095212837248412,-16.1982709913247,-27.272024482671256
155.0,155.0,32.41819730068259,41.52753819376398,38.003443026888654,31.185406583305216,41.474838823551295,37.88113446436258,31.215037135882692,38.419658124856404,38.98228783525544,73.17975888843698,65.53416558100223,59.83937139927564,63.25199267335721,62.539664391639704,66.09075047247715,60.70132700357959,57.013909472500735,60.12901915528017,35.16067723723386,37.609921350062784,37.51243319173322,37.622007800370795,33.406509565759116,32.024762946117555,24.604050104645324,21.00266308607095,27.378137453578244,-24.662483240573494,-19.830100755939068,-21.27656467972107,-26.139377566208154,74.24314011720182,74.11392848756607,-25.612203786093207,-21.24829945635353,-20.08006516476117,1199.6457314112174,1199.6457314112174,1199.6457314112174,1199.6457314112174,1199.6457314112174,1199.6457314112174,1199.6457314112174,1199.6457314112174,1199.6457314112174,-174.48907936391473,-171.49682864359863,-183.49560819128146,-183.90367901923617,-185.66342736087296,-185.82156025076847,-185.1547485867691,-198.27770855033415,-212.93192543083015,-0.0,-0.0,-0.0,1199.6457314112174,1199.6457314112174,1199.6457314112174,1199.6457314112174,1199.6457314112174,-0.0,-174.48907936391473,-183.49560819128146,-171.49682864359863,-183.90367901923617,-185.66342736087296,-185.82156025076847,-185.1547485867691,-198.27770855033415,-212.93192543083015,16.009075073742817,15.292107226618015,13.199987856202007,13.35810583970689,14.946428567584901,15.046971485141444,12.479992938767847,12.05382575518389,14.790154362881461,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,228.84049697489147,226.68477619473254,239.57760154012107,245.47572755535646,261.9487017962442,258.16482809988247,239.05385907122607,242.61247165460372,232.4316660113148,15.920238744103328,15.327304437506186,17.24496919634702,18.403207459157034,21.946592658439222,23.040135123526703,17.719427180849124,18.782330485155935,16.318056832033385,2.618576024064616,4.882799924531307,-4.712685856874926,-4.999796030165635,-6.094808807277936,-6.199867972113036,-6.09518946921481,-16.198295630024,-26.97314877686061
155.0,155.0,32.42574968395672,41.52457752652862,38.004278789971686,31.13242328557778,41.478600275485086,37.877317739058725,31.193615683839262,38.40957664454156,38.94394214154817,72.41762314076422,65.48936655621948,59.81454715676255,63.23085454710405,62.518293409644976,66.09370402866521,60.66472907866814,56.95720642261921,60.027992491370306,35.16048530833493,37.633461554875495,37.509068496448364,37.613753908782165,33.43451669622035,32.07525261077682,24.64873890784451,20.980358854292568,27.278031394820818,-21.12758802682486,-16.29443149468476,-17.465818458263087,-22.271135762962615,67.57436302714542,67.4652537210294,-21.772954302537364,-17.384580172208267,-16.535313325747328,1090.203863159869,1090.203863159869,1090.203863159869,1090.203863159869,1090.203863159869,1090.203863159869,1090.203863159869,1090.203863159869,1090.203863159869,-158.1991510556219,-155.22169175773155,-167.22187482792688,-167.62252126501838,-169.38337912574647,-169.54085987222322,-168.87170578741157,-181.9942555279249,-196.39488219768745,-0.0,-0.0,-0.0,1090.203863159869,1090.203863159869,1090.203863159869,1090.203863159869,1090.203863159869,-0.0,-158.1991510556219,-167.22187482792688,-155.22169175773155,-167.62252126501838,-169.38337912574647,-169.54085987222322,-168.87170578741157,-181.9942555279249,-196.39488219768745,16.032586768174554,15.322813139325923,13.203349513726259,13.35595394642048,14.949434555097447,15.047006520985871,12.468682996989223,12.040226824822158,14.733082177777874,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,184.14899222560052,181.96629181071822,191.41745034390135,196.15022217327862,208.78035326121713,206.25399428411762,190.3520377501976,193.69377794559205,187.31429583336984,14.993469727066207,14.457298034870602,16.210176274375776,17.37500279813689,20.84109003664581,21.945447497205162,16.694358808518615,17.769251715462815,15.373659181557311,2.62933629997951,4.88343595995768,-4.717491949357573,-4.999794761676835,-6.094841734379003,-6.199871216502615,-6.095192455077104,-16.198346275995657,-26.78612897103348
155.0,155.0,32.409400003704576,41.531640366327174,38.01274014445591,31.140179785284094,41.47165109611624,37.873687782047625,31.201100577262647,38.42419301454904,38.99195958391557,73.09541103864257,65.5680537153942,59.84187629127503,63.27132678832883,62.54848408976931,66.0979794742776,60.72525199193543,57.04782057116425,60.14292900993719,35.16243783297026,37.59240834655466,37.5365528855682,37.56664462141043,33.40235093380594,31.9631109660063,24.533650499390333,20.975395451740386,27.317743305679954,-30.518863119352336,-25.63149206279013,-27.434055518572737,-32.52052090453033,84.40580311732317,84.26805200918204,-31.69338515118058,-27.350897228163458,-25.865684766145666,1363.404882761322,1363.404882761322,1363.404882761322,1363.404882761322,1363.404882761322,1363.404882761322,1363.404882761322,1363.404882761322,1363.404882761322,-198.80773500799967,-195.79902943037723,-207.86466553200472,-208.2626165427853,-210.02523302418655,-210.18259628396524,-209.5125907831406,-222.6357348465273,-236.99165757932693,-0.0,-0.0,-0.0,1363.404882761322,1363.404882761322,1363.404882761322,1363.404882761322,1363.404882761322,-0.0,-198.80773500799967,-207.86466553200472,-195.79902943037723,-208.2626165427853,-210.02523302418655,-210.18259628396524,-209.5125907831406,-222.6357348465273,-236.99165757932693,16.03137797718468,15.312347254953934,13.211028903399987,13.348035337434228,14.949918254635747,15.047014796028298,12.464619088548513,12.038712763713006,14.726486996581292,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,302.54912835925694,299.691718356322,317.48265174013983,325.7633266212303,345.56914604832883,342.52000683164573,315.80502142244,319.7848740506319,305.6394018584815,17.08320618472775,16.421091670405644,18.4654564656586,19.86943531334309,23.46678873303483,24.563008014008535,19.14920615117837,20.229378245743714,17.600498789256985,2.6544955254603075,4.935243475292138,-4.717089200098747,-4.999793247538082,-6.094858596612254,-6.199873289181292,-6.095186310274833,-16.19839207830138,-26.752789493751237
155.0,155.0,32.3647895655203,41.473343473307274,37.9114847787255,30.72847848617626,41.473648365229494,37.84063341363893,30.94963419707419,38.31292927246707,38.820780264745366,71.21936359074756,65.23905853161203,59.59056417366905,62.97470444607863,62.243589462704186,65.93800194532618,60.33825162207782,56.655667508498844,59.70909567840888,35.051566477303155,37.722462801667454,37.280554166962375,37.479464393962296,33.47302276464104,32.29015878942809,24.63456794317642,20.749079715338667,27.071449500253355,-10.544480100157841,-5.855199544422777,-6.398859036074768,-11.148393157055114,51.35240129192122,51.29726932426712,-10.869799999172113,-6.1863609172339755,-5.802398464390069,830.1060519219817,830.1060519219817,830.1060519219817,830.1060519219817,830.1060519219817,830.1060519219817,830.1060519219817,830.1060519219817,830.1060519219817,-119.20195720225817,-116.25873339128447,-128.50231025213301,-128.9199199434208,-130.6898594392413,-130.84838750528954,-130.16864222404914,-143.26322232341477,-155.50269701997408,-0.0,-0.0,-0.0,830.1060519219817,830.1060519219817,830.1060519219817,830.1060519219817,830.1060519219817,-0.0,-119.20195720225817,-128.50231025213301,-116.25873339128447,-128.9199199434208,-130.6898594392413,-130.84838750528954,-130.16864222404914,-143.26322232341477,-155.50269701997408,15.082990367716091,14.59231831950186,13.121313230104088,13.30694233881425,14.94419651235593,15.047036986681483,12.417553225032933,11.853048808642923,14.004705976233371,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,49.32190882208129,48.925333760684985,50.777341304634405,52.269160177325425,55.193658171355835,54.775762692242026,50.55021626809293,51.36316983952763,50.64893694761797,11.886497571124435,11.379234533219416,13.064872196176003,14.339865550240393,17.61978170994065,18.745739883931844,13.845518135792837,14.838510230686245,12.609552324378111,2.712445856253628,4.983058451350959,-4.7097321456755195,-4.999793810524957,-6.094875137211908,-6.199873782052884,-6.095172413286485,-16.19841530126841,-25.21889330934575
155.0,155.0,32.35790154766077,41.468305549769006,37.91173312097388,30.72640315694713,41.473801701746424,37.83492898369181,30.92934337860975,38.308108515515954,38.798239237604534,71.06318138300205,65.21730668903152,59.56568918171575,62.974298650913454,62.252771513172135,65.94934407519715,60.331844101667556,56.64050616552893,59.664397792138814,35.04264663721733,37.711581936658675,37.27959371478274,37.47971908805947,33.47437012078291,32.28504760642347,24.61476127688827,20.735068556542792,26.987252303386537,-10.437503507545358,-5.768787986127556,-6.276789042221457,-11.024639282504554,51.30289029157978,51.242313690256324,-10.759218760337053,-6.062182985672173,-5.686909761863214,829.2291751586891,829.2291751586891,829.2291751586891,829.2291751586891,829.2291751586891,829.2291751586891,829.2291751586891,829.2291751586891,829.2291751586891,-119.00192923987065,-116.02505937610152,-128.3456267532365,-128.78540829821063,-130.55947323220934,-130.71793272210718,-130.03346621785917,-143.1205117921254,-154.86306390792458,-0.0,-0.0,-0.0,829.2291751586891,829.2291751586891,829.2291751586891,829.2291751586891,829.2291751586891,-0.0,-119.00192923987065,-128.3456267532365,-116.02505937610152,-128.78540829821063,-130.55947323220934,-130.71793272210718,-130.03346621785917,-143.1205117921254,-154.86306390792458,14.921716071637084,14.42934205826246,12.989156745049703,13.287249718475284,14.944471096153242,15.046983303826337,12.39457529788627,11.79366121189874,13.587251854992076,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,47.72588462225897,47.40021404710638,49.23642841776632,50.68802559485106,53.48904275355369,53.11595458588228,48.987125300091854,49.754300149141955,49.00547764941306,11.671340091883046,11.197799577496458,12.90315050813186,14.252877698952833,17.507292284976394,18.639337804761528,13.77018286210094,14.754503928900672,12.46764114217913,2.7401978489957552,5.040984450818142,-4.710530921944277,-4.999793083253963,-6.094876982216986,-6.199875009104918,-6.095182289442865,-16.198411388301253,-24.895396917394702
