case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,FixedCost,missing,4.421971998851185e10
missing,all,cost,all,all,all,Cost,VariableCost,missing,6.8237792643005005e10
missing,all,cost,all,all,all,Cost,TotalCost,missing,1.1245751263151685e11
