case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,DiscountedFixedCost,missing,4.401882942838014e10
missing,all,cost,all,all,all,Cost,DiscountedVariableCost,missing,6.801308042169234e10
missing,all,cost,all,all,all,Cost,DiscountedTotalCost,missing,1.1203190985007248e11
