ethanol_SE,natgas_SE,ethane_SE,natgas_demand_SE,biowood_SE,bioherb_SE,elec_SE,ethylene_SE,ethylene_demand_SE,h2_SE,co2_captured_SE,gasoline_SE,gasoline_demand_SE,jetfuel_SE,jetfuel_demand_SE,diesel_SE,diesel_demand_SE
14.058029999999999,14.058029999999999,21.98,26.614711219999997,86.55,86.4192,12.952084172065252,1363.3019998680331,1363.3019998680331,14.809897722455895,70.49599420382994,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,14.058029999999999,21.98,26.614711219999997,86.55,86.4192,9.972880001280538,1362.663097941777,1362.663097941777,14.839689764163744,58.154685932132324,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,14.058029999999999,21.98,26.614711219999997,86.55,86.4192,9.972880001280538,739.380587357013,739.380587357013,14.839689764163744,73.48697249986843,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,14.058029999999999,21.98,26.614711219999997,86.55,86.4192,9.972880001280538,739.380587357013,739.380587357013,14.839689764163744,73.48697249986843,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,14.058029999999999,21.98,26.614711219999997,86.55,86.4192,9.972880001280538,693.9735737180969,693.9735737180969,14.839689764163744,68.32121440560877,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,14.058029999999999,21.98,26.614711219999997,87.33835949981267,86.4192,9.972880001280538,609.3412340856897,609.3412340856897,14.839689764163744,58.692961885660054,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,14.058029999999999,21.98,26.614711219999997,86.55,86.4192,13.297953481644974,621.5605462634365,621.5605462634365,15.20537763380945,57.506521646112176,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,14.058029999999999,21.98,26.614711219999997,86.55,86.4192,0.0,548.8173674406814,548.8173674406814,14.93941856417655,57.38274628216885,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,14.058029999999999,21.98,26.614711219999997,86.55,86.4192,0.0,548.0962078157721,548.0962078157721,14.93941856417655,57.293438682351564,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,14.058029999999999,21.98,26.614711219999997,86.55,86.4192,9.972880001280538,606.430828575574,606.430828575574,14.839689764163744,58.36185773199306,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
