natgas_SE,natgas_MIDAT,natgas_NE,natgas_demand_SE,natgas_demand_MIDAT,natgas_demand_NE,ethane_SE,ethane_MIDAT,ethane_NE,ethylene_SE,ethylene_MIDAT,ethylene_NE,ethylene_demand_SE,ethylene_demand_MIDAT,ethylene_demand_NE,biowood_SE,biowood_MIDAT,biowood_NE,bioherb_SE,bioherb_MIDAT,bioherb_NE,elec_SE,elec_MIDAT,elec_NE,h2_SE,h2_MIDAT,h2_NE,co2_captured_SE,co2_captured_MIDAT,co2_captured_NE,gasoline_SE,gasoline_MIDAT,gasoline_NE,gasoline_demand_SE,gasoline_demand_MIDAT,gasoline_demand_NE,jetfuel_SE,jetfuel_MIDAT,jetfuel_NE,jetfuel_demand_SE,jetfuel_demand_MIDAT,jetfuel_demand_NE,diesel_SE,diesel_MIDAT,diesel_NE,diesel_demand_SE,diesel_demand_MIDAT,diesel_demand_NE
-13.903132450360529,-20.398733241618633,-22.637475767670978,-13.903132450360529,-20.398733241618633,-22.637475767670978,73.46474602,73.46474602,73.46474602,7313.587631322049,7313.587631322049,7313.587631322049,8167.542983957213,8167.542983957213,8167.542983957213,79.99999999999999,79.99999999999999,79.99999999999997,79.99999999999999,79.99999999999999,79.99999999999999,49.71421917836185,41.10705285284489,38.1405483060025,56.79461444595793,46.961598841787755,43.5725989786777,-282.64600941075975,-249.56843310382303,-238.16807475102217,-3563.363298949854,-3563.363298949854,-3563.363298949854,-3563.363298949854,-3563.363298949854,-3563.363298949854,69.30059661,69.30059661,69.30059661,0.0,0.0,0.0,83.29037731,83.29037731,83.29037731,0.0,0.0,0.0
-13.90313245036056,-20.398733241618633,-22.637475767670956,-13.90313245036056,-20.398733241618633,-22.637475767670956,73.46474602,73.46474602,73.46474602,7313.587631322049,7313.587631322049,7313.587631322049,8167.542983957213,8167.542983957213,8167.542983957213,79.99999999999999,79.99999999999999,79.99999999999991,79.99999999999999,79.99999999999999,79.99999999999999,49.71421917836185,41.10705285284489,38.14054830600258,56.79461444595793,46.961598841787755,43.57259897867773,-282.64600941075975,-249.56843310382303,-238.1680747510224,-3563.3632989498315,-3563.3632989498315,-3563.3632989498315,-3563.3632989498315,-3563.3632989498315,-3563.3632989498315,69.30059661,69.30059661,69.30059661,0.0,0.0,0.0,83.29037731,83.29037731,83.29037731,0.0,0.0,0.0
-13.903132450360529,-20.398733241618633,-22.637475767670956,-13.903132450360529,-20.398733241618633,-22.637475767670956,73.46474602,73.46474602,73.46474602,7313.587631322049,7313.587631322049,7313.587631322049,8167.542983957213,8167.542983957213,8167.542983957213,79.99999999999999,79.99999999999999,79.99999999999991,79.99999999999999,79.99999999999999,79.99999999999999,49.71421917836185,41.10705285284489,38.14054830600258,56.79461444595793,46.96159884178776,43.57259897867773,-282.64600941075975,-249.56843310382303,-238.1680747510224,-3563.3632989498315,-3563.3632989498315,-3563.3632989498315,-3563.3632989498315,-3563.3632989498315,-3563.3632989498315,69.30059661,69.30059661,69.30059661,0.0,0.0,0.0,83.29037731,83.29037731,83.29037731,0.0,0.0,0.0
-13.90313245036056,-21.20631260201231,-22.637475767670956,-13.90313245036056,-21.20631260201231,-22.637475767670956,73.46474602,73.46474602,73.46474602,7313.587631322049,7313.587631322049,7313.587631322049,8167.542983957213,8167.542983957213,8167.542983957213,79.99999999999999,79.99999999999999,79.99999999999994,79.99999999999999,79.99999999999999,79.99999999999999,49.71421917836185,40.036948623946195,38.140548306002586,56.79461444595793,45.73908829849145,43.57259897867774,-282.64600941075975,-245.4559931962967,-238.16807475102237,-3563.3632989498406,-3563.3632989498406,-3563.3632989498406,-3563.3632989498406,-3563.3632989498406,-3563.3632989498406,69.30059661,69.30059661,69.30059661,0.0,0.0,0.0,83.29037731,83.29037731,83.29037731,0.0,0.0,0.0
-13.90313245036056,-21.206312602012307,-22.637475767671017,-13.90313245036056,-21.206312602012307,-22.637475767671017,73.46474602,73.46474602,73.46474602,7313.587631322049,7313.587631322049,7313.587631322049,8167.542983957213,8167.542983957213,8167.542983957213,79.99999999999999,80.00000000000017,79.99999999999999,79.99999999999999,79.99999999999999,79.99999999999976,49.71421917836185,40.03694862394632,38.140548306002586,56.79461444595793,45.73908829849161,43.57259897867774,-282.64600941075975,-245.4559931962967,-238.16807475102237,-3563.363298949836,-3563.363298949836,-3563.363298949836,-3563.363298949836,-3563.363298949836,-3563.363298949836,69.30059661,69.30059661,69.30059661,0.0,0.0,0.0,83.29037731,83.29037731,83.29037731,0.0,0.0,0.0
-13.903132450360529,-21.206312602012314,-22.587783114496126,-13.903132450360529,-21.206312602012314,-22.587783114496126,73.46474602,73.46474602,73.46474602,7313.587631322049,7313.587631322049,7313.587631322049,8167.542983957213,8167.542983957213,8167.542983957213,79.99999999999999,79.99999999999999,79.99999999999999,79.99999999999999,79.99999999999999,80.00000000000017,49.71421917836185,40.03694862394619,38.14054830600245,56.79461444595793,45.739088298491446,43.57259897867758,-282.64600941075975,-245.4559931962967,-238.456036797573,-3525.7614738043862,-3525.7614738043862,-3525.7614738043862,-3525.7614738043862,-3525.7614738043862,-3525.7614738043862,69.30059661,69.30059661,69.30059661,0.0,0.0,0.0,83.29037731,83.29037731,83.29037731,0.0,0.0,0.0
-13.90313245036056,-21.20631260201294,-22.63747576767098,-13.90313245036056,-21.20631260201294,-22.63747576767098,73.46474602,73.46474602,73.46474602,7313.587631322049,7313.587631322049,7313.587631322049,8167.542983957213,8167.542983957213,8167.542983957213,79.99999999999999,79.99999999999842,80.00000000000041,79.99999999999999,79.99999999999999,79.99999999999999,49.71421917836185,40.03694862394627,38.140548306002536,56.79461444595793,45.73908829849147,43.57259897867769,-282.64600941075975,-245.4559931962967,-238.16807475102127,-3563.363298949977,-3563.363298949977,-3563.363298949977,-3563.363298949977,-3563.363298949977,-3563.363298949977,69.30059661,69.30059661,69.30059661,0.0,0.0,0.0,83.29037731,83.29037731,83.29037731,0.0,0.0,0.0
-13.903132450360571,-21.20631260201231,-22.637475767670967,-13.903132450360571,-21.20631260201231,-22.637475767670967,73.46474602,73.46474602,73.46474602,7313.587631322049,7313.587631322049,7313.587631322049,8167.542983957213,8167.542983957213,8167.542983957213,79.99999999999999,80.00000000000018,79.99999999999999,79.99999999999999,79.99999999999999,80.00000000000018,49.71421917836185,40.036948623946195,38.14054830600246,56.79461444595793,45.73908829849145,43.57259897867759,-282.64600941075975,-245.4559931962967,-238.1680747510219,-3563.363298949886,-3563.363298949886,-3563.363298949886,-3563.363298949886,-3563.363298949886,-3563.363298949886,69.30059661,69.30059661,69.30059661,0.0,0.0,0.0,83.29037731,83.29037731,83.29037731,0.0,0.0,0.0
-13.903132450360529,-28.761348620670596,-25.23174541881913,-13.903132450360529,-28.761348620670596,-25.23174541881913,73.46474602,73.46474602,73.46474602,7313.587631322049,7313.587631322049,7313.587631322049,8167.542983957213,8167.542983957213,8167.542983957213,79.99999999999999,79.99999999999999,79.99999999999999,79.99999999999999,79.99999999999999,80.00000000000018,49.71421917836185,30.025949842220164,28.603733045376355,56.79461444595794,34.30230370398343,40.58407070088634,-282.64600941075975,-206.98345024920707,-228.19107348101434,-6759.248865862963,-6759.248865862963,-6759.248865862963,-6759.248865862963,-6759.248865862963,-6759.248865862963,69.30059661,69.30059661,69.30059661,0.0,0.0,0.0,83.29037731,83.29037731,83.29037731,0.0,0.0,0.0
-31.054681495804907,-28.89907278494545,-28.87916610083607,-31.054681495804907,-28.89907278494545,-28.87916610083607,73.46474602,73.46474602,73.46474602,5879.811772023138,5879.811772023138,5879.811772023138,6733.767124658302,6733.767124658302,6733.767124658302,79.99999999999999,79.99999999999999,80.00000000000006,80.00000000000004,79.99999999999999,79.99999999999999,26.98710892043477,28.381942910609844,28.603733045376426,30.830665179476128,34.31874377329954,34.31880452890919,-195.30510122311674,-207.05701246326186,-207.05477551497847,-7956.077998619824,-7956.077998619824,-7956.077998619824,-7956.077998619824,-7956.077998619824,-7956.077998619824,69.30059661,69.30059661,69.30059661,0.0,0.0,0.0,83.29037731,83.29037731,83.29037731,0.0,0.0,0.0
