case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,DiscountedFixedCost,missing,6.294974749010873e10
missing,all,cost,all,all,all,Cost,DiscountedVariableCost,missing,2.271855903279596e11
missing,all,cost,all,all,all,Cost,DiscountedTotalCost,missing,2.901353378180683e11
