commodity,commodity_subtype,node_in,node_out,resource_id,component_id,type,variable,time,weighted_value,time_weight
NaturalGas,flow,natgas_SE,SE_DryMill_Existing_Non_CCS_transforms,SE_DryMill_Existing_Non_CCS,SE_DryMill_Existing_Non_CCS_natgas_consumption_edge,BioEthanol,flow,504,2860703.077400413,
NaturalGas,flow,natgas_SE,SE_Ethanol_Dehydration_H2fuel_transforms,SE_Ethanol_Dehydration_H2fuel,SE_Ethanol_Dehydration_H2fuel_natgas_consumption_edge,EthanolDehydration,flow,504,0.0,
NaturalGas,flow,natgas_SE,SE_Ethanol_Dehydration_NGfuel_transforms,SE_Ethanol_Dehydration_NGfuel,SE_Ethanol_Dehydration_NGfuel_natgas_consumption_edge,EthanolDehydration,flow,504,0.0,
NaturalGas,flow,natgas_SE,SE_Large_SMR_Non_CCS_transforms,SE_Large_SMR_Non_CCS,SE_Large_SMR_Non_CCS_fuel_edge,ThermalHydrogen{NaturalGas},flow,504,0.0,
NaturalGas,flow,natgas_SE,SE_Large_SMR_wCCS_96pct_transforms,SE_Large_SMR_wCCS_96pct,SE_Large_SMR_wCCS_96pct_fuel_edge,ThermalHydrogenCCS{NaturalGas},flow,504,0.0,
NaturalGas,flow,natgas_SE,SE_NG_End_Use_transforms,SE_NG_End_Use,SE_NG_End_Use_fuel_edge,FuelsEndUse{NaturalGas},flow,504,207971997.1932,
NaturalGas,flow,natgas_SE,SE_Solvent_DAC_transforms,SE_Solvent_DAC,SE_Solvent_DAC_natgas_edge,NaturalGasDAC,flow,504,0.0,
NaturalGas,flow,natgas_SE,SE_natural_gas_fired_combined_cycle_1_transforms,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_1_fuel_edge,ThermalPower{NaturalGas},flow,504,0.0,
NaturalGas,flow,natgas_SE,SE_natural_gas_fired_combined_cycle_2_transforms,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_2_fuel_edge,ThermalPower{NaturalGas},flow,504,0.0,
NaturalGas,flow,natgas_SE,SE_natural_gas_fired_combined_cycle_3_transforms,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_3_fuel_edge,ThermalPower{NaturalGas},flow,504,2892280.6979210316,
NaturalGas,flow,natgas_SE,SE_natural_gas_fired_combined_cycle_4_transforms,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combined_cycle_4_fuel_edge,ThermalPower{NaturalGas},flow,504,0.0,
NaturalGas,flow,natgas_SE,SE_natural_gas_fired_combustion_turbine_1_transforms,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_1_fuel_edge,ThermalPower{NaturalGas},flow,504,0.0,
NaturalGas,flow,natgas_SE,SE_natural_gas_fired_combustion_turbine_2_transforms,SE_natural_gas_fired_combustion_turbine_2,SE_natural_gas_fired_combustion_turbine_2_fuel_edge,ThermalPower{NaturalGas},flow,504,0.0,
NaturalGas,flow,natgas_SE,SE_naturalgas_ccavgcf_moderate_0_transforms,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ccavgcf_moderate_0_fuel_edge,ThermalPower{NaturalGas},flow,504,-4.588466359004647e-11,
NaturalGas,flow,natgas_SE,SE_naturalgas_ccccsavgcf_conservative_0_transforms,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccccsavgcf_conservative_0_fuel_edge,ThermalPowerCCS{NaturalGas},flow,504,0.0,
NaturalGas,flow,natgas_SE,SE_naturalgas_ctavgcf_moderate_0_transforms,SE_naturalgas_ctavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0_fuel_edge,ThermalPower{NaturalGas},flow,504,0.0,
