case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,DiscountedFixedCost,missing,1.0536259230766435e11
missing,all,cost,all,all,all,Cost,DiscountedVariableCost,missing,8.63850630129127e10
missing,all,cost,all,all,all,Cost,DiscountedTotalCost,missing,1.9174765532057706e11
