natgas_SE,ethane_SE,natgas_demand_SE,biocorn_SE,biowood_SE,bioherb_SE,elec_SE,ethylene_SE,ethylene_demand_SE,h2_SE,co2_captured_SE,gasoline_SE,ethanol_SE,gasoline_demand_SE,jetfuel_SE,jetfuel_demand_SE,diesel_SE,diesel_demand_SE
-89.17836045253196,21.98,103.52038504087608,155.0,86.55,565.9978995035378,10.432150001454797,-77.37191580012536,3046.9119598096695,11.928510693289319,-603.5003918577445,94.95991,-134.68930878144766,334.99094984779015,-194.56309842459933,50.56053807036287,97.34841,348.92266884838057
-55.2069630956905,21.98,137.49178239771754,155.0,565.9978995035378,565.9978995035378,10.432150001454795,33.56653278698471,3157.8504083967796,11.928510693289317,-603.5003918577445,94.95991,-126.87380325456695,334.99094984779015,75.68131,320.80494649496217,97.34841,348.92266884838057
-88.73656077789745,21.98,103.9621847155106,155.0,565.9978995035377,300.43248000785036,10.432150001454795,-75.92915588137966,3048.354719728415,11.928510693289317,-603.5003918577444,94.95991,-134.5876677520072,334.99094984779015,75.68131,320.80494649496217,97.34841,348.92266884838057
-89.17836045253193,21.98,103.5203850408761,155.0,565.9978995035377,565.9978995035377,10.432150001454795,-77.37191580012538,3046.9119598096695,11.928510693289317,-603.5003918577444,94.95991,-134.68930878144766,334.99094984779015,-194.5630984245994,50.560538070362824,97.34841,348.92266884838057
-55.2069630956905,21.98,137.49178239771754,155.0,565.9978995035378,565.9978995035378,10.432150001454795,33.56653278698471,3157.8504083967796,11.928510693289317,-603.5003918577445,94.95991,-126.87380325456695,334.99094984779015,75.68131,320.80494649496217,97.34841,348.92266884838057
-55.2069630956905,21.98,137.49178239771754,155.0,565.9978995035377,565.9978995035377,10.432150001454795,33.56653278698471,3157.8504083967796,11.928510693289317,-603.5003918577444,94.95991,-126.87380325456695,334.99094984779015,75.68131,320.80494649496217,97.34841,348.92266884838057
-89.17836045253193,21.98,103.5203850408761,155.0,565.9978995035377,565.9978995035377,10.432150001454795,-77.37191580012538,3046.9119598096695,11.928510693289317,-603.5003918577444,94.95991,-134.68930878144766,334.99094984779015,-194.5630984245994,50.560538070362824,97.34841,348.92266884838057
-89.61273749323293,21.98,103.08600800017511,155.0,565.0908359150443,565.0908359150443,10.160817986087503,-79.41856673645628,3044.8653088733386,11.618259513399346,-603.5003918577444,94.95991,-134.7942359904807,334.99094984779015,-195.01699067618785,50.10664581877435,97.34841,348.92266884838057
-90.0370357949441,21.98,102.66170969846394,155.0,566.2427252395177,566.2427252395177,0.0,-85.6377285286126,3038.646147081182,11.71986769326022,-603.5003918577444,94.95991,-135.0788595504343,334.99094984779015,-193.03882449062493,52.08481200433727,97.34841,348.92266884838057
-54.55244671041139,21.98,138.14629878299667,155.0,566.2427252395178,566.2427252395178,0.0,30.242263702451186,3154.526139312246,11.71986769326022,-603.5003918577444,94.95991,-126.91522709233627,334.99094984779015,75.68131,320.80494649496217,97.34841,348.92266884838057
-54.55244671041139,21.98,138.14629878299667,155.0,566.2427252395178,566.2427252395178,0.0,30.242263702451186,3154.526139312246,11.71986769326022,-603.5003918577444,94.95991,-126.91522709233627,334.99094984779015,75.68131,320.80494649496217,97.34841,348.92266884838057
-54.55244671041139,21.98,138.14629878299667,155.0,566.2427252395177,566.2427252395177,0.0,30.24226370245119,3154.526139312246,11.719867693260223,-603.5003918577444,94.95991,-126.91522709233627,334.99094984779015,75.68131,320.80494649496217,97.34841,348.92266884838057
-54.55244671041139,21.98,138.14629878299667,155.0,336.62178759510914,566.2427252395178,0.0,30.24226370245119,3154.526139312246,11.719867693260223,-603.5003918577445,94.95991,-126.91522709233627,334.99094984779015,-193.03882449062473,52.084812004337465,97.34841,348.92266884838057
-54.55244671041139,21.98,138.14629878299667,155.0,566.2427252395177,566.2427252395177,0.0,30.24226370245119,3154.526139312246,11.719867693260223,-603.5003918577444,94.95991,-126.91522709233627,334.99094984779015,-193.03882449062493,52.08481200433727,97.34841,348.92266884838057
