natgas_SE,natgas_MIDAT,natgas_NE,natgas_demand_SE,natgas_demand_MIDAT,natgas_demand_NE,biowood_SE,biowood_MIDAT,biowood_NE,bioherb_SE,bioherb_MIDAT,bioherb_NE,elec_SE,elec_MIDAT,elec_NE,h2_SE,h2_MIDAT,h2_NE,co2_captured_SE,co2_captured_MIDAT,co2_captured_NE,gasoline_SE,gasoline_MIDAT,gasoline_NE,gasoline_demand_SE,gasoline_demand_MIDAT,gasoline_demand_NE,jetfuel_SE,jetfuel_MIDAT,jetfuel_NE,jetfuel_demand_SE,jetfuel_demand_MIDAT,jetfuel_demand_NE,diesel_SE,diesel_MIDAT,diesel_NE,diesel_demand_SE,diesel_demand_MIDAT,diesel_demand_NE
14.058029999999999,13.68269,16.82186,26.614711219999997,25.898157050000005,31.835283190000002,86.55,140.7385041099899,86.55,86.4192,140.7385041099899,86.4192,11.12673809280254,12.644423962035114,12.045504952321249,12.722728709126661,23.314207272786135,12.76448948396238,62.4623958638865,77.96672743257302,104.07690572392724,94.95991,94.95991,94.95991,94.95991,94.95991,94.95991,75.68131,75.68131,75.68131,75.68131,75.68131,75.68131,97.34841,97.34841,97.34841,97.34841,97.34841,97.34841
14.058029999999999,13.68269,16.82186,26.614711219999997,25.898157050000005,31.835283190000002,86.55,131.74208575366322,86.55,86.4192,86.4192,86.4192,11.12673809280254,11.701825722136002,11.147554061015748,12.722728709126661,23.32363325518513,12.74653046613627,62.4623958638865,71.75119380540411,159.6986407616819,94.95991,94.95991,94.95991,94.95991,94.95991,94.95991,75.68131,75.68131,75.68131,75.68131,75.68131,75.68131,97.34841,97.34841,97.34841,97.34841,97.34841,97.34841
14.058029999999999,13.68269,16.82186,26.614711219999997,25.898157050000005,31.835283190000002,86.55,86.55,86.55,86.4192,86.55,136.94562567329527,10.837340387558353,11.397470440030085,10.857614948812659,12.391820543395026,23.326676808006187,12.415003235427829,63.122956135093574,40.87139156872317,104.17294196781283,94.95991,94.95991,94.95991,94.95991,94.95991,94.95991,75.68131,75.68131,75.68131,75.68131,75.68131,75.68131,97.34841,97.34841,97.34841,97.34841,97.34841,97.34841
14.058029999999999,13.68269,16.82186,26.614711219999997,25.898157050000005,31.835283190000002,86.55,86.55,86.55,86.4192,86.4192,86.4192,10.837340387558354,11.397470440030085,9.984150001454799,12.391820543395028,23.326676808006187,12.423737884901406,-6.1,40.782083968905866,164.13507989788192,94.95991,94.95991,94.95991,94.95991,94.95991,94.95991,75.68131,75.68131,75.68131,75.68131,75.68131,75.68131,97.34841,97.34841,97.34841,97.34841,97.34841,97.34841
14.058029999999999,13.68269,16.82186,26.614711219999997,25.898157050000005,31.835283190000002,86.55,86.55,86.55,86.4192,105.43603509883846,135.65534772071203,10.837340387558353,10.480575618759756,9.984150001454799,12.391820543395026,23.335845756218887,12.423737884901406,-6.1,53.69542390111916,104.24355818014074,94.95991,94.95991,94.95991,94.95991,94.95991,94.95991,75.68131,75.68131,75.68131,75.68131,75.68131,75.68131,97.34841,97.34841,97.34841,97.34841,97.34841,97.34841
14.058029999999999,13.68269,16.82186,26.614711219999997,25.898157050000005,31.835283190000002,86.55,86.55,86.55,169.9262060605,86.4192,86.4192,10.837340387558353,10.304737993730951,9.816641146211701,12.391820543395026,23.33760413246918,12.425412973453838,-6.1,40.78680983285634,104.25710061355427,94.95991,94.95991,94.95991,94.95991,94.95991,94.95991,75.68131,75.68131,75.68131,75.68131,75.68131,75.68131,97.34841,97.34841,97.34841,97.34841,97.34841,97.34841
14.058029999999999,13.68269,16.82186,26.614711219999997,25.898157050000005,31.835283190000002,86.55,86.55,86.55,125.88051950133517,86.4192,86.4192,10.837340387558353,10.304737993730951,7.375179798491034,12.391820543395026,23.33760413246918,12.449827586931045,-6.1,40.78680983285634,104.45448317989829,94.95991,94.95991,94.95991,94.95991,94.95991,94.95991,75.68131,75.68131,75.68131,75.68131,75.68131,75.68131,97.34841,97.34841,97.34841,97.34841,97.34841,97.34841
14.058029999999999,13.68269,16.82186,26.614711219999997,25.898157050000005,31.835283190000002,86.55,86.55,86.55,86.4192,86.4192,86.4192,0.0,0.0,0.0,12.50019394727061,23.440651512406486,12.523579384915955,24.64,39.989183085234345,105.050737516357,94.95991,94.95991,94.95991,94.95991,94.95991,94.95991,75.68131,75.68131,75.68131,75.68131,75.68131,75.68131,97.34841,97.34841,97.34841,97.34841,97.34841,97.34841
14.058029999999999,13.68269,16.82186,26.614711219999997,25.898157050000005,31.835283190000002,86.55,86.55,86.55,86.4192,86.4192,86.4192,0.0,0.0,0.0,12.50019394727061,23.440651512406486,12.523579384915955,-6.1,39.89987548541704,158.13680929071404,94.95991,94.95991,94.95991,94.95991,94.95991,94.95991,75.68131,75.68131,75.68131,75.68131,75.68131,75.68131,97.34841,97.34841,97.34841,97.34841,97.34841,97.34841
14.058029999999999,13.68269,16.82186,26.614711219999997,25.898157050000005,31.835283190000002,86.55,86.55,86.55,86.4192,86.4192,169.9262060605,0.0,0.0,0.0,12.50019394727061,23.440651512406486,12.523579384915955,-6.1,39.89987548541704,135.68318710177945,94.95991,94.95991,94.95991,94.95991,94.95991,94.95991,75.68131,75.68131,75.68131,75.68131,75.68131,75.68131,97.34841,97.34841,97.34841,97.34841,97.34841,97.34841
14.058029999999999,13.68269,16.82186,26.614711219999997,25.898157050000005,31.835283190000002,86.55,86.55,86.55,86.4192,86.4192,86.4192,0.0,0.0,0.0,12.50019394727061,23.440651512406486,12.523579384915955,62.284103893390814,39.989183085234345,208.27365485538454,94.95991,94.95991,94.95991,94.95991,94.95991,94.95991,75.68131,75.68131,75.68131,75.68131,75.68131,75.68131,97.34841,97.34841,97.34841,97.34841,97.34841,97.34841
