,commodity,commodity_subtype,node_in,node_out,resource_id,component_id,type,variable,time,weighted_value,time_weight,zone,weighted_value_flow
0,Gasoline,flow,MIDAT_BECCS_FT_Herb_transforms,gasoline_MIDAT,MIDAT_BECCS_FT_Herb,MIDAT_BECCS_FT_Herb_gasoline_edge,BECCSLiquidFuels,flow,504,0.0,,MIDAT,0.0
1,Gasoline,flow,MIDAT_BECCS_FT_Wood_transforms,gasoline_MIDAT,MIDAT_BECCS_FT_Wood,MIDAT_BECCS_FT_Wood_gasoline_edge,BECCSLiquidFuels,flow,504,0.0,,MIDAT,0.0
2,Gasoline,flow,MIDAT_Bio_FT_Herb_transforms,gasoline_MIDAT,MIDAT_Bio_FT_Herb,MIDAT_Bio_FT_Herb_gasoline_edge,BECCSLiquidFuels,flow,504,0.0,,MIDAT,0.0
3,Gasoline,flow,MIDAT_Bio_FT_Wood_transforms,gasoline_MIDAT,MIDAT_Bio_FT_Wood,MIDAT_Bio_FT_Wood_gasoline_edge,BECCSLiquidFuels,flow,504,0.0,,MIDAT,0.0
4,Gasoline,flow,MIDAT_Bio_Gasoline_Herb_transforms,gasoline_MIDAT,MIDAT_Bio_Gasoline_Herb,MIDAT_Bio_Gasoline_Herb_gasoline_edge,BECCSGasoline,flow,504,24170534.00442,,MIDAT,24170534.00442
5,Gasoline,flow,MIDAT_Bio_Gasoline_Wood_transforms,gasoline_MIDAT,MIDAT_Bio_Gasoline_Wood,MIDAT_Bio_Gasoline_Wood_gasoline_edge,BECCSGasoline,flow,504,108215154.77795999,,MIDAT,108215154.77795999
6,Gasoline,flow,MIDAT_Gasoline_Fossil_Upstream_transforms,gasoline_MIDAT,MIDAT_Gasoline_Fossil_Upstream,MIDAT_Gasoline_Fossil_Upstream_fuel_edge,FossilFuelsUpstream{LiquidFuels},flow,504,106635258.28002,,MIDAT,106635258.28002
7,Gasoline,flow,MIDAT_Synthetic_FT_transforms,gasoline_MIDAT,MIDAT_Synthetic_FT,MIDAT_Synthetic_FT_gasoline_edge,SyntheticLiquidFuels,flow,504,0.0,,MIDAT,0.0
8,Gasoline,flow,NE_BECCS_FT_Herb_transforms,gasoline_NE,NE_BECCS_FT_Herb,NE_BECCS_FT_Herb_gasoline_edge,BECCSLiquidFuels,flow,504,0.0,,NE,0.0
9,Gasoline,flow,NE_BECCS_FT_Wood_transforms,gasoline_NE,NE_BECCS_FT_Wood,NE_BECCS_FT_Wood_gasoline_edge,BECCSLiquidFuels,flow,504,0.0,,NE,0.0
10,Gasoline,flow,NE_Bio_FT_Herb_transforms,gasoline_NE,NE_Bio_FT_Herb,NE_Bio_FT_Herb_gasoline_edge,BECCSLiquidFuels,flow,504,0.0,,NE,0.0
11,Gasoline,flow,NE_Bio_FT_Wood_transforms,gasoline_NE,NE_Bio_FT_Wood,NE_Bio_FT_Wood_gasoline_edge,BECCSLiquidFuels,flow,504,0.0,,NE,0.0
12,Gasoline,flow,NE_Bio_Gasoline_Herb_transforms,gasoline_NE,NE_Bio_Gasoline_Herb,NE_Bio_Gasoline_Herb_gasoline_edge,BECCSGasoline,flow,504,5272965.73728,,NE,5272965.73728
13,Gasoline,flow,NE_Bio_Gasoline_Wood_transforms,gasoline_NE,NE_Bio_Gasoline_Wood,NE_Bio_Gasoline_Wood_gasoline_edge,BECCSGasoline,flow,504,33748326.58572,,NE,33748326.58572
14,Gasoline,flow,NE_Gasoline_Fossil_Upstream_transforms,gasoline_NE,NE_Gasoline_Fossil_Upstream,NE_Gasoline_Fossil_Upstream_fuel_edge,FossilFuelsUpstream{LiquidFuels},flow,504,97895488.497,,NE,97895488.497
