case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,FixedCost,missing,4.402454565325401e10
missing,all,cost,all,all,all,Cost,VariableCost,missing,6.805831254588097e10
missing,all,cost,all,all,all,Cost,TotalCost,missing,1.1208285819913498e11
